make,model,ramat_gimur,fieldyear,fielddoors,fieldsitting,fieldprice,fieldgroupy,fieldcontinous_value,fieldguarantee,fieldchassis,fieldlaunch,fieldignition,fieldgearbox,fieldgear,fieldengine,fieldpiston,fieldcapacity,fieldpower,fieldloops,fieldmoment,fieldloopmoment,fieldacceleration,fieldspeed,fieldurban_consumption,fieldintercity_consumption,fieldconsumption,fieldelectricity_use,fieldbattery_capacity,fieldelectric_range,fieldhome_charging_time,fieldfast_charging_time,fieldpol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
אלפא_רומיאו,ג'וליה,,2022,4,4,"699,900",7,17358,שנתיים,--,2016,אחורית,אוטומטית - טיפטרוניק,8,טורבו בנזין,6,2891,510,6500,61.2,2500,3.9,307,--,--,9.6,--,--,--,--,--,15,15,ABS + EBD + BAS,6,יש,יש,יש,1,1,יש,1,0,1,היגוי אקטיבי,התרעה בלבד,אין,אין,אין,יש,אין,אין,אין,--,463.9,187.3,142.6,282,480,--,1695,0,0,"ק' 245/35R19 , א' 285/30R19",58,מקורית + שליטה מההגה,יש,אין,יש,8.8,אין,USB,Android Auto + Apple CarPlay,יש,אין,4,בקרת אקלים + פתחי איוורור מאחור,גג שמש פנוראמי,1,כולל שמירת,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
אלפא_רומיאו,מיטו,MASSIMO,2014,3,4,--,3,--,--,--,2008,קדמית,ידנית,6,טורבו בנזין,2,875,105,5500,14.8,2000,11.4,184,20,26.3,23.8,--,--,--,--,--,3,3,ABS + EBD + BAS,7,יש,יש,יש,0,1,אין,0,0,0,אין,אין,אין,אין,אין,אין,אין,אין,אין,מערכת DST המפעילה כח היגוי במצבים קיצוניים,406.3,172,144.6,251.1,270,--,1130,400,500,185/65R15,45,מקורית + שליטה מההגה,יש,אין,יש,5,אין,USB + AUX,אין,אין,אין,2,מזגן רגיל,0,1,ללא,בד,אין,אין,אין,רגילים,יש,אין,אין,אין,אין,אין,יש,אין,אין,אין,אין,אין,הגה בלבד,אין,,,,,,,,,,,,,
אלפא_רומיאו,מיטו,PROGRESSION,2011,3,4,--,5,--,--,--,2008,קדמית,אוטומטית - רובוטית כפולת מצמדים,6,טורבו בנזין,4,1368,135,5000,23.4,1750,8.2,207,14,22.2,18.1,--,--,--,--,--,3,3,ABS + EBD + BAS,9,יש,יש,יש,0,0,אין,0,0,0,אין,אין,אין,אין,אין,אין,אין,אין,אין,מערכת DST המפעילה כח היגוי במצבים קיצוניים,406,172,144,251,270,--,1170,400,750,195/55R16,45,מקורית,אין,אין,אין,--,אין,אין,אין,אין,אין,2,מזגן רגיל,0,1,ללא,בד,אין,אין,אין,רגילים,יש,אין,אין,אין,אין,אין,יש,אין,אין,אין,אין,אין,,,,,,,,,,,,,,,
אלפא_רומיאו,מיטו,DISTINCTIVE,2012,3,4,--,5,--,--,--,2008,קדמית,אוטומטית - רובוטית כפולת מצמדים,6,טורבו בנזין,4,1368,135,5000,23.4,1750,8.2,207,14,22.2,18.1,--,--,--,--,--,3,3,ABS + EBD + BAS,9,יש,יש,יש,0,0,אין,0,0,0,אין,אין,אין,אין,אין,אין,אין,אין,אין,מערכת DST המפעילה כח היגוי במצבים קיצוניים,406,172,144,251,270,--,1170,400,750,195/55R16,45,מקורית + שליטה מההגה,אין,אין,אין,--,אין,אין,אין,אין,אין,2,בקרת אקלים מפוצלת,0,1,ללא,בד,אין,אין,אין,רגילים,יש,אין,אין,אין,אין,אין,,,,,,,,,,,,,,,,,,,,,
אלפא_רומיאו,מיטו,DISTINCTIVE,2012,3,4,--,4,--,--,--,2008,קדמית,ידנית,5,טורבו בנזין,4,1368,135,5000,21,1750,8.4,207,13.5,22.2,18.1,--,--,--,--,--,3,3,ABS + EBD + BAS,9,יש,יש,יש,0,0,אין,0,0,0,אין,אין,אין,אין,אין,אין,אין,אין,אין,מערכת DST המפעילה כח היגוי במצבים קיצוניים,406,172,144,251,270,--,1170,400,750,195/55R16,45,מקורית + שליטה מההגה,אין,אין,אין,--,אין,אין,אין,אין,אין,2,בקרת אקלים מפוצלת,0,1,ללא,בד,אין,אין,אין,רגילים,יש,אין,אין,אין,אין,אין,יש,אין,אין,אין,אין,אין,הגה,,,,,,,,,,,,,,
אלפא_רומיאו,מיטו,,2011,3,4,--,5,--,--,--,2009,קדמית,ידנית,6,טורבו בנזין,4,1368,170,5500,25,2500,7.5,219,12.3,20.8,15.4,--,--,--,--,--,4,4,ABS + EBD + BAS,9,יש,יש,יש,0,1,אין,0,0,0,אין,אין,אין,אין,אין,אין,אין,אין,אין,מערכת DST המפעילה כח היגוי במצבים קיצוניים,406,172,144,251,270,--,1145,400,750,215/45R17,45,מקורית + שליטה מההגה,אין,אין,אין,--,אין,אין,אין,אין,אין,2,בקרת אקלים מפוצלת,0,1,ללא,בד,אין,אין,אין,רגילים,יש,אין,אין,אין,אין,אין,יש,אין,אין,אין,אין,אין,הגה בלבד,אין,י,,,,,,,,,,,,
אלפא_רומיאו,מיטו,PROGRESSION,2012,3,4,--,5,--,--,--,2008,קדמית,אוטומטית - רובוטית כפולת מצמדים,6,טורבו בנזין,4,1368,135,5000,23.4,1750,8.2,207,14,22.2,18.1,--,--,--,--,--,3,3,ABS + EBD + BAS,9,יש,יש,יש,0,0,אין,0,0,0,אין,אין,אין,אין,אין,אין,אין,אין,אין,מערכת DST המפעילה כח היגוי במצבים קיצוניים,406,172,144,251,270,--,1170,400,750,195/55R16,45,מקורית,אין,אין,אין,--,אין,אין,אין,אין,אין,2,מזגן רגיל,0,1,ללא,בד,אין,אין,אין,רגילים,יש,אין,אין,אין,אין,אין,יש,אין,אין,אין,אין,אין,,,,,,,,,,,,,,,
אלפא_רומיאו,מיטו,VELOCE,2017,3,4,--,4,--,--,--,2008,קדמית,אוטומטית - רובוטית כפולת מצמדים,6,טורבו בנזין,4,1368,170,5500,25.5,2500,7.3,219,14.3,22.7,18.5,--,--,--,--,--,9,9,ABS + EBD + BAS,7,יש,יש,יש,1,1,אין,0,0,0,אין,אין,אין,אין,אין,אין,אין,אין,אין,מערכת DST המפעילה כח היגוי במצבים קיצוניים,406.3,172,144.6,251.1,270,--,1245,400,500,215/40R18,45,מקורית + שליטה מההגה,יש,אין,יש,5,אין,USB + AUX,אין,אין,אין,2,בקרת אקלים מפוצלת,0,1,יש,בד משולב עור,אין,אין,אין,רגילים,יש,אין,אין,אין,,,,,,,,,,,,,,,,,,,,,,,
אלפא_רומיאו,מיטו,PROGRESSION,2011,3,4,--,4,--,--,--,2008,קדמית,ידנית,5,טורבו בנזין,4,1368,135,5000,21,1750,8.4,207,13.5,22.2,18.1,--,--,--,--,--,3,3,ABS + EBD + BAS,9,יש,יש,יש,0,0,אין,0,0,0,אין,אין,אין,אין,אין,אין,אין,אין,אין,מערכת DST המפעילה כח היגוי במצבים קיצוניים,406,172,144,251,270,--,1170,400,750,195/55R16,45,מקורית,אין,אין,אין,--,אין,אין,אין,אין,אין,2,מזגן רגיל,0,1,ללא,בד,אין,אין,אין,רגילים,יש,אין,אין,אין,אין,אין,יש,אין,אין,אין,אין,אין,הגה בלבד,אין,אין,יש,יש,אי,,,,,,,,,
אלפא_רומיאו,מיטו,DISTINCTIVE,2013,3,4,--,4,--,--,--,2008,קדמית,ידנית,5,טורבו בנזין,4,1368,135,5000,21,1750,8.4,207,14,22.2,18.1,--,--,--,--,--,5,5,ABS + EBD + BAS,7,יש,יש,יש,0,1,אין,0,0,0,אין,אין,אין,אין,אין,אין,אין,אין,אין,מערכת DST המפעילה כח היגוי במצבים קיצוניים,406,172,144,251,270,--,1170,400,750,195/55R16,45,מקורית + שליטה מההגה,אין,אין,אין,--,אין,אין,אין,אין,אין,2,מזגן רגיל,0,1,ללא,בד,אין,אין,אין,רגילים,יש,אין,אין,אין,אין,אין,יש,אין,אין,אין,אין,אין,יש,אין,אין,יש,,,,,,,,,,,
אלפא_רומיאו,מיטו,ZAGATO,2015,3,4,--,2,--,--,--,2008,קדמית,ידנית,6,טורבו בנזין,2,875,105,5500,14.8,2000,11.4,184,20,26.3,23.8,--,--,--,--,--,3,3,ABS + EBD + BAS,7,יש,יש,יש,0,1,אין,0,0,0,אין,אין,אין,אין,אין,אין,אין,אין,אין,מערכת DST המפעילה כח היגוי במצבים קיצוניים,406.3,172,144.6,251.1,270,--,1130,400,500,185/65R15,45,מקורית + שליטה מההגה,יש,אין,יש,5,אין,USB + AUX,אין,אין,אין,2,מזגן רגיל,0,0,ללא,בד,אין,אין,אין,רגילים,יש,אין,אין,אין,אין,אין,יש,אין,אין,אין,אין,אין,הגה בלבד,אין,,,,,,,,,,,,,
אלפא_רומיאו,מיטו,SPRINT,2013,3,4,--,4,--,--,--,2008,קדמית,ידנית,5,טורבו בנזין,4,1368,135,5000,21,1750,8.4,207,14,22.2,18.1,--,--,--,--,--,5,5,ABS + EBD + BAS,7,יש,יש,יש,0,1,אין,0,0,0,אין,אין,אין,אין,אין,אין,אין,אין,אין,מערכת DST המפעילה כח היגוי במצבים קיצוניים,406,172,144,251,270,--,1170,400,750,215/45R17,45,מקורית + שליטה מההגה,אין,אין,אין,--,אין,אין,אין,אין,אין,2,בקרת אקלים מפוצלת,0,1,ללא,בד,אין,אין,אין,רגילים,יש,אין,אין,אין,אין,אין,יש,אין,אין,אין,אין,אין,יש,אין,אין,,,,,,,,,,,,
אלפא_רומיאו,מיטו,PROGRESSION,2012,3,4,--,4,--,--,--,2008,קדמית,ידנית,5,טורבו בנזין,4,1368,135,5000,21,1750,8.4,207,13.5,22.2,18.1,--,--,--,--,--,3,3,ABS + EBD + BAS,9,יש,יש,יש,0,0,אין,0,0,0,אין,אין,אין,אין,אין,אין,אין,אין,אין,מערכת DST המפעילה כח היגוי במצבים קיצוניים,406,172,144,251,270,--,1170,400,750,195/55R16,45,מקורית,אין,אין,אין,--,אין,אין,אין,אין,אין,2,מזגן רגיל,0,1,ללא,בד,אין,אין,אין,רגילים,יש,אין,אין,אין,אין,אין,יש,אין,אין,אין,אין,אין,הגה בלבד,אין,אין,יש,יש,אי,,,,,,,,,
אלפא_רומיאו,מיטו,MONZA,2015,3,4,--,4,--,--,--,2008,קדמית,אוטומטית - רובוטית כפולת מצמדים,6,טורבו בנזין,2,1368,170,5500,25.5,2500,7.3,219,14.3,22.7,18.5,--,--,--,--,--,6,6,ABS + EBD + BAS,7,יש,יש,יש,1,1,אין,0,0,0,אין,אין,אין,אין,אין,אין,אין,אין,אין,מערכת DST המפעילה כח היגוי במצבים קיצוניים,406.3,172,144.6,251.1,270,--,1170,400,500,215/40R18,45,מקורית + שליטה מההגה,יש,אין,יש,5,אין,USB + AUX,אין,אין,אין,2,בקרת אקלים מפוצלת,0,1,ללא,בד,אין,אין,אין,רגילים,יש,אין,אין,אין,אין,אין,י,,,,,,,,,,,,,,,,,,,,
אלפא_רומיאו,מיטו,,2009,3,4,--,4,--,שנתיים,--,2008,קדמית,ידנית,6,טורבו בנזין,4,1368,155,5500,23.5,3000,8,215,11.7,18.8,15.4,--,--,--,--,--,4,4,ABS + EBD + BAS,9,יש,יש,יש,0,0,אין,0,0,0,אין,אין,אין,אין,אין,אין,אין,אין,אין,מערכת DST המפעילה כח היגוי במצבים קיצוניים,406,172,144,251,270,--,1145,400,750,195/55R16,45,מקורית + שליטה מההגה,אין,אין,אין,--,אין,אין,אין,אין,אין,2,בקרת אקלים מפוצלת,0,0,ללא,בד,אין,אין,אין,רגילים,יש,אין,אין,אין,אין,אין,יש,אין,אין,אין,אין,אין,הגה בלבד,א,,,,,,,,,,,,,
אלפא_רומיאו,מיטו,DISTINCTIVE,2013,3,4,--,5,--,--,--,2008,קדמית,אוטומטית - רובוטית כפולת מצמדים,6,טורבו בנזין,4,1368,135,5000,23.4,1750,8.2,207,14,22.2,18.1,--,--,--,--,--,4,4,ABS + EBD + BAS,7,יש,יש,יש,0,1,אין,0,0,0,אין,אין,אין,אין,אין,אין,אין,אין,אין,מערכת DST המפעילה כח היגוי במצבים קיצוניים,406,172,144,251,270,--,1245,400,750,195/55R16,45,מקורית + שליטה מההגה,אין,אין,אין,--,אין,אין,אין,אין,אין,2,מזגן רגיל,0,1,ללא,בד,אין,אין,אין,רגילים,יש,אין,אין,אין,אין,אין,יש,אין,א,,,,,,,,,,,,,,,,,,
אלפא_רומיאו,מיטו,ZAGATO,2014,3,4,--,2,--,--,--,2008,קדמית,ידנית,6,טורבו בנזין,2,875,105,5500,14.8,2000,11.4,184,20,26.3,23.8,--,--,--,--,--,3,3,ABS + EBD + BAS,7,יש,יש,יש,0,1,אין,0,0,0,אין,אין,אין,אין,אין,אין,אין,אין,אין,מערכת DST המפעילה כח היגוי במצבים קיצוניים,406.3,172,144.6,251.1,270,--,1130,400,500,185/65R15,45,מקורית + שליטה מההגה,יש,אין,יש,5,אין,USB + AUX,אין,אין,אין,2,מזגן רגיל,0,0,ללא,בד,אין,אין,אין,רגילים,יש,אין,אין,אין,אין,אין,יש,אין,אין,אין,אין,אין,הגה בלבד,אין,,,,,,,,,,,,,
אלפא_רומיאו,מיטו,SPRINT,2014,3,4,--,5,--,--,--,2008,קדמית,אוטומטית - רובוטית כפולת מצמדים,6,טורבו בנזין,4,1368,135,5000,23.4,1750,8.2,207,14,22.2,18.1,--,--,--,--,--,4,4,ABS + EBD + BAS,7,יש,יש,יש,0,1,אין,0,0,0,אין,אין,אין,אין,אין,אין,אין,אין,אין,מערכת DST המפעילה כח היגוי במצבים קיצוניים,406,172,144,251,270,--,1245,400,750,215/45R17,45,מקורית + שליטה מההגה,אין,אין,אין,--,אין,אין,אין,אין,אין,2,בקרת אקלים מפוצלת,0,1,ללא,בד,אין,אין,אין,רגילים,יש,אין,אין,אין,אין,אין,יש,אי,,,,,,,,,,,,,,,,,,,
אלפא_רומיאו,מיטו,SPRINT,2013,3,4,--,5,--,--,--,2008,קדמית,אוטומטית - רובוטית כפולת מצמדים,6,טורבו בנזין,4,1368,135,5000,23.4,1750,8.2,207,14,22.2,18.1,--,--,--,--,--,4,4,ABS + EBD + BAS,7,יש,יש,יש,0,1,אין,0,0,0,אין,אין,אין,אין,אין,אין,אין,אין,אין,מערכת DST המפעילה כח היגוי במצבים קיצוניים,406,172,144,251,270,--,1245,400,750,215/45R17,45,מקורית + שליטה מההגה,אין,אין,אין,--,אין,אין,אין,אין,אין,2,בקרת אקלים מפוצלת,0,1,ללא,בד,אין,אין,אין,רגילים,יש,אין,אין,אין,אין,אין,יש,אי,,,,,,,,,,,,,,,,,,,
אלפא_רומיאו,מיטו,,2013,3,4,--,5,--,--,--,2009,קדמית,ידנית,6,טורבו בנזין,4,1368,170,5500,25,2500,7.5,219,12.3,20.8,15.4,--,--,--,--,--,4,4,ABS + EBD + BAS,7,יש,יש,יש,0,1,אין,0,0,0,אין,אין,אין,אין,אין,אין,אין,אין,אין,מערכת DST המפעילה כח היגוי במצבים קיצוניים,406,172,144,251,270,--,1145,400,500,215/45R17,45,מקורית + שליטה מההגה,אין,אין,אין,--,אין,אין,אין,אין,אין,2,בקרת אקלים מפוצלת,0,1,ללא,בד,אין,אין,אין,רגילים,יש,אין,אין,אין,אין,אין,יש,אין,אין,אין,אין,אין,יש,אין,אין,יש,,,,,,,,,,,
אלפא_רומיאו,מיטו,VELOCE,2018,3,4,--,4,--,--,--,2008,קדמית,אוטומטית - רובוטית כפולת מצמדים,6,טורבו בנזין,4,1368,170,5500,25.5,2500,7.3,219,14.3,22.7,18.5,--,--,--,--,--,9,9,ABS + EBD + BAS,7,יש,יש,יש,1,1,אין,0,0,0,אין,אין,אין,אין,אין,אין,אין,אין,אין,"מערכת ""מובילאיי"" בהתקנה מקומית, מערכת DST המפעילה כח היגוי במצבים קיצוניים",406.3,172,144.6,251.1,270,--,1245,400,500,215/40R18,45,מקורית + שליטה מההגה,יש,אין,יש,5,אין,USB + AUX,אין,אין,אין,2,בקרת אקלים מפוצלת,0,1,יש,בד משולב ע,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
אלפא_רומיאו,מיטו,VOLANTE,2015,3,4,--,5,--,--,--,2008,קדמית,אוטומטית - רובוטית כפולת מצמדים,6,טורבו בנזין,2,1368,170,5500,25.5,2500,7.3,219,14.3,22.7,18.5,--,--,--,--,--,6,6,ABS + EBD + BAS,7,יש,יש,יש,1,1,אין,0,0,0,אין,אין,אין,אין,אין,אין,אין,אין,אין,מערכת DST המפעילה כח היגוי במצבים קיצוניים,406.3,172,144.6,251.1,270,--,1170,400,500,215/40R18,45,מקורית + שליטה מההגה,יש,אין,יש,5,אין,USB + AUX,אין,אין,אין,2,בקרת אקלים מפוצלת,1,1,יש,בד,אין,אין,אין,רגילים,יש,אין,אין,אין,אין,אין,,,,,,,,,,,,,,,,,,,,,
אלפא_רומיאו,מיטו,MILANO,2013,3,4,--,4,--,--,--,2008,קדמית,ידנית,5,טורבו בנזין,4,1368,135,5000,21,1750,8.4,207,14,22.2,18.1,--,--,--,--,--,5,5,ABS + EBD + BAS,7,יש,יש,יש,0,1,אין,0,0,0,אין,אין,אין,אין,אין,אין,אין,אין,אין,מערכת DST המפעילה כח היגוי במצבים קיצוניים,406,172,144,251,270,--,1170,400,750,215/45R17,45,מקורית + שליטה מההגה,אין,אין,אין,--,אין,אין,אין,אין,אין,2,בקרת אקלים מפוצלת,1,1,ללא,עור,אין,אין,אין,רגילים,יש,אין,אין,אין,אין,אין,יש,אין,אין,אין,אין,אין,יש,אין,אי,,,,,,,,,,,,
אלפא_רומיאו,מיטו,MILANO,2014,3,4,--,5,--,--,--,2008,קדמית,אוטומטית - רובוטית כפולת מצמדים,6,טורבו בנזין,4,1368,135,5000,23.4,1750,8.2,207,14,22.2,18.1,--,--,--,--,--,4,4,ABS + EBD + BAS,7,יש,יש,יש,0,1,אין,0,0,0,אין,אין,אין,אין,אין,אין,אין,אין,אין,מערכת DST המפעילה כח היגוי במצבים קיצוניים,406,172,144,251,270,--,1245,400,750,215/45R17,45,מקורית + שליטה מההגה,אין,אין,אין,--,אין,אין,אין,אין,אין,2,בקרת אקלים מפוצלת,1,1,ללא,עור,אין,אין,אין,רגילים,יש,אין,אין,אין,אין,אין,יש,א,,,,,,,,,,,,,,,,,,,
אלפא_רומיאו,מיטו,,2011,3,4,--,3,--,--,--,2008,קדמית,ידנית,6,טורבו בנזין,4,1368,105,6500,13.2,4000,10.7,187,13.3,21.2,17.5,--,--,--,--,--,4,4,ABS + EBD + BAS,9,יש,יש,יש,0,0,אין,0,0,0,אין,אין,אין,אין,אין,אין,אין,אין,אין,מערכת DST המפעילה כח היגוי במצבים קיצוניים,406,172,144,251,270,--,1145,400,750,195/55R16,45,מקורית,אין,אין,אין,--,אין,אין,אין,אין,אין,2,מזגן רגיל,0,1,ללא,בד,אין,אין,אין,רגילים,יש,אין,אין,אין,אין,אין,יש,אין,אין,אין,אין,אין,הגה בלבד,אין,אין,יש,אין,אין,אין,א,,,,,,,
אלפא_רומיאו,מיטו,DISTINCTIVE,2011,3,4,--,5,--,--,--,2008,קדמית,אוטומטית - רובוטית כפולת מצמדים,6,טורבו בנזין,4,1368,135,5000,23.4,1750,8.2,207,14,22.2,18.1,--,--,--,--,--,3,3,ABS + EBD + BAS,9,יש,יש,יש,0,0,אין,0,0,0,אין,אין,אין,אין,אין,אין,אין,אין,אין,מערכת DST המפעילה כח היגוי במצבים קיצוניים,406,172,144,251,270,--,1170,400,750,195/55R16,45,מקורית + שליטה מההגה,אין,אין,אין,--,אין,אין,אין,אין,אין,2,בקרת אקלים מפוצלת,0,1,ללא,בד,אין,אין,אין,רגילים,יש,אין,אין,אין,אין,אין,,,,,,,,,,,,,,,,,,,,,
אלפא_רומיאו,מיטו,MILANO,2014,3,4,--,4,--,--,--,2008,קדמית,ידנית,5,טורבו בנזין,4,1368,135,5000,21,1750,8.4,207,14,22.2,18.1,--,--,--,--,--,5,5,ABS + EBD + BAS,7,יש,יש,יש,0,1,אין,0,0,0,אין,אין,אין,אין,אין,אין,אין,אין,אין,מערכת DST המפעילה כח היגוי במצבים קיצוניים,406,172,144,251,270,--,1170,400,750,215/45R17,45,מקורית + שליטה מההגה,אין,אין,אין,--,אין,אין,אין,אין,אין,2,בקרת אקלים מפוצלת,1,1,ללא,עור,אין,אין,אין,רגילים,יש,אין,אין,אין,אין,אין,יש,אין,אין,אין,אין,אין,יש,אין,אי,,,,,,,,,,,,
אלפא_רומיאו,מיטו,MILANO,2013,3,4,--,5,--,--,--,2008,קדמית,אוטומטית - רובוטית כפולת מצמדים,6,טורבו בנזין,4,1368,135,5000,23.4,1750,8.2,207,14,22.2,18.1,--,--,--,--,--,4,4,ABS + EBD + BAS,7,יש,יש,יש,0,1,אין,0,0,0,אין,אין,אין,אין,אין,אין,אין,אין,אין,מערכת DST המפעילה כח היגוי במצבים קיצוניים,406,172,144,251,270,--,1245,400,750,215/45R17,45,מקורית + שליטה מההגה,אין,אין,אין,--,אין,אין,אין,אין,אין,2,בקרת אקלים מפוצלת,1,1,ללא,עור,אין,אין,אין,רגילים,יש,אין,אין,אין,אין,אין,יש,א,,,,,,,,,,,,,,,,,,,
אלפא_רומיאו,מיטו,MASSIMO,2016,3,4,--,3,--,--,--,2008,קדמית,ידנית,6,טורבו בנזין,2,875,105,5500,14.8,2000,11.4,184,20,26.3,23.8,--,--,--,--,--,3,3,ABS + EBD + BAS,7,יש,יש,יש,0,1,אין,0,0,0,אין,אין,אין,אין,אין,אין,אין,אין,אין,מערכת DST המפעילה כח היגוי במצבים קיצוניים,406.3,172,144.6,251.1,270,--,1130,400,500,185/65R15,45,מקורית + שליטה מההגה,יש,אין,יש,5,אין,USB + AUX,אין,אין,אין,2,מזגן רגיל,0,1,ללא,בד,אין,אין,אין,רגילים,יש,אין,אין,אין,אין,אין,יש,אין,אין,אין,אין,אין,הגה בלבד,אין,,,,,,,,,,,,,
אלפא_רומיאו,מיטו,VELOCE,2017,3,4,--,5,--,--,--,2008,קדמית,אוטומטית - רובוטית כפולת מצמדים,6,טורבו בנזין,4,1368,170,5500,25.5,2500,7.3,219,14.3,22.7,18.5,--,--,--,--,--,9,9,ABS + EBD + BAS,7,יש,יש,יש,1,1,אין,0,0,0,אין,אין,אין,אין,אין,אין,אין,אין,אין,מערכת DST המפעילה כח היגוי במצבים קיצוניים,406.3,172,144.6,251.1,270,--,1245,400,500,215/40R18,45,מקורית + שליטה מההגה,יש,אין,יש,5,אין,USB + AUX,אין,אין,אין,2,בקרת אקלים מפוצלת,1,1,יש,עור,אין,אין,אין,רגילים,יש,יש,יש,אין,אין,אין,יש,,,,,,,,,,,,,,,,,,,,
