tozeret_cd,tozar,kinuy_mishari,ramat_gimur,shnat_yitzur,degem_cd,kvuzat_agra_cd,nefah_manoa,mishkal_kolel,gova,hanaa_cd,hanaa_nm_x,automatic_ind_x,mispar_halonot_hashmal,halon_bagg_ind,galgaley_sagsoget_kala_ind,argaz_ind,merkav,sug_degem,delek_cd_x,delek_nm,mispar_dlatot,koah_sus,mispar_moshavim,bakarat_yatzivut_ind,kosher_grira_im_blamim,kosher_grira_bli_blamim,technologiat_hanaa_cd,technologiat_hanaa_nm,bakarat_stiya_menativ_ind,bakarat_stiya_menativ_makor_hatkana,nitur_merhak_milfanim_ind,nitur_merhak_milfanim_makor_hatkana,zihuy_beshetah_nistar_ind,bakarat_shyut_adaptivit_ind,zihuy_holchey_regel_ind,zihuy_holchey_regel_makor_hatkana,maarechet_ezer_labalam_ind,matzlemat_reverse_ind,hayshaney_lahatz_avir_batzmigim_ind,hayshaney_hagorot_ind,teura_automatit_benesiya_kadima_ind,shlita_automatit_beorot_gvohim_ind,shlita_automatit_beorot_gvohim_makor_hatkana,zihuy_matzav_hitkarvut_mesukenet_ind,zihuy_tamrurey_tnua_ind,zihuy_rechev_do_galgali,zihuy_tamrurey_tnua_makor_hatkana,bakarat_stiya_activ_s,blima_otomatit_nesia_leahor,bakarat_mehirut_isa,Unnamed: 0.1,Unnamed: 0,make,model,fieldyear,fielddoors,fieldsitting,fieldprice,fieldgroupy,fieldcontinous_value,fieldguarantee,fieldchassis,fieldlaunch,fieldignition,fieldgearbox,fieldgear,fieldengine,fieldpiston,fieldcapacity,fieldpower,fieldloops,fieldmoment,fieldloopmoment,fieldacceleration,fieldspeed,fieldurban_consumption,fieldintercity_consumption,fieldconsumption,fieldelectricity_use,fieldbattery_capacity,fieldelectric_range,fieldhome_charging_time,fieldfast_charging_time,fieldpollution,fieldbreaking,fieldbrake,fieldairbag,fieldstability,fieldcenairbag,fieldizofix,fieldpressure_sensor,fieldbelt_warning,fieldautonomous_braking,fieldpedestrian_identification,fieldtwo_wheeler_identification,fieldadaptive_cruise_control,fieldlane_assist,fieldblind_spot,fieldrear_traffic,fieldrear_traffic_braking,fieldalert_fatigue,fieldhigh_beam_assist,fieldtraffic_sign_recognition,fieldcrossing_warning_open_door,fieldchild_rear_seat,fieldadditional_safety_equipment,fieldlength,fieldwidth,fieldheight,fieldwheel,fieldcargo,fieldchaircargo,fieldselfweight,fieldtowing_without_brakes,fieldtowing_with_brakes,fieldtire,fieldfuel,fieldaudio,fieldbluetooth,fielddisc_changer,fieldtouch_screen,fieldscreen_size,fieldgps,fieldaudio_connections,fieldconnectivity,fieldwireless_charging,fieldseat_screens,fieldwindows,fieldairconditioning,fieldsunroof,fieldhook,fieldrowing,fieldupholstery,fieldautochair,fieldhotchair,fieldmassage_seats,fieldlight,fieldfog,fieldrain,fielddark,fieldparking_sensors,fieldparking_camers,fieldautomatic_parking,fieldcomputer,fielddigital_cluster,fieldhead_up_display,fieldwithout_key,fieldfolding_mirrors,fieldinside_mirror,fieldleather,fieldheated_steering_wheel,fieldpaddle_shifters,fielddriving_mode,fieldstop_start,fieldelectric_handbrake,fieldambient_light,fieldhill_assist,fieldsuspension_dampers,fieldelectric_tailgate,fieldmore_equ,hanaa_nm_y,automatic_ind_y,delek_cd_y,fieldprice_equ
19,אאודי,A4,EXECUTIVE,2019,33,6,1798,2020,,1,4X2,1,4,1,1,0,סדאן,P,1,בנזין,4,170,5,1,750,750,,הנעה רגילה,0,,0,,0,0,0,,1,0,0,0,0,0,,0,0,0,,0,0,0,686,686,הונדה,סיוויק_הצ'בק,2012,5,5,--,5,--,--,--,2011,קדמית,אוטומטית - טיפטרוניק,5,בנזין,4,1798,142,6500,17.7,4300,11.1,210,11.4,20,15.6,--,--,--,--,--,4,4,ABS + EBD + BAS,6,יש,יש,יש,1,1,אין,0,0,0,אין,אין,אין,אין,אין,יש,אין,אין,אין,--,430,177,144,259.5,410,1308,1295,500,750,225/45R17,50,מקורית + שליטה מההגה,יש,אין,אין,--,אין,USB + AUX,אין,אין,אין,4,בקרת אקלים מפוצלת,גג שמש פנוראמי,1,יש,עור,יש - כוונון חלקי,מלפנים,אין,"קסנון, כולל אור גבוה (בי-קסנון)",יש,יש,יש,אחוריים + קדמיים,אחורית,אין,יש,אין,אין,כניסה + הנעה,יש,אין,הגה בלבד,אין,יש,אין,אין,אין,יש,אין,רגילים,אין,"מערכת עזר לזינוק בעליה, ספוילר אחורי, חלונות אחוריים כהים, מערכת שטיפת פנסים, מערכת שמע משודרגת",2X4,1,1,--
481,יונדאי,SANTA FE,EXECUTIVE,2018,33,6,2199,2570,,3,4X4,1,4,1,1,0,פנאי-שטח,P,2,דיזל,5,197,7,1,2000,750,,הנעה רגילה,0,,0,,0,0,0,,1,0,0,0,0,0,,0,0,0,,0,0,0,109,109,הונדה,אקורד,2011,4,5,--,6,--,--,--,2008,קדמית,אוטומטית - טיפטרוניק,5,טורבו דיזל,4,2199,150,4000,35.7,2000,9.7,210,--,--,15.5,--,--,--,--,--,14,14,ABS + EBD,6,יש,יש,יש,0,1,--,0,0,0,--,--,--,--,--,--,--,--,--,--,474,184,144,270.5,467,--,1593,0,0,225/50R17,65,מקורית + שליטה מההגה,יש,יש,אופציונלי,--,אופציונלי,USB,--,--,אין,4,בקרת אקלים + פתחי איוורור מאחור,1,1,יש,עור,יש  + זכרון,מלפנים,--,קסנון,יש,יש,יש,אחוריים,אין,אין,יש,--,--,אין,יש,מראות פנים,יש,--,--,--,--,--,--,--,--,--,--,2X4,1,2,--
143,ב מ וו,528I,EXECUTIVE,2016,34,7,1997,2375,,1,4X2,1,4,1,1,0,סטיישן,P,1,בנזין,5,245,5,1,1885,750,,הנעה רגילה,1,יצרן,1,יצרן,0,0,1,יצרן,1,1,1,0,0,0,,0,0,0,,0,0,0,624,624,הונדה,CRV,2016,5,5,--,6,--,--,--,2011,כפולה (4X4),אוטומטית - טיפטרוניק,5,בנזין,4,1997,155,6500,19.5,4300,12.3,182,9.9,16.1,12.9,--,--,--,--,--,13,13,ABS + EBD + BAS,6,יש,יש,יש,1,1,יש,0,0,0,אין,אין,אין,אין,אין,אין,אין,אין,אין,--,460.5,182,168.5,263,589,1627,1460,600,1500,225/60R18,58,מקורית + שליטה מההגה,יש,אין,יש,7,אופציונלי,USB + AUX,אין,אין,אין,4,בקרת אקלים + פתחי איוורור מאחור,גג שמש פנוראמי,1,יש,עור,יש  - כוונון מלא,מלפנים,אין,"קסנון, כולל אור גבוה (בי-קסנון)",יש,יש,יש,אחוריים + קדמיים,אחורית,אין,יש,אין,אין,כניסה + הנעה,יש,מראות פנים,יש,אין,יש,אין,אין,אין,אין,יש,רגילים,יש,"בקרת נגרר, מערכת שמע משודרגת, מסילות גג, חלונות אחוריים כהים, מערכת שטיפת פנסים",4X4,1,1,--
346,הונדה,CR-V,COMFORT,2012,34,5,1997,2080,160,3,4X4,1,4,0,0,0,MPV,M,1,בנזין,5,150,5,1,750,600,,הנעה רגילה,0,,0,,0,0,0,,1,0,1,1,0,0,,0,0,0,,0,0,0,593,593,הונדה,CRV,2010,5,5,--,5,--,--,אחודה,2006,כפולה (4X4),אוטומטית,5,בנזין,4,1997,150,6200,19.4,4200,12.2,180,9.1,14.9,12.1,--,--,--,--,--,12,12,ABS + EBD + BAS,6,יש,אין,יש,0,1,--,0,0,0,--,--,--,--,--,--,--,--,--,--,457.4,182,167.5,263,550,910,1550,0,0,225/65R17,58,מקורית + שליטה מההגה,אין,אין,אין,--,אין,AUX,--,--,אין,4,מזגן רגיל,0,1,ללא,בד,אין,אין,--,רגילים,אופציונלי,אין,אין,אין,אין,אין,יש,--,--,אין,אין,אין,אין,--,--,--,--,--,--,--,--,--,--,4X4,1,1,--
346,הונדה,CR-V,COMFORT,2013,34,5,1997,2100,170,3,4X4,1,4,0,1,0,קומבי,M,1,בנזין,5,155,5,1,750,600,,הנעה רגילה,0,,0,,0,0,0,,1,0,1,1,1,0,,0,0,0,,0,0,0,632,632,הונדה,CRV,2015,5,5,--,5,--,--,אחודה,2011,קדמית,ידנית,6,בנזין,4,1997,155,6500,19.5,4300,10,190,11.2,16.1,13.8,--,--,--,--,--,12,12,ABS + EBD + BAS,6,יש,יש,יש,1,1,יש,0,0,0,אין,אין,אין,אין,אין,אין,אין,אין,אין,--,460.5,182,168.5,263,589,1627,1460,600,1500,225/65R17,58,מקורית + שליטה מההגה,יש,אין,אין,--,אופציונלי,USB + AUX,אין,אין,אין,4,בקרת אקלים מפוצלת,0,1,יש,בד,יש - כוונון חלקי,מלפנים,אין,רגילים,אופציונלי,אין,אין,אין,אין,אין,יש,אין,אין,אין,אין,אין,אין,אין,אין,אין,יש,אין,אין,אין,רגילים,אין,"מערכת עזר לזינוק בעליה, בקרת נגרר, מערכת שטיפת פנסים",2X4,0,1,--
346,הונדה,CR-V,COMFORT,2014,34,5,1997,2100,,3,4X4,1,4,0,1,0,פנאי-שטח,P,1,בנזין,5,155,5,1,1500,600,,הנעה רגילה,0,,1,יצרן,0,0,0,,1,0,1,1,1,0,,1,0,0,,0,0,0,628,628,הונדה,CRV,2016,5,5,--,5,--,--,--,2011,כפולה (4X4),אוטומטית - טיפטרוניק,5,בנזין,4,1997,155,6500,19.5,4300,12.3,182,10,16.6,13.3,--,--,--,--,--,12,12,ABS + EBD + BAS,6,יש,יש,יש,1,1,יש,0,0,0,אין,אין,אין,אין,אין,אין,אין,אין,אין,--,460.5,182,168.5,263,589,1627,1460,600,1500,225/65R17,58,מקורית + שליטה מההגה,יש,אין,אין,--,אופציונלי,USB + AUX,אין,אין,אין,4,בקרת אקלים מפוצלת,0,1,יש,בד,יש - כוונון חלקי,אין,אין,רגילים,יש,אין,אין,אין,אין,אין,יש,אין,אין,אין,אין,אין,אין,אין,יש,אין,אין,אין,אין,יש,רגילים,אין,בקרת נגרר,4X4,1,1,--
518,פיאט,SCUDO,COMFORT,2015,34,6,1997,2963,229,1,4X2,0,2,0,0,0,סגור/משלוח,M,2,דיזל,4,120,2,0,956,750,,הנעה רגילה,0,,0,,0,0,0,,0,0,0,0,0,0,,0,0,0,,0,0,0,587,587,הונדה,CRV,2008,5,5,--,5,--,--,אחודה,2006,כפולה (4X4),אוטומטית,5,בנזין,4,1997,150,6200,19.4,4200,12.2,177,9.1,14.9,12.1,--,--,--,--,--,--,--,ABS + EBD + BAS,6,יש,אין,יש,0,1,--,0,0,0,--,--,--,--,--,--,--,--,--,--,453,182,168,262,556,955,1533,0,0,225/65R17,58,מקורית + שליטה מההגה,אין,אין,אין,--,אין,אין,--,--,אין,4,מזגן רגיל,0,0,ללא,בד,אין,אין,--,רגילים,אין,אין,אין,אין,אין,אין,יש,--,--,אין,אין,אין,אין,--,--,--,--,--,--,--,--,--,--,4X4,1,1,--
143,ב מ וו,520I,EXECUTIVE,2016,35,7,1997,2225,,1,4X2,1,4,1,1,0,סדאן,P,1,בנזין,4,184,5,1,2000,750,,הנעה רגילה,0,,0,,0,0,0,,1,0,1,0,0,0,,0,0,0,,0,0,0,270,270,הונדה,CRV,2016,5,5,--,6,--,--,--,2011,כפולה (4X4),אוטומטית - טיפטרוניק,5,בנזין,4,1997,155,6500,19.5,4300,12.3,182,9.9,16.1,12.9,--,--,--,--,--,13,13,ABS + EBD + BAS,6,יש,יש,יש,1,1,יש,0,0,0,אין,אין,אין,אין,אין,אין,אין,אין,אין,--,460.5,182,168.5,263,589,1627,1460,600,1500,225/60R18,58,מקורית + שליטה מההגה,יש,אין,יש,7,אופציונלי,USB + AUX,אין,אין,אין,4,בקרת אקלים + פתחי איוורור מאחור,גג שמש פנוראמי,1,יש,עור,יש  - כוונון מלא,מלפנים,אין,"קסנון, כולל אור גבוה (בי-קסנון)",יש,יש,יש,אחוריים + קדמיים,אחורית,אין,יש,אין,אין,כניסה + הנעה,יש,מראות פנים,יש,אין,יש,אין,אין,אין,אין,יש,רגילים,יש,"בקרת נגרר, מערכת שמע משודרגת, מסילות גג, חלונות אחוריים כהים, מערכת שטיפת פנסים",4X4,1,1,--
19,אאודי,A4,EXECUTIVE,2019,35,6,1798,2005,,1,4X2,1,4,0,1,0,סדאן,P,1,בנזין,4,120,5,1,750,750,,הנעה רגילה,0,,0,,0,0,0,,1,0,0,0,0,0,,0,0,0,,0,0,0,157,157,הונדה,סיוויק_סדאן,2012,4,5,--,4,--,--,--,2011,קדמית,אוטומטית - טיפטרוניק,5,בנזין,4,1798,142,6500,17.7,4300,10.7,201,10.8,19.6,15.1,--,--,--,--,--,4,4,ABS + EBD + BAS,6,יש,יש,יש,0,1,אין,0,0,0,אין,אין,אין,אין,אין,אין,אין,אין,אין,--,454.5,175.5,143.5,267.5,440,--,1235,500,750,205/55R16,50,מקורית + שליטה מההגה,יש,אין,אין,--,אין,USB + AUX,אין,אין,אין,4,בקרת אקלים,1,1,יש,בד,אין,אין,אין,קסנון,יש,יש,יש,אחוריים,אחורית,אין,יש,אין,אין,כניסה + הנעה,יש,אין,הגה בלבד,אין,יש,אין,אין,אין,אין,אין,רגילים,אין,מערכת שטיפת פנסים,2X4,1,1,--
481,יונדאי,SANTA FE,EXECUTIVE,2018,35,6,2199,2570,,3,4X4,1,4,1,1,0,פנאי-שטח,P,2,דיזל,5,197,7,1,2000,750,,הנעה רגילה,0,,0,,0,0,0,,1,0,0,0,0,0,,0,0,0,,0,0,0,463,463,הונדה,אקורד,2011,4,5,--,6,--,--,--,2008,קדמית,אוטומטית - טיפטרוניק,5,טורבו דיזל,4,2199,150,4000,35.7,2000,9.7,210,--,--,15.5,--,--,--,--,--,14,14,ABS + EBD,6,יש,יש,יש,0,1,--,0,0,0,--,--,--,--,--,--,--,--,--,--,474,184,144,270.5,467,--,1593,0,0,225/50R17,65,מקורית + שליטה מההגה,יש,יש,אופציונלי,--,אופציונלי,USB,--,--,אין,4,בקרת אקלים + פתחי איוורור מאחור,1,1,יש,עור,יש  + זכרון,מלפנים,--,קסנון,יש,יש,יש,אחוריים,אין,אין,יש,--,--,אין,יש,מראות פנים,יש,--,--,--,--,--,--,--,--,--,--,2X4,1,2,--
990,אאודי,A3,EXECUTIVE,2016,36,5,1798,1845,,1,4X2,1,4,0,1,0,סדאן,P,1,בנזין,4,180,5,1,750,680,,הנעה רגילה,0,,0,,0,0,0,,1,0,0,1,0,0,,0,0,0,,0,0,0,508,508,הונדה,סיוויק_סדאן,2014,4,5,--,4,--,--,--,2011,קדמית,אוטומטית - טיפטרוניק,5,בנזין,4,1798,142,6500,17.7,4300,10.7,201,10.8,19.6,15.1,--,--,--,--,--,6,6,ABS + EBD + BAS,6,יש,יש,יש,0,1,אין,0,0,0,אין,אין,אין,אין,אין,אין,אין,אין,אין,--,454.5,175.5,143.5,267.5,440,--,1235,500,750,205/55R16,50,מקורית + שליטה מההגה,יש,אין,אין,--,אין,USB + AUX,אין,אין,אין,4,בקרת אקלים,1,1,יש,בד,אין,אין,אין,קסנון,יש,יש,יש,אחוריים,אחורית,אין,יש,אין,אין,כניסה + הנעה,יש,אין,הגה בלבד,אין,יש,אין,אין,אין,אין,אין,רגילים,אין,מערכת שטיפת פנסים,2X4,1,1,--
19,אאודי,A4,EXECUTIVE,2019,36,6,1798,2015,,1,4X2,1,4,0,1,0,סדאן,P,1,בנזין,4,120,5,1,750,750,,הנעה רגילה,0,,0,,0,0,0,,1,0,0,0,0,0,,0,0,0,,0,0,0,694,694,הונדה,סיוויק_הצ'בק,2013,5,5,--,5,--,--,--,2011,קדמית,אוטומטית - טיפטרוניק,5,בנזין,4,1798,142,6500,17.7,4300,11.1,210,11.4,20,15.6,--,--,--,--,--,5,5,ABS + EBD + BAS,6,יש,יש,יש,1,1,אין,0,0,0,אין,אין,אין,אין,אין,יש,אין,אין,אין,--,430,177,144,259.5,410,1308,1295,500,750,225/45R17,50,מקורית + שליטה מההגה,יש,אין,אין,--,אין,USB + AUX,אין,אין,אין,4,בקרת אקלים מפוצלת,גג שמש פנוראמי,1,יש,עור,יש - כוונון חלקי,מלפנים,אין,"קסנון, כולל אור גבוה (בי-קסנון)",יש,יש,יש,אחוריים + קדמיים,אחורית,אין,יש,אין,אין,כניסה + הנעה,יש,אין,הגה בלבד,אין,יש,אין,אין,אין,יש,אין,רגילים,אין,"מערכת עזר לזינוק בעליה, ספוילר אחורי, חלונות אחוריים כהים, מערכת שטיפת פנסים, מערכת שמע משודרגת",2X4,1,1,--
346,הונדה,CIVIC,EXECUTIVE,2018,36,5,1798,1750,,1,4X2,1,4,1,1,0,הצ'בק,P,1,בנזין,5,142,5,1,750,500,,הנעה רגילה,0,,0,,0,0,0,,1,1,1,1,1,1,יצרן,0,0,0,,0,0,0,686,686,הונדה,סיוויק_הצ'בק,2012,5,5,--,5,--,--,--,2011,קדמית,אוטומטית - טיפטרוניק,5,בנזין,4,1798,142,6500,17.7,4300,11.1,210,11.4,20,15.6,--,--,--,--,--,4,4,ABS + EBD + BAS,6,יש,יש,יש,1,1,אין,0,0,0,אין,אין,אין,אין,אין,יש,אין,אין,אין,--,430,177,144,259.5,410,1308,1295,500,750,225/45R17,50,מקורית + שליטה מההגה,יש,אין,אין,--,אין,USB + AUX,אין,אין,אין,4,בקרת אקלים מפוצלת,גג שמש פנוראמי,1,יש,עור,יש - כוונון חלקי,מלפנים,אין,"קסנון, כולל אור גבוה (בי-קסנון)",יש,יש,יש,אחוריים + קדמיים,אחורית,אין,יש,אין,אין,כניסה + הנעה,יש,אין,הגה בלבד,אין,יש,אין,אין,אין,יש,אין,רגילים,אין,"מערכת עזר לזינוק בעליה, ספוילר אחורי, חלונות אחוריים כהים, מערכת שטיפת פנסים, מערכת שמע משודרגת",2X4,1,1,--
312,הונדה,ACCORD,COMFORT,2013,37,5,1997,1960,,1,4X2,1,4,0,0,0,סדאן,P,1,בנזין,4,156,5,1,750,500,,הנעה רגילה,0,,0,,0,0,0,,0,0,0,0,0,0,,0,0,0,,0,0,0,240,240,הונדה,CRV,2011,5,5,--,5,--,--,אחודה,2006,כפולה (4X4),אוטומטית,5,בנזין,4,1997,150,6200,19.4,4200,12.2,180,9.1,14.9,12.1,--,--,--,--,--,12,12,ABS + EBD + BAS,6,יש,אין,יש,0,1,--,0,0,0,--,--,--,--,--,--,--,--,--,--,457.4,182,167.5,263,550,910,1550,0,0,225/65R17,58,מקורית + שליטה מההגה,אין,אין,אין,--,אין,AUX,--,--,אין,4,מזגן רגיל,0,1,ללא,בד,אין,אין,--,רגילים,אופציונלי,אין,אין,אין,אין,אין,יש,--,--,אין,אין,אין,אין,--,--,--,--,--,--,--,--,--,--,4X4,1,1,--
155,הונדה,CIVIC,EXECUTIVE,2018,37,4,1798,1700,,1,4X2,1,4,1,1,0,סדאן,P,1,בנזין,4,142,5,1,750,500,,הנעה רגילה,0,,0,,0,0,0,,1,1,1,1,1,0,,0,0,0,,0,0,0,511,511,הונדה,סיוויק_סדאן,2012,4,5,--,4,--,--,--,2011,קדמית,אוטומטית - טיפטרוניק,5,בנזין,4,1798,142,6500,17.7,4300,10.7,201,10.8,19.6,15.1,--,--,--,--,--,4,4,ABS + EBD + BAS,6,יש,יש,יש,0,1,אין,0,0,0,אין,אין,אין,אין,אין,אין,אין,אין,אין,--,454.5,175.5,143.5,267.5,440,--,1235,500,750,205/55R16,50,מקורית + שליטה מההגה,יש,אין,אין,--,אין,USB + AUX,אין,אין,אין,4,בקרת אקלים,1,1,יש,בד,אין,אין,אין,קסנון,יש,יש,יש,אחוריים,אחורית,אין,יש,אין,אין,כניסה + הנעה,יש,אין,הגה בלבד,אין,יש,אין,אין,אין,אין,אין,רגילים,אין,מערכת שטיפת פנסים,2X4,1,1,--
346,הונדה,CR-V,COMFORT,2014,37,5,1997,2080,160,3,4X4,1,4,0,0,0,MPV,M,1,בנזין,5,150,5,1,750,600,,הנעה רגילה,0,,0,,0,0,0,,1,0,1,1,0,0,,0,0,0,,0,0,0,633,633,הונדה,CRV,2013,5,5,--,5,--,--,אחודה,2011,קדמית,ידנית,6,בנזין,4,1997,155,6500,19.5,4300,10,190,11.2,16.1,13.8,--,--,--,--,--,9,9,ABS + EBD + BAS,6,יש,יש,יש,1,1,אין,0,0,0,אין,אין,אין,אין,אין,אין,אין,אין,אין,--,457,182,168.5,263,589,1627,1460,600,1500,225/65R17,58,מקורית + שליטה מההגה,אין,אין,אופציונלי,--,אופציונלי,USB + AUX,אין,אין,אין,4,בקרת אקלים מפוצלת,0,1,יש,בד,יש - כוונון חלקי,אין,אין,רגילים,אין,אין,אין,אין,אין,אין,יש,אין,אין,אין,אין,אין,אין,אין,אין,אין,יש,אין,אין,אין,רגילים,אין,"מערכת עזר לזינוק בעליה, בקרת נגרר",2X4,0,1,--
346,הונדה,CR-V,EXECUTIVE,2019,37,6,1997,2100,,3,4X4,1,4,1,1,0,פנאי-שטח,P,1,בנזין,5,155,5,1,1500,600,,הנעה רגילה,1,מקומי,1,מקומי,0,0,1,מקומי,1,1,1,1,1,1,יצרן,1,1,1,מקומי,0,0,0,623,623,הונדה,CRV,2017,5,5,--,6,--,--,אחודה,2011,כפולה (4X4),אוטומטית - טיפטרוניק,5,בנזין,4,1997,155,6500,19.5,4300,12.3,182,9.9,16.1,12.9,--,--,--,--,--,14,14,ABS + EBD + BAS,6,יש,יש,יש,1,1,יש,0,0,0,אין,אין,אין,אין,אין,אין,אין,אין,אין,--,460.5,182,168.5,263,589,1627,1460,600,1500,225/60R18,58,מקורית + שליטה מההגה,יש,אין,יש,7,אופציונלי,USB + AUX,אין,אין,אין,4,בקרת אקלים + פתחי איוורור מאחור,גג שמש פנוראמי,1,יש,עור,יש  - כוונון מלא,מלפנים,אין,"קסנון, כולל אור גבוה (בי-קסנון)",יש,יש,יש,אחוריים + קדמיים,אחורית,אין,יש,אין,אין,כניסה + הנעה,יש,מראות פנים,יש,אין,יש,אין,אין,אין,אין,יש,רגילים,יש,"בקרת נגרר, מערכת שמע משודרגת, מסילות גג, חלונות אחוריים כהים, מערכת שטיפת פנסים",4X4,1,1,--
722,ב מ וו,X5 XDRIVE 40E,EXECUTIVE,2020,37,7,1997,2980,,3,4X4,1,4,1,1,0,פנאי-שטח,P,7,חשמל/בנזין,5,245,5,1,2700,750,2,PLUG IN,1,יצרן,1,יצרן,0,0,1,יצרן,1,1,1,0,0,0,,0,0,0,,0,0,0,269,269,הונדה,CRV,2017,5,5,--,6,--,--,אחודה,2011,כפולה (4X4),אוטומטית - טיפטרוניק,5,בנזין,4,1997,155,6500,19.5,4300,12.3,182,9.9,16.1,12.9,--,--,--,--,--,14,14,ABS + EBD + BAS,6,יש,יש,יש,1,1,יש,0,0,0,אין,אין,אין,אין,אין,אין,אין,אין,אין,--,460.5,182,168.5,263,589,1627,1460,600,1500,225/60R18,58,מקורית + שליטה מההגה,יש,אין,יש,7,אופציונלי,USB + AUX,אין,אין,אין,4,בקרת אקלים + פתחי איוורור מאחור,גג שמש פנוראמי,1,יש,עור,יש  - כוונון מלא,מלפנים,אין,"קסנון, כולל אור גבוה (בי-קסנון)",יש,יש,יש,אחוריים + קדמיים,אחורית,אין,יש,אין,אין,כניסה + הנעה,יש,מראות פנים,יש,אין,יש,אין,אין,אין,אין,יש,רגילים,יש,"בקרת נגרר, מערכת שמע משודרגת, מסילות גג, חלונות אחוריים כהים, מערכת שטיפת פנסים",4X4,1,1,--
19,אאודי,A4,EXECUTIVE,2018,38,6,1798,2015,,1,4X2,1,4,0,1,0,סדאן,P,1,בנזין,4,120,5,1,750,750,,הנעה רגילה,0,,0,,0,0,0,,1,0,0,0,0,0,,0,0,0,,0,0,0,152,152,הונדה,סיוויק_סדאן,2013,4,5,--,4,--,--,--,2011,קדמית,אוטומטית - טיפטרוניק,5,בנזין,4,1798,142,6500,17.7,4300,10.7,201,10.8,19.6,15.1,--,--,--,--,--,6,6,ABS + EBD + BAS,6,יש,יש,יש,0,1,אין,0,0,0,אין,אין,אין,אין,אין,אין,אין,אין,אין,--,454.5,175.5,143.5,267.5,440,--,1235,500,750,205/55R16,50,מקורית + שליטה מההגה,יש,אין,אין,--,אין,USB + AUX,אין,אין,אין,4,בקרת אקלים,1,1,יש,בד,אין,אין,אין,קסנון,יש,יש,יש,אחוריים,אחורית,אין,יש,אין,אין,כניסה + הנעה,יש,אין,הגה בלבד,אין,יש,אין,אין,אין,אין,אין,רגילים,אין,מערכת שטיפת פנסים,2X4,1,1,--
19,אאודי,A4,EXECUTIVE,2019,38,6,1798,2015,,1,4X2,1,4,1,1,0,סדאן,P,1,בנזין,4,120,5,1,750,750,,הנעה רגילה,0,,0,,0,0,0,,1,0,0,0,0,0,,0,0,0,,0,0,0,152,152,הונדה,סיוויק_סדאן,2013,4,5,--,4,--,--,--,2011,קדמית,אוטומטית - טיפטרוניק,5,בנזין,4,1798,142,6500,17.7,4300,10.7,201,10.8,19.6,15.1,--,--,--,--,--,6,6,ABS + EBD + BAS,6,יש,יש,יש,0,1,אין,0,0,0,אין,אין,אין,אין,אין,אין,אין,אין,אין,--,454.5,175.5,143.5,267.5,440,--,1235,500,750,205/55R16,50,מקורית + שליטה מההגה,יש,אין,אין,--,אין,USB + AUX,אין,אין,אין,4,בקרת אקלים,1,1,יש,בד,אין,אין,אין,קסנון,יש,יש,יש,אחוריים,אחורית,אין,יש,אין,אין,כניסה + הנעה,יש,אין,הגה בלבד,אין,יש,אין,אין,אין,אין,אין,רגילים,אין,מערכת שטיפת פנסים,2X4,1,1,--
346,הונדה,CR-V,COMFORT,2015,38,5,1997,2100,,1,4X2,0,4,0,1,0,הצ'בק,P,1,בנזין,5,155,5,1,750,600,,הנעה רגילה,0,,1,יצרן,0,0,0,,1,0,1,1,1,0,,0,0,0,,0,0,0,278,278,הונדה,CRV,2015,5,5,--,5,--,--,אחודה,2011,קדמית,ידנית,6,בנזין,4,1997,155,6500,19.5,4300,10,190,11.2,16.1,13.8,--,--,--,--,--,12,12,ABS + EBD + BAS,6,יש,יש,יש,1,1,יש,0,0,0,אין,אין,אין,אין,אין,אין,אין,אין,אין,--,460.5,182,168.5,263,589,1627,1460,600,1500,225/65R17,58,מקורית + שליטה מההגה,יש,אין,אין,--,אופציונלי,USB + AUX,אין,אין,אין,4,בקרת אקלים מפוצלת,0,1,יש,בד,יש - כוונון חלקי,מלפנים,אין,רגילים,אופציונלי,אין,אין,אין,אין,אין,יש,אין,אין,אין,אין,אין,אין,אין,אין,אין,יש,אין,אין,אין,רגילים,אין,"מערכת עזר לזינוק בעליה, בקרת נגרר, מערכת שטיפת פנסים",2X4,0,1,--
312,הונדה,CR-V 1.5,ELEGANCE,2016,38,6,1498,2350,,3,4X4,1,4,0,1,0,פנאי-שטח,P,1,בנזין,5,192,5,1,1500,600,,הנעה רגילה,1,יצרן,1,יצרן,0,1,1,יצרן,1,1,1,0,1,1,יצרן,1,1,0,יצרן,1,0,0,616,616,הונדה,CRV,2020,5,5,--,6,5280,--,אחודה,2017,כפולה (4X4),אוטומטית - רציפה,--,טורבו בנזין,4,1498,193,5600,24.8,2000,10,200,11.6,16.1,14,--,--,--,--,--,14,14,ABS + EBD + BAS,6,יש,יש,יש,1,1,יש,0,0,1,היגוי אקטיבי,אין,אין,אין,אין,יש,יש,אין,אין,--,460,185.5,168.9,266.2,561,1756,1598,600,1500,235/60R18,57,מקורית + שליטה מההגה,יש,אין,יש,7,אין,USB,Apple CarPlay,אין,אין,4,בקרת אקלים + פתחי איוורור מאחור,0,1,כולל שמירת מרחק,בד,אין,מלפנים,אין,רגילים,יש,יש,יש,אחוריים + קדמיים,אחורית,אין,יש,יש,אין,אין,יש,מראות פנים,הגה בלבד,אין,יש,אין,אין,יש + Auto Hold,אין,אין,רגילים,אין,--,4X4,1,1,--
