tozeret_cd,degem_cd,shnat_yitzur,size
676,309,2015,66
676,311,2005,9
676,313,2014,33
676,314,2014,1171
676,314,2015,622
676,314,2016,16
676,315,2014,130
676,315,2015,90
676,335,2015,17
676,342,2014,141
676,342,2015,234
676,342,2016,10
676,344,2014,242
676,344,2015,266
676,344,2016,9
676,345,2014,8
676,345,2015,13
676,349,2014,52
676,349,2015,26
676,349,2016,18
676,353,2014,249
676,353,2015,14
676,355,2014,202
676,355,2015,81
676,357,2014,50
676,357,2015,65
676,357,2016,9
676,365,2014,103
676,365,2015,62
676,368,2014,28
676,368,2015,29
676,374,2014,16
676,374,2015,48
676,378,2014,9
676,379,2014,22
676,379,2015,18
676,385,2014,22
676,385,2015,49
676,388,2014,21
676,388,2015,20
676,399,2015,237
676,406,2015,25
676,407,2015,242
676,407,2016,247
676,407,2017,93
676,408,2015,140
676,409,2015,648
676,409,2016,847
676,409,2017,406
676,414,2015,752
676,414,2016,1416
676,414,2017,972
676,415,2015,44
676,415,2016,39
676,416,2015,250
676,416,2016,329
676,416,2017,94
676,417,2015,61
676,418,2015,18
676,419,2015,362
676,419,2016,318
676,422,2015,63
676,422,2016,89
676,423,2015,80
676,423,2016,51
676,424,2015,12
676,424,2016,56
676,426,2015,154
676,426,2016,337
676,427,2015,733
676,427,2016,296
676,428,2015,119
676,428,2016,256
676,429,2015,21
676,429,2016,61
676,433,2015,125
676,433,2016,106
676,434,2015,10
676,435,2015,213
676,435,2016,560
676,436,2015,16
676,436,2016,77
676,437,2015,35
676,437,2016,102
676,439,2015,10
676,439,2016,11
676,442,2016,15
676,443,2015,11
676,444,2016,23
676,453,2016,15
676,454,2015,171
676,454,2016,100
676,455,2015,111
676,455,2016,473
676,455,2017,306
676,456,2015,50
676,456,2016,152
676,457,2015,57
676,457,2016,220
676,457,2017,99
676,459,2015,12
676,460,2003,14
676,463,2015,156
676,463,2016,17
676,466,2015,37
676,466,2016,9
676,468,2015,27
676,468,2016,15
676,470,2002,16
676,470,2003,13
676,473,2016,24
676,475,2016,35
676,477,2015,28
676,477,2016,168
676,477,2017,33
676,478,2015,44
676,478,2016,513
676,478,2017,299
676,479,2015,11
676,479,2016,50
676,479,2017,79
676,480,2002,8
676,480,2005,27
676,483,2015,47
676,483,2016,241
676,483,2017,141
676,484,2015,12
676,484,2016,259
676,484,2017,233
676,485,2016,143
676,485,2017,9
676,486,2016,17
676,487,2016,20
676,487,2017,27
676,488,2016,153
676,488,2017,222
676,489,2015,12
676,489,2016,148
676,489,2017,167
676,490,2003,10
676,493,2016,21
676,495,2015,9
676,495,2016,20
676,498,2015,69
676,498,2016,28
676,499,2016,30
676,499,2017,55
676,500,2004,10
676,501,2009,12
676,504,2016,17
676,505,2016,29
676,510,2002,20
676,510,2003,9
676,513,2016,158
676,516,2016,613
676,518,2016,151
676,519,2016,36
676,526,2016,30
676,529,2016,17
676,530,2004,14
676,530,2005,13
676,532,2016,27
676,534,2016,10
676,535,2016,22
676,538,2016,48
676,539,2016,28
676,539,2017,14
676,540,2005,8
676,542,2016,48
676,542,2017,24
676,548,2016,751
676,548,2017,666
676,549,2016,107
676,549,2017,71
676,552,2016,1155
676,552,2017,2194
676,553,2016,142
676,553,2017,67
676,554,2016,77
676,554,2017,78
676,555,2016,130
676,555,2017,86
676,556,2016,68
676,557,2016,411
676,557,2017,518
676,559,2016,2591
676,559,2017,1248
676,564,2016,8
676,564,2017,68
676,567,2017,104
676,568,2016,19
676,569,2016,713
676,569,2017,331
676,572,2016,487
676,572,2017,598
676,573,2016,74
676,573,2017,122
676,574,2016,41
676,574,2017,75
676,575,2016,39
676,575,2017,34
676,576,2016,184
676,576,2017,41
676,577,2016,28
676,577,2017,21
676,578,2016,44
676,578,2017,15
676,582,2016,19
676,582,2017,61
676,583,2016,250
676,583,2017,31
676,584,2016,59
676,584,2017,36
676,585,2016,66
676,585,2017,18
676,587,2016,56
676,592,2016,23
676,598,2017,13
676,601,2005,9
676,606,2017,308
676,608,2017,29
676,609,2017,15
676,611,2005,10
676,615,2017,394
676,617,2017,29
676,618,2017,453
676,622,2017,89
676,623,2017,37
676,625,2017,187
676,626,2017,39
676,627,2017,75
676,628,2017,17
676,629,2017,32
676,633,2017,20
676,639,2017,37
676,643,2017,19
676,645,2017,27
676,646,2017,57
676,647,2017,35
676,652,2017,14
676,657,2017,11
676,663,2017,10
676,721,2009,95
676,721,2010,22
676,990,2009,35
676,990,2010,29
676,1006,2021,9
676,1061,2008,9
676,1063,2021,20
676,1141,2008,380
676,1141,2009,728
676,1141,2010,252
676,1141,2011,34
676,1151,2008,20
676,1152,2021,32
676,1152,2022,32
676,1153,2021,40
676,1153,2022,79
676,1168,2021,8
676,1181,2008,33
676,1181,2009,33
676,1204,2021,23
676,1204,2022,35
676,1261,2008,108
676,1261,2009,14
676,1271,2008,29
676,1276,2021,9
676,1300,2008,11
676,1310,2009,10
676,1321,2008,35
676,1340,2008,9
676,1340,2010,12
676,1369,2022,58
676,1373,2022,18
676,1386,2022,40
676,1401,2008,93
676,1401,2009,10
676,1411,2008,14
676,1411,2009,24
676,1417,2022,20
676,1421,2008,11
676,1421,2009,13
676,1440,2009,8
676,1440,2010,8
676,1451,2008,13
676,1455,2022,10
676,1471,2008,38
676,1471,2009,18
676,1481,2008,18
676,1481,2010,9
676,1491,2008,107
676,1491,2009,172
676,1491,2010,75
676,1501,2008,75
676,1501,2009,70
676,1501,2010,26
676,1510,2008,23
676,1510,2009,64
676,1510,2010,39
676,1511,2008,75
676,1511,2009,69
676,1511,2010,18
676,1541,2008,55
676,1541,2009,77
676,1541,2010,45
676,1551,2008,35
676,1551,2009,29
676,1571,2008,26
676,1571,2009,41
676,1571,2010,12
676,1590,2008,21
676,1590,2009,40
676,1590,2010,22
676,1610,2008,34
676,1610,2009,42
676,1610,2010,38
676,1611,2009,47
676,1611,2010,56
676,1611,2011,36
676,1630,2008,9
676,1630,2009,12
676,1631,2009,35
676,1631,2010,51
676,1631,2011,57
676,1631,2012,13
676,1631,2013,8
676,1660,2008,79
676,1660,2009,86
676,1660,2010,15
676,1680,2008,28
676,1680,2009,12
676,1691,2009,72
676,1691,2010,89
676,1691,2011,132
676,1691,2013,124
676,1701,2009,8
676,1710,2009,16
676,1711,2009,184
676,1711,2010,273
676,1711,2011,249
676,1711,2013,208
676,1721,2009,34
676,1721,2010,29
676,1721,2011,27
676,1751,2009,24
676,1751,2010,24
676,1751,2011,8
676,1770,2010,24
676,1770,2012,68
676,1771,2009,195
676,1771,2010,147
676,1781,2009,121
676,1781,2010,75
676,1791,2009,62
676,1801,2009,8
676,1811,2009,19
676,1811,2010,11
676,1840,2010,23
676,1840,2011,31
676,1850,2011,31
676,1860,2011,42
676,1860,2012,8
676,1870,2011,16
676,1870,2012,21
676,1871,2009,15
676,1871,2010,8
676,1881,2009,46
676,1881,2010,25
676,1920,2011,24
676,1920,2012,13
676,1941,2009,166
676,1951,2010,101
676,1951,2011,159
676,1951,2012,57
676,1960,2010,11
676,1960,2011,32
676,1961,2010,39
676,1961,2011,88
676,1961,2012,52
676,1961,2013,79
676,1991,2010,240
676,1991,2011,679
676,1991,2012,645
676,2001,2010,67
676,2001,2011,122
676,2001,2012,110
676,2011,2011,10
676,2041,2012,8
676,2091,2010,100
676,2091,2011,162
676,2091,2012,141
676,2101,2010,98
676,2101,2011,199
676,2101,2012,93
676,2111,2011,8
676,2141,2010,64
676,2141,2011,63
676,2151,2010,15
676,2151,2011,179
676,2151,2012,76
676,2251,2010,12
676,2311,2011,9
676,2331,2010,25
676,2331,2011,154
676,2331,2012,60
676,2341,2010,22
676,2341,2011,59
676,2351,2010,15
676,2351,2011,89
676,2351,2012,51
676,2411,2010,9
676,2411,2011,18
676,2411,2012,9
676,2411,2013,14
676,2421,2011,8
676,2421,2013,9
676,2431,2010,11
676,2431,2011,38
676,2431,2012,28
676,2431,2013,47
676,2471,2011,29
676,2471,2012,14
676,2481,2011,11
676,2481,2012,12
676,2511,2010,9
676,2511,2011,19
676,2571,2011,22
683,1,2012,14
683,2,2012,47
683,2,2013,51
683,2,2014,424
683,3,2012,20
683,4,2012,14
683,5,2013,11
683,5,2014,103
683,5,2015,72
683,7,2013,9
683,7,2014,63
683,9,2015,100
683,12,2015,61
683,12,2016,33
683,12,2017,30
683,13,2015,13
683,13,2016,91
683,13,2017,50
683,16,2017,20
683,17,2017,55
683,31,2006,15
683,81,2006,107
683,171,2006,17
683,172,2009,38
683,172,2010,29
683,173,2009,110
683,173,2010,100
683,181,2006,26
683,191,2006,10
683,272,2008,51
683,272,2009,1096
683,282,2008,41
683,292,2008,30
683,311,1999,28
683,311,2000,8
683,320,1999,20
683,361,2006,10
683,421,1999,17
683,431,1999,24
683,441,2006,29
683,451,2006,13
683,461,2006,22
683,471,2006,47
683,501,2008,17
683,501,2009,295
683,501,2010,284
683,501,2011,175
683,501,2012,49
683,511,2010,101
683,511,2011,9
683,520,1998,8
683,520,1999,11
683,521,1997,124
683,521,1998,104
683,521,1999,40
683,531,1997,12
683,541,1999,35
683,541,2000,10
683,551,2008,12
683,551,2009,197
683,561,2009,110
683,561,2010,168
683,561,2011,172
683,561,2012,90
683,571,2008,10
683,571,2009,212
683,571,2010,161
683,601,2009,460
683,621,2009,75
683,631,2009,621
683,631,2010,1569
683,631,2011,704
683,641,2009,9
683,641,2010,789
683,641,2011,1101
683,641,2012,307
683,651,2010,779
683,651,2011,229
683,651,2012,51
683,661,2010,37
683,661,2011,88
683,701,1997,25
683,701,1998,10
683,800,1997,12
683,800,1998,19
683,801,2009,195
683,811,1997,15
683,811,1998,9
683,820,1997,9
683,831,1997,15
683,831,1998,8
683,851,2009,137
683,851,2010,182
683,900,1997,8
683,900,1998,17
683,901,2008,55
683,901,2009,821
695,22,2016,20
695,23,2016,23
695,23,2017,17
695,25,2016,92
695,25,2017,60
695,26,2016,28
695,26,2017,14
695,32,2017,10
695,33,2017,25
695,36,2017,19
695,38,2017,8
697,1,2013,136
697,1,2014,16
697,1,2015,16
697,3,2013,169
697,3,2014,19
697,3,2015,24
697,5,2013,61
697,5,2014,18
697,7,2013,147
697,7,2014,42
697,7,2015,30
697,9,2013,12
697,10,2013,22
697,10,2014,23
697,10,2015,11
697,15,2014,9
697,17,2014,21
697,19,2015,15
697,19,2016,34
697,19,2017,15
697,20,2016,9
697,21,2016,12
697,23,2016,17
697,23,2017,9
704,1,2013,264
704,1,2014,131
704,3,2013,310
704,3,2014,173
704,5,2013,66
704,7,2013,68
704,9,2013,10
704,11,2015,131
704,11,2016,57
704,13,2014,43
704,13,2015,297
704,13,2016,56
704,15,2014,32
704,15,2015,60
704,15,2016,36
704,16,2014,39
704,16,2015,53
704,16,2016,8
704,18,2015,8
704,19,2015,12
704,19,2016,135
704,20,2016,240
704,23,2016,10
704,23,2017,35
704,24,2016,14
704,24,2017,77
704,26,2016,22
704,26,2017,52
711,10,2009,185
711,10,2010,11
711,10,2011,117
711,10,2012,8
711,11,2009,432
711,11,2010,42
711,20,2011,247
711,20,2012,27
712,1,2013,75
712,3,2013,8
712,3,2014,42
712,3,2015,115
712,4,2014,13
712,4,2015,56
712,8,2016,10
712,8,2017,55
712,9,2016,27
712,9,2017,28
712,10,2004,26
712,10,2005,13
712,10,2017,33
712,11,2006,11
712,12,2006,33
712,13,2018,8
712,15,2008,22
712,15,2010,10
712,24,2021,9
712,24,2022,27
712,30,2005,25
712,30,2006,94
712,30,2007,33
712,31,2007,16
712,31,2008,11
712,50,2005,203
712,50,2006,108
712,50,2007,20
712,51,2007,25
712,51,2008,53
712,110,2005,47
712,121,2007,8
712,122,2007,43
712,122,2008,17
712,122,2009,27
712,122,2010,24
712,131,2008,31
712,131,2009,53
712,131,2010,81
712,131,2012,27
712,141,2008,65
712,141,2009,113
712,161,2008,26
712,161,2009,27
712,161,2010,39
712,161,2012,14
712,171,2010,87
712,171,2011,10
712,171,2012,23
712,191,2012,46
712,201,2012,25
712,400,2005,11
712,600,2003,10
712,600,2004,44
712,600,2005,26
712,800,2006,8
715,1,2011,9
715,3,2012,20
715,3,2013,14
715,4,2011,23
715,4,2012,19
715,4,2013,27
715,5,2011,103
715,6,2011,10
715,7,2012,284
715,7,2013,898
715,8,2012,156
715,8,2013,305
715,8,2014,81
715,8,2015,24
715,9,2012,12
715,12,2013,13
715,14,2013,9
715,19,2013,58
715,19,2014,529
715,19,2015,75
715,24,2014,18
715,28,2014,12
715,32,2014,121
715,32,2015,11
715,39,2014,52
715,39,2015,32
715,47,2014,39
715,48,2014,39
715,49,2014,19
715,53,2015,15
715,57,2015,252
715,64,2015,92
715,65,2015,16
715,72,2015,52
715,73,2015,40
715,74,2015,22
715,74,2016,13
715,75,2015,42
715,77,2015,179
715,77,2016,311
715,78,2015,72
715,78,2016,329
715,78,2017,116
715,79,2015,8
715,79,2016,17
715,80,2010,15
715,83,2016,12
715,84,2016,66
715,85,2016,9
715,86,2016,557
715,86,2017,342
715,87,2016,43
715,87,2017,21
715,88,2017,8
715,89,2016,8
715,89,2017,27
715,111,2001,13
715,111,2002,13
715,120,2007,15
715,121,2007,56
715,122,2007,9
715,123,2007,15
715,131,2007,52
715,132,2007,52
715,141,2007,140
715,142,2007,66
715,142,2008,275
715,151,2007,34
715,152,2007,27
715,152,2008,27
715,161,2007,118
715,162,2007,46
715,191,2008,18
715,191,2009,88
715,210,2008,59
715,210,2009,20
715,231,2008,111
715,231,2009,62
715,251,2008,167
715,261,2008,9
715,271,2008,229
715,271,2009,98
715,281,2009,13
715,291,2009,349
715,311,2008,18
715,341,2008,33
715,341,2009,110
715,351,2008,33
715,411,2009,82
715,411,2010,36
715,431,2009,240
715,431,2010,1033
715,431,2011,782
715,441,2010,73
715,441,2011,44
715,471,2010,23
715,471,2011,18
715,481,2010,115
715,481,2011,91
722,1,2012,24
722,1,2013,47
722,2,2013,36
722,4,2013,18
722,6,2013,8
722,7,2013,9
722,9,2013,10
722,13,2013,11
722,14,2013,13
722,15,2013,43
722,17,2013,13
722,20,2004,14
722,20,2005,29
722,20,2006,78
722,26,2013,8
722,27,2013,22
722,31,2008,9
722,40,2005,18
722,40,2006,24
722,41,2007,11
722,41,2008,65
722,41,2009,41
722,41,2010,39
722,50,2002,18
722,50,2003,17
722,50,2004,14
722,61,2008,13
722,100,2002,9
722,100,2004,13
722,100,2016,13
722,101,2008,25
722,101,2009,15
722,122,2016,14
722,125,2016,38
722,126,2016,11
722,128,2016,11
722,129,2016,69
722,130,2016,18
722,133,2016,28
722,137,2017,9
722,138,2016,14
722,138,2017,12
722,141,2009,14
722,141,2010,9
722,150,2016,25
722,151,2009,15
722,151,2010,29
722,161,2010,10
722,169,2016,17
722,181,2011,12
722,181,2012,9
722,187,2016,8
722,190,2017,10
722,192,2017,19
722,195,2017,30
722,196,2017,13
722,200,2002,9
722,201,2011,16
722,201,2012,22
722,206,2017,34
722,207,2017,48
722,208,2017,22
722,209,2017,15
722,210,2017,13
722,211,2011,9
722,213,2017,78
722,215,2017,34
722,216,2017,43
722,217,2017,31
722,220,2017,9
722,221,2011,20
722,221,2012,37
722,224,2017,45
722,229,2017,9
722,251,2011,18
722,251,2012,12
722,261,2011,22
722,261,2012,24
722,271,2011,9
722,271,2012,11
724,1,2011,39
724,5,2011,499
724,9,2011,48
724,11,2006,24
724,16,2011,411
724,16,2012,71
724,16,2013,102
724,18,2011,53
724,23,2006,13
724,23,2007,19
724,25,2011,11
724,28,2011,41
724,29,2011,48
724,29,2012,12
724,29,2013,15
724,36,2011,436
724,36,2012,54
724,36,2013,158
724,37,2008,14
724,37,2011,89
724,37,2012,111
724,37,2013,48
724,38,2011,21
724,38,2012,13
724,38,2013,14
724,38,2014,10
724,41,2001,137
724,44,2015,10
724,45,2011,105
724,46,2011,31
724,46,2012,50
724,46,2013,35
724,46,2014,18
724,47,2008,10
724,48,2007,18
724,49,2008,74
724,49,2012,248
724,49,2013,167
724,54,2013,19
724,54,2014,14
724,57,2012,12
724,58,2013,8
724,65,2013,53
724,66,2008,95
724,66,2013,16
724,67,2013,27
724,67,2014,23
724,68,2013,746
724,68,2014,198
724,69,2008,15
724,69,2013,12
724,72,2013,521
724,72,2014,140
724,72,2015,25
724,73,2013,22
724,75,2013,39
724,77,2013,19
724,79,2013,13
724,79,2014,86
724,83,2014,9
724,85,2013,15
724,87,2013,51
724,87,2014,97
724,87,2015,18
724,88,2013,8
724,88,2014,33
724,89,2013,8
724,89,2014,22
724,92,2008,14
724,93,2013,30
724,93,2014,48
724,95,2014,37
724,95,2015,35
724,95,2016,64
724,95,2017,19
724,96,2008,15
724,96,2009,11
724,96,2014,11
724,97,2008,21
724,102,2014,77
724,103,2014,137
724,103,2015,73
724,105,2014,114
724,105,2015,149
724,107,2008,13
724,107,2009,75
724,109,2009,9
724,112,2014,9
724,113,2014,11
724,114,2014,18
724,114,2015,19
724,114,2016,34
724,122,2008,59
724,122,2009,53
724,124,2008,25
724,124,2009,144
724,126,2009,14
724,132,2014,125
724,132,2015,119
724,134,2009,16
724,136,2008,8
724,136,2009,9
724,137,2008,11
724,137,2009,22
724,139,2008,18
724,139,2009,123
724,139,2010,11
724,140,2001,29
724,140,2002,14
724,140,2003,28
724,142,2008,30
724,142,2009,49
724,145,2008,8
724,146,2014,9
724,147,2009,13
724,147,2014,50
724,147,2015,55
724,148,2008,8
724,148,2009,24
724,149,2009,12
724,150,2001,17
724,150,2002,15
724,150,2003,9
724,153,2015,12
724,153,2016,14
724,158,2014,8
724,160,2001,28
724,160,2002,15
724,162,2010,31
724,162,2011,90
724,163,2010,65
724,163,2011,112
724,168,2011,8
724,169,2010,17
724,169,2011,14
724,170,2003,12
724,171,2006,21
724,171,2007,45
724,174,2010,24
724,176,2010,9
724,176,2011,21
724,177,2011,26
724,178,2010,24
724,178,2011,139
724,179,2015,29
724,179,2016,9
724,180,2003,8
724,181,2001,31
724,181,2002,17
724,182,2011,8
724,187,2015,11
724,191,2001,38
724,193,2015,20
724,196,2010,12
724,196,2011,14
724,204,2015,200
724,204,2016,175
724,204,2017,56
724,205,2015,201
724,205,2016,180
724,205,2017,54
724,207,2015,290
724,207,2016,686
724,207,2017,169
724,210,2001,19
724,210,2002,18
724,210,2003,38
724,212,2015,322
724,213,2015,8
724,216,2015,216
724,216,2016,346
724,216,2017,136
724,217,2015,15
724,217,2017,9
724,218,2006,13
724,219,2007,12
724,219,2008,13
724,220,2002,8
724,220,2003,9
724,222,2015,65
724,222,2016,158
724,224,2015,104
724,224,2016,86
724,226,2015,711
724,226,2016,1596
724,226,2017,289
724,230,2001,11
724,231,2001,33
724,232,2016,8
724,237,2016,92
724,239,2011,18
724,241,2001,34
724,246,2015,9
724,246,2016,85
724,246,2017,25
724,248,2016,9
724,249,2016,8
724,251,2006,73
724,251,2007,37
724,252,2007,50
724,252,2008,107
724,261,2006,8
724,261,2007,48
724,262,2007,32
724,262,2008,67
724,271,2002,13
724,272,2016,9
724,272,2017,12
724,273,2016,37
724,273,2017,42
724,274,2016,19
724,274,2017,9
724,279,2016,250
724,279,2017,136
724,282,2016,65
724,282,2017,30
724,286,2016,13
724,288,2012,32
724,291,2001,27
724,291,2002,34
724,291,2003,14
724,291,2004,13
724,291,2005,11
724,296,2012,30
724,296,2017,133
724,297,2012,14
724,297,2017,18
724,298,2012,10
724,298,2017,70
724,299,2017,14
724,301,2001,12
724,301,2002,9
724,301,2003,22
724,302,2017,90
724,303,2012,9
724,313,2012,62
724,314,2012,9
724,315,2012,13
724,316,2017,252
724,317,2017,26
724,318,2017,125
724,322,2007,9
724,322,2008,18
724,326,2017,8
724,327,2012,13
724,329,2017,16
724,330,2001,51
724,334,2017,22
724,341,2002,8
724,341,2003,13
724,341,2004,14
724,341,2005,8
724,345,2012,10
724,350,2001,22
724,350,2002,13
724,351,2001,116
724,351,2002,130
724,361,2002,10
724,361,2003,14
724,369,2013,15
724,372,2013,146
724,372,2014,52
724,373,2013,23
724,373,2014,16
724,374,2013,14
724,376,2013,9
724,377,2013,19
724,378,2013,96
724,378,2014,66
724,378,2015,49
724,379,2013,105
724,379,2014,72
724,379,2015,48
724,381,2006,25
724,386,2013,40
724,389,2013,17
724,395,2013,13
724,400,2001,10
724,410,2004,14
724,430,2003,23
724,430,2004,8
724,432,2013,99
724,439,2013,8
724,441,2006,9
724,443,2013,12
724,443,2014,8
724,445,2013,12
724,458,2013,13
724,458,2014,100
724,464,2013,21
724,464,2014,27
724,471,2002,10
724,478,2014,11
724,485,2014,9
724,490,2001,13
724,503,2021,8
724,519,2014,36
724,523,2014,8
724,536,2015,15
724,546,2014,22
724,546,2015,9
724,550,2002,19
724,550,2003,9
724,564,2015,8
724,566,2015,11
724,601,2015,112
724,618,2016,9
724,619,2015,30
724,619,2016,259
724,619,2017,13
724,621,2015,21
724,621,2016,23
724,623,2015,20
724,623,2016,13
724,624,2016,28
724,624,2017,10
724,625,2016,16
724,627,2016,36
724,627,2017,11
724,631,2004,15
724,631,2005,8
724,631,2016,21
724,637,2016,94
724,637,2017,18
724,639,2016,76
724,641,2016,12
724,648,2016,16
724,652,2016,10
724,661,2004,9
724,674,2017,17
724,677,2017,93
724,678,2017,21
724,682,2017,11
724,683,2017,38
724,692,2017,11
724,705,2017,14
724,811,2003,11
724,821,2002,12
724,821,2003,8
724,821,2004,8
724,831,2002,16
724,871,2004,8
724,871,2005,14
724,891,2003,12
724,910,2002,17
724,911,2002,65
724,930,2004,8
724,981,2004,67
724,991,2004,45
724,1000,2001,8
724,1021,2004,62
724,1031,2004,18
724,1051,2005,10
724,1121,2005,11
724,1131,2005,18
724,1171,2005,11
724,1210,2006,19
724,1210,2007,47
724,1212,2007,25
724,1221,2005,34
724,1241,2005,14
724,1271,2005,10
724,1281,2005,17
724,1291,2005,12
724,1311,2005,58
724,1331,2005,8
724,1341,2005,112
724,1341,2006,193
724,1341,2007,314
724,1342,2007,133
724,1351,2006,9
724,1491,2006,25
724,1491,2007,33
724,1492,2007,8
724,1610,2010,44
724,1610,2011,19
724,1620,2009,105
724,1751,2006,112
724,1751,2007,69
724,1752,2007,41
724,1771,2006,12
724,1791,2007,10
724,1801,2006,136
724,1801,2007,239
724,1802,2007,150
724,1802,2008,296
724,1811,2006,128
724,1811,2007,119
724,1812,2007,51
724,1812,2008,97
724,1821,2006,28
724,1821,2007,71
724,1822,2007,44
724,1822,2008,36
724,1841,2006,31
724,1841,2007,45
724,1842,2007,22
724,1842,2008,31
724,1850,1997,19
724,1931,2006,22
724,1931,2007,40
724,1932,2007,15
724,1932,2008,27
724,1941,2007,11
724,1942,2008,18
724,1960,1997,9
724,1990,1997,9
724,2031,2007,26
724,2032,2007,15
724,2051,2006,21
724,2051,2007,24
724,2052,2007,10
724,2071,2006,24
724,2071,2007,50
724,2072,2007,29
724,2072,2008,50
724,2091,2006,11
724,2091,2007,40
724,2092,2007,31
724,2112,2008,10
724,2131,2007,9
724,2132,2008,12
724,2141,2006,11
724,2142,2008,14
724,2171,2006,28
724,2171,2007,32
724,2173,2007,14
724,2191,2007,14
724,2211,2006,67
724,2211,2007,57
724,2213,2007,29
724,2221,2006,9
724,2271,2007,8
724,2301,2007,29
724,2302,2007,10
724,2302,2008,22
724,2310,2008,100
724,2320,2008,21
724,2331,2007,24
724,2332,2007,13
724,2351,2007,13
724,2352,2007,8
724,2361,2007,14
724,2362,2007,13
724,2441,2008,14
724,2451,2008,88
724,2481,2008,11
724,2501,2008,664
724,2501,2009,40
724,2511,2008,45
724,2541,2008,19
724,2551,2008,8
724,2571,2008,114
724,2571,2009,41
724,2591,2008,17
724,2621,2008,49
724,2661,2008,45
724,2661,2009,45
724,2671,2008,26
724,2671,2009,11
724,2681,2008,69
724,2691,2008,76
724,2711,2008,19
724,2731,2008,112
724,2731,2009,102
724,2741,2008,125
724,2751,2008,52
724,2751,2009,64
724,2761,2008,24
724,2761,2009,10
724,2781,2008,96
724,2811,2008,71
724,2811,2009,95
724,2811,2010,27
724,2821,2008,22
724,2821,2009,30
724,2831,2008,54
724,2831,2009,102
724,2831,2010,18
724,2841,2008,121
724,2841,2009,103
724,2851,2008,11
724,2851,2009,10
724,2861,2008,25
724,2861,2009,23
724,2871,2008,21
724,2871,2009,18
724,2881,2008,11
724,2881,2009,20
724,2881,2010,10
724,2891,2009,17
724,2991,2007,13
724,2992,2007,37
724,3110,2003,28
724,3111,2003,64
724,3111,2004,10
724,3131,2008,47
724,3181,2008,91
724,3210,2003,9
724,3211,2003,14
724,3241,2009,18
724,3271,2008,16
724,3271,2009,40
724,3301,2009,144
724,3310,2003,14
724,3311,2003,95
724,3311,2004,28
724,3331,2009,335
724,3331,2010,244
724,3341,2009,78
724,3351,2009,137
724,3351,2010,44
724,3361,2009,38
724,3371,2009,721
724,3371,2010,469
724,3381,2009,56
724,3381,2010,13
724,3401,2009,35
724,3421,2009,13
724,3451,2009,8
724,3491,2009,24
724,3491,2010,38
724,3501,2009,28
724,3501,2010,36
724,3511,2003,8
724,3521,2010,13
724,3531,2009,27
724,3531,2010,26
724,3541,2009,12
724,3541,2010,13
724,3611,2010,63
724,3611,2011,57
724,3621,2010,18
724,3741,2010,29
724,3741,2011,41
724,3751,2010,8
724,3761,2011,11
724,3771,2010,36
724,3771,2011,64
724,3781,2010,9
724,3781,2011,11
724,3801,2011,24
724,3811,2011,14
724,3811,2013,8
724,3971,2003,9
724,4131,2010,47
724,4211,2003,9
724,4251,2003,46
724,4251,2005,18
724,4421,2003,63
724,5000,2001,10
724,5000,2002,30
724,5000,2003,29
724,5300,2002,10
724,7021,2001,31
727,1,2011,617
727,1,2012,211
727,1,2013,716
727,1,2014,58
727,2,2011,161
727,2,2012,18
727,2,2013,53
727,4,2011,14
727,4,2012,10
727,4,2013,30
727,5,2011,13
727,5,2013,26
727,8,2011,66
727,9,2011,12
727,12,2012,15
727,13,2012,13
727,14,2012,9
727,14,2013,18
727,19,2014,10
727,21,2006,136
727,21,2007,199
727,22,2007,99
727,23,2013,9
727,23,2014,13
727,25,2014,87
727,26,2014,43
727,26,2015,13
727,27,2014,294
727,27,2015,451
727,27,2016,29
727,28,2014,92
727,28,2015,63
727,29,2014,110
727,29,2015,35
727,31,2007,8
727,33,2015,19
727,34,2014,74
727,34,2015,139
727,36,2015,172
727,36,2016,510
727,36,2017,179
727,37,2015,53
727,37,2016,103
727,37,2017,36
727,38,2015,44
727,38,2016,58
727,38,2017,10
727,41,2006,16
727,42,2016,8
727,43,2016,47
727,43,2017,20
727,45,2016,66
727,45,2017,17
727,46,2016,24
727,47,2016,386
727,47,2017,115
727,48,2016,223
727,48,2017,50
727,51,2007,9
727,100,2004,30
727,110,2004,29
727,111,2004,31
727,111,2005,29
727,115,2022,11
727,120,2004,12
727,120,2005,8
727,131,2004,62
727,131,2005,40
727,140,2006,14
727,140,2007,34
727,141,2007,11
727,160,2006,16
727,160,2007,20
727,161,2007,17
727,171,2007,22
727,173,2007,29
727,221,2008,56
727,241,2008,231
727,241,2009,104
727,270,2007,11
727,271,2008,11
727,321,2008,10
727,330,2007,52
727,331,2007,67
727,360,2007,18
727,400,2008,251
727,400,2009,87
727,411,2008,17
727,421,2008,88
727,421,2009,95
727,431,2008,82
727,440,2008,69
727,440,2009,32
727,451,2010,151
727,451,2011,218
727,451,2012,36
727,451,2013,58
727,461,2010,99
727,461,2011,140
727,461,2012,44
727,461,2013,218
727,461,2014,42
727,471,2010,417
727,501,2008,175
727,501,2009,74
727,511,2008,9
727,530,2010,64
727,620,2001,8
727,621,2001,13
727,720,2001,28
727,750,2001,13
727,751,2001,21
727,760,2001,8
727,771,2001,16
727,960,2003,56
727,961,2003,119
727,970,2003,51
727,980,2003,49
727,1001,2003,78
727,1200,2003,8
728,2,2011,29
728,2,2012,58
728,3,2011,9
