,make,model,ramat_gimur,fieldyear,fielddoors,fieldsitting,fieldprice,fieldgroupy,fieldcontinous_value,fieldguarantee,fieldchassis,fieldlaunch,fieldignition,fieldgearbox,fieldgear,fieldengine,fieldpiston,fieldcapacity,fieldpower,fieldloops,fieldmoment,fieldloopmoment,fieldacceleration,fieldspeed,fieldurban_consumption,fieldintercity_consumption,fieldconsumption,fieldelectricity_use,fieldbattery_capacity,fieldelectric_range,fieldhome_charging_time,fieldfast_charging_time,fieldpollution,fieldbreaking,fieldbrake,fieldairbag,fieldstability,fieldcenairbag,fieldizofix,fieldpressure_sensor,fieldbelt_warning,fieldautonomous_braking,fieldpedestrian_identification,fieldtwo_wheeler_identification,fieldadaptive_cruise_control,fieldlane_assist,fieldblind_spot,fieldrear_traffic,fieldrear_traffic_braking,fieldalert_fatigue,fieldhigh_beam_assist,fieldtraffic_sign_recognition,fieldcrossing_warning_open_door,fieldchild_rear_seat,fieldadditional_safety_equipment,fieldlength,fieldwidth,fieldheight,fieldwheel,fieldcargo,fieldchaircargo,fieldselfweight,fieldtowing_without_brakes,fieldtowing_with_brakes,fieldtire,fieldfuel,fieldaudio,fieldbluetooth,fielddisc_changer,fieldtouch_screen,fieldscreen_size,fieldgps,fieldaudio_connections,fieldconnectivity,fieldwireless_charging,fieldseat_screens,fieldwindows,fieldairconditioning,fieldsunroof,fieldhook,fieldrowing,fieldupholstery,fieldautochair,fieldhotchair,fieldmassage_seats,fieldlight,fieldfog,fieldrain,fielddark,fieldparking_sensors,fieldparking_camers,fieldautomatic_parking,fieldcomputer,fielddigital_cluster,fieldhead_up_display,fieldwithout_key,fieldfolding_mirrors,fieldinside_mirror,fieldleather,fieldheated_steering_wheel,fieldpaddle_shifters,fielddriving_mode,fieldstop_start,fieldelectric_handbrake,fieldambient_light,fieldhill_assist,fieldsuspension_dampers,fieldelectric_tailgate,fieldmore_equ,fieldprice_equ,hanaa_nm,automatic_ind,delek_cd,n_model
25,ב.מ.וו,סדרה_3_קבריולה,,2009,2,4,--,7,--,--,--,2005,אחורית,אוטומטית - טיפטרוניק,6,בנזין,6,2497,218,6100,27.5,2400,8.1,243,--,--,12.3,--,--,--,--,--,14,אין ציון,ABS + EBD + BAS,6,יש,יש,יש,0,0,--,0,0,0,--,--,--,--,--,--,--,--,--,--,458.0,178.2,138.4,276.0,210,--,1760,0,0,225/45R17,63,מקורית + שליטה מההגה,אין,אין,אין,--,אין,אין,--,--,אין,2,בקרת אקלים,0,1,יש,עור,יש  + זכרון,אין,--,קסנון,יש,אין,אין,אחוריים,אין,אין,יש,--,--,אין,אין,אין,אין,--,--,--,--,--,--,--,--,--,--,"טלויזיה ומחשב דרך - 24,500 שקל",2X4,1,1,סדרה_3_קבריולה
26,ב.מ.וו,סדרה_3_קבריולה,,2008,2,4,--,7,--,--,--,2005,אחורית,אוטומטית - טיפטרוניק,6,בנזין,6,2497,218,6100,27.5,2400,8.1,243,--,--,12.3,--,--,--,--,--,--,אין ציון,ABS + EBD + BAS,6,יש,יש,יש,0,0,--,0,0,0,--,--,--,--,--,--,--,--,--,--,458.0,178.2,138.4,276.0,210,--,1760,0,0,225/45R17,63,מקורית + שליטה מההגה,אין,אין,אין,--,אין,אין,--,--,אין,2,בקרת אקלים,0,1,יש,עור,יש  + זכרון,אין,--,קסנון,יש,אין,אין,אחוריים,אין,אין,יש,--,--,אין,אין,אין,אין,--,--,--,--,--,--,--,--,--,--,"טלויזיה ומחשב דרך - 24,500 שקל",2X4,1,1,סדרה_3_קבריולה
27,ב.מ.וו,סדרה_3_קבריולה,,2007,2,4,--,7,--,--,--,2005,אחורית,אוטומטית - טיפטרוניק,6,בנזין,6,2996,272,6700,32.6,2750,6.7,250,--,--,12.1,--,--,--,--,--,--,אין ציון,ABS + EBD + BAS,6,יש,יש,יש,0,0,--,0,0,0,--,--,--,--,--,--,--,--,--,--,458.0,178.2,138.4,276.0,210,--,1795,0,0,225/45R17,63,מקורית + שליטה מההגה,אין,אין,אין,--,אין,אין,--,--,אין,2,בקרת אקלים,0,1,יש,עור,יש  + זכרון,אין,--,קסנון,יש,אין,אין,אחוריים,אין,אין,אין,--,--,אין,אין,אין,אין,--,--,--,--,--,--,--,--,--,--,"טלויזיה ומחשב דרך - 24,500 שקל",2X4,1,1,סדרה_3_קבריולה
28,ב.מ.וו,סדרה_3_קבריולה,,2011,2,4,--,7,--,--,--,2005,אחורית,אוטומטית - טיפטרוניק,6,בנזין,6,2497,218,6100,27.5,2400,8.1,243,--,--,12.3,--,--,--,--,--,14,אין ציון,ABS + EBD + BAS,6,יש,יש,יש,0,0,--,0,0,0,--,--,--,--,--,--,--,--,--,--,458.0,178.2,138.4,276.0,210,--,1760,0,0,225/45R17,63,מקורית + שליטה מההגה,אין,אין,אין,--,אין,אין,--,--,אין,2,בקרת אקלים,0,1,יש,עור,יש  + זכרון,אין,--,קסנון,יש,אין,אין,אחוריים,אין,אין,יש,--,--,אין,אין,אין,אין,--,--,--,--,--,--,--,--,--,--,"טלויזיה ומחשב דרך - 24,500 שקל",2X4,1,1,סדרה_3_קבריולה
29,ב.מ.וו,סדרה_3_קבריולה,,2008,2,4,--,7,--,--,--,2005,אחורית,אוטומטית - טיפטרוניק,6,בנזין,4,1995,170,6700,21.4,4250,9.8,226,--,--,13.7,--,--,--,--,--,--,אין ציון,ABS + EBD + BAS,6,יש,יש,יש,0,0,--,0,0,0,--,--,--,--,--,--,--,--,--,--,458.0,178.2,138.4,276.0,210,--,1700,0,0,225/45R17,63,מקורית + שליטה מההגה,אין,אין,אין,--,אין,אין,--,--,אין,2,בקרת אקלים,0,1,יש,עור,יש  + זכרון,אין,--,קסנון,יש,יש,אין,אחוריים,אין,אין,יש,--,--,אין,אין,אין,אין,--,--,--,--,--,--,--,--,--,--,"טלויזיה ומחשב דרך - 24,500 שקל",2X4,1,1,סדרה_3_קבריולה
30,ב.מ.וו,סדרה_3_קבריולה,,2008,2,4,--,7,--,--,--,2005,אחורית,אוטומטית - טיפטרוניק,6,בנזין,6,2996,272,6700,32.6,2750,6.7,250,--,--,12.1,--,--,--,--,--,--,אין ציון,ABS + EBD + BAS,6,יש,יש,יש,0,0,--,0,0,0,--,--,--,--,--,--,--,--,--,--,458.0,178.2,138.4,276.0,210,--,1795,0,0,225/45R17,63,מקורית + שליטה מההגה,אין,אין,אין,--,אין,אין,--,--,אין,2,בקרת אקלים,0,1,יש,עור,יש  + זכרון,אין,--,קסנון,יש,אין,אין,אחוריים,אין,אין,אין,--,--,אין,אין,אין,אין,--,--,--,--,--,--,--,--,--,--,"טלויזיה ומחשב דרך - 24,500 שקל",2X4,1,1,סדרה_3_קבריולה
31,ב.מ.וו,סדרה_3_קבריולה,,2010,2,4,--,7,--,--,--,2005,אחורית,אוטומטית - טיפטרוניק,6,טורבו בנזין,6,2979,306,5800,40.8,1300,5.7,250,--,--,10.9,--,--,--,--,--,15,אין ציון,ABS + EBD + BAS,6,יש,יש,יש,0,0,--,0,0,0,--,--,--,--,--,--,--,--,--,--,458.0,178.2,138.4,276.0,210,--,1825,0,0,"ק'- 225/45R17, א'- 255/40R17",63,מקורית + שליטה מההגה,אין,אין,אין,--,אין,אין,--,--,אין,2,בקרת אקלים,0,1,יש,עור,יש  + זכרון,אין,--,קסנון,יש,אין,אין,אחוריים,אין,אין,יש,--,--,אין,אין,אין,אין,--,--,--,--,--,--,--,--,--,--,"טלויזיה ומחשב דרך - 24,500 שקל",2X4,1,1,סדרה_3_קבריולה
32,ב.מ.וו,סדרה_3_קבריולה,,2009,2,4,--,7,--,--,--,2005,אחורית,אוטומטית - טיפטרוניק,6,טורבו בנזין,6,2979,306,5800,40.8,1300,5.7,250,--,--,10.9,--,--,--,--,--,15,אין ציון,ABS + EBD + BAS,6,יש,יש,יש,0,0,--,0,0,0,--,--,--,--,--,--,--,--,--,--,0.0,0.0,0.0,0.0,--,--,--,0,0,--,--,מקורית + שליטה מההגה,אין,אין,אין,--,אין,אין,--,--,אין,2,בקרת אקלים,0,1,יש,עור,יש  + זכרון,אין,--,קסנון,יש,אין,אין,אחוריים,אין,אין,יש,--,--,אין,אין,אין,אין,--,--,--,--,--,--,--,--,--,--,"טלויזיה ומחשב דרך - 24,500 שקל",2X4,1,1,סדרה_3_קבריולה
33,ב.מ.וו,סדרה_3_קבריולה,,2011,2,4,--,7,--,--,--,2005,אחורית,אוטומטית - טיפטרוניק,6,בנזין,6,2996,272,6700,32.6,2750,6.7,250,--,--,12.1,--,--,--,--,--,14,אין ציון,ABS + EBD + BAS,6,יש,יש,יש,0,0,--,0,0,0,--,--,--,--,--,--,--,--,--,--,458.0,178.2,138.4,276.0,210,--,1795,0,0,225/45R17,63,מקורית + שליטה מההגה,אין,אין,אין,--,אין,אין,--,--,אין,2,בקרת אקלים,0,1,יש,עור,יש  + זכרון,אין,--,קסנון,יש,אין,אין,אחוריים,אין,אין,אין,--,--,אין,אין,אין,אין,--,--,--,--,--,--,--,--,--,--,"טלויזיה ומחשב דרך - 24,500 שקל",2X4,1,1,סדרה_3_קבריולה
34,ב.מ.וו,סדרה_3_קבריולה,,2010,2,4,--,7,--,--,--,2005,אחורית,אוטומטית - טיפטרוניק,6,בנזין,6,2497,218,6100,27.5,2400,8.1,243,--,--,12.3,--,--,--,--,--,14,אין ציון,ABS + EBD + BAS,6,יש,יש,יש,0,0,--,0,0,0,--,--,--,--,--,--,--,--,--,--,458.0,178.2,138.4,276.0,210,--,1760,0,0,225/45R17,63,מקורית + שליטה מההגה,אין,אין,אין,--,אין,אין,--,--,אין,2,בקרת אקלים,0,1,יש,עור,יש  + זכרון,אין,--,קסנון,יש,אין,אין,אחוריים,אין,אין,יש,--,--,אין,אין,אין,אין,--,--,--,--,--,--,--,--,--,--,"טלויזיה ומחשב דרך - 24,500 שקל",2X4,1,1,סדרה_3_קבריולה
35,ב.מ.וו,סדרה_3_קבריולה,,2011,2,4,--,7,--,--,--,2005,אחורית,אוטומטית - טיפטרוניק,6,טורבו בנזין,6,2979,306,5800,40.8,1300,5.7,250,--,--,10.9,--,--,--,--,--,15,אין ציון,ABS + EBD + BAS,6,יש,יש,יש,0,0,--,0,0,0,--,--,--,--,--,--,--,--,--,--,458.0,178.2,138.4,276.0,210,--,1825,0,0,"ק'- 225/45R17, א'- 255/40R17",63,מקורית + שליטה מההגה,אין,אין,אין,--,אין,אין,--,--,אין,2,בקרת אקלים,0,1,יש,עור,יש  + זכרון,אין,--,קסנון,יש,אין,אין,אחוריים,אין,אין,יש,--,--,אין,אין,אין,אין,--,--,--,--,--,--,--,--,--,--,"טלויזיה ומחשב דרך - 24,500 שקל",2X4,1,1,סדרה_3_קבריולה
36,ב.מ.וו,סדרה_3_קבריולה,,2009,2,4,--,7,--,--,--,2005,אחורית,אוטומטית - טיפטרוניק,6,בנזין,6,2996,272,6700,32.6,2750,6.7,250,--,--,12.1,--,--,--,--,--,14,אין ציון,ABS + EBD + BAS,6,יש,יש,יש,0,0,--,0,0,0,--,--,--,--,--,--,--,--,--,--,458.0,178.2,138.4,276.0,210,--,1795,0,0,225/45R17,63,מקורית + שליטה מההגה,אין,אין,אין,--,אין,אין,--,--,אין,2,בקרת אקלים,0,1,יש,עור,יש  + זכרון,אין,--,קסנון,יש,אין,אין,אחוריים,אין,אין,אין,--,--,אין,אין,אין,אין,--,--,--,--,--,--,--,--,--,--,"טלויזיה ומחשב דרך - 24,500 שקל",2X4,1,1,סדרה_3_קבריולה
37,ב.מ.וו,סדרה_3_קבריולה,,2008,2,4,--,7,--,--,--,2005,אחורית,אוטומטית - טיפטרוניק,6,טורבו בנזין,6,2979,306,5800,40.8,1300,5.7,250,--,--,10.9,--,--,--,--,--,15,אין ציון,ABS + EBD + BAS,6,יש,יש,יש,0,0,--,0,0,0,--,--,--,--,--,--,--,--,--,--,0.0,0.0,0.0,0.0,--,--,--,0,0,--,--,מקורית + שליטה מההגה,אין,אין,אין,--,אין,אין,--,--,אין,2,בקרת אקלים,0,1,יש,עור,יש  + זכרון,אין,--,קסנון,יש,אין,אין,אחוריים,אין,אין,יש,--,--,אין,אין,אין,אין,--,--,--,--,--,--,--,--,--,--,"טלויזיה ומחשב דרך - 24,500 שקל",2X4,1,1,סדרה_3_קבריולה
38,ב.מ.וו,סדרה_3_קבריולה,,2009,2,4,--,7,--,--,--,2005,אחורית,אוטומטית - טיפטרוניק,6,בנזין,4,1995,170,6700,21.4,4250,9.8,226,--,--,13.7,--,--,--,--,--,13,אין ציון,ABS + EBD + BAS,6,יש,יש,יש,0,0,--,0,0,0,--,--,--,--,--,--,--,--,--,--,458.0,178.2,138.4,276.0,210,--,1700,0,0,225/45R17,63,מקורית + שליטה מההגה,אין,אין,אין,--,אין,אין,--,--,אין,2,בקרת אקלים,0,1,יש,עור,יש  + זכרון,אין,--,קסנון,יש,יש,אין,אחוריים,אין,אין,יש,--,--,אין,אין,אין,אין,--,--,--,--,--,--,--,--,--,--,"טלויזיה ומחשב דרך - 24,500 שקל",2X4,1,1,סדרה_3_קבריולה
39,ב.מ.וו,סדרה_6_קבריולה,,2009,2,4,--,7,--,--,--,2003,אחורית,אוטומטית - טיפטרוניק,6,בנזין,8,4799,367,6300,50,3400,5.6,250,--,--,9.1,--,--,--,--,--,15,אין ציון,ABS + EBD + BAS,6,יש,יש,יש,0,0,--,0,0,0,--,--,--,--,--,--,--,--,--,--,482.0,185.5,137.4,278.0,300,--,1935,0,0,245/45R18,70,מקורית + שליטה מההגה,יש,אין,אין,--,אין,אין,--,--,אין,2,בקרת אקלים,1,1,יש,עור,יש  + זכרון,אין,--,קסנון,יש,יש,אין,אחוריים,אין,אין,יש,--,--,אין,אין,אין,אין,--,--,--,--,--,--,--,--,--,--,--,2X4,1,1,סדרה_6
40,ב.מ.וו,סדרה_6_קבריולה,,2005,2,4,--,7,--,--,--,2003,אחורית,אוטומטית - טיפטרוניק,6,בנזין,6,2996,272,6700,32.6,2750,7.0,250,--,--,12.3,--,--,--,--,--,--,אין ציון,ABS + EBD + BAS,6,יש,יש,יש,0,0,--,0,0,0,--,--,--,--,--,--,--,--,--,--,482.0,185.5,137.4,278.0,300,--,1825,0,0,245/50R17,70,מקורית + שליטה מההגה,יש,אין,אין,--,אין,אין,--,--,אין,2,בקרת אקלים,1,1,יש,עור,יש  + זכרון,אין,--,קסנון,יש,יש,אין,אחוריים,אין,אין,יש,--,--,אין,אין,אין,אין,--,--,--,--,--,--,--,--,--,--,--,2X4,1,1,סדרה_6
41,ב.מ.וו,סדרה_6_קבריולה,,2006,2,4,--,7,--,--,--,2003,אחורית,אוטומטית - טיפטרוניק,6,בנזין,8,4799,367,6300,50,3400,5.6,250,--,--,9.1,--,--,--,--,--,--,אין ציון,ABS + EBD + BAS,6,יש,יש,יש,0,0,--,0,0,0,--,--,--,--,--,--,--,--,--,--,482.0,185.5,137.4,278.0,300,--,1935,0,0,245/45R18,70,מקורית + שליטה מההגה,יש,אין,אין,--,אין,אין,--,--,אין,2,בקרת אקלים,1,1,יש,עור,יש  + זכרון,אין,--,קסנון,יש,יש,אין,אחוריים,אין,אין,יש,--,--,אין,אין,אין,אין,--,--,--,--,--,--,--,--,--,--,--,2X4,1,1,סדרה_6
42,ב.מ.וו,סדרה_6_קבריולה,,2008,2,4,--,7,--,--,--,2003,אחורית,אוטומטית - טיפטרוניק,6,בנזין,6,2996,272,6700,32.6,2750,7.0,250,--,--,12.3,--,--,--,--,--,--,אין ציון,ABS + EBD + BAS,6,יש,יש,יש,0,0,--,0,0,0,--,--,--,--,--,--,--,--,--,--,482.0,185.5,137.4,278.0,300,--,1825,0,0,245/50R17,70,מקורית + שליטה מההגה,יש,אין,אין,--,אין,אין,--,--,אין,2,בקרת אקלים,1,1,יש,עור,יש  + זכרון,אין,--,קסנון,יש,יש,אין,אחוריים,אין,אין,יש,--,--,אין,אין,אין,אין,--,--,--,--,--,--,--,--,--,--,--,2X4,1,1,סדרה_6
43,ב.מ.וו,סדרה_6_קבריולה,,2006,2,4,--,7,--,--,--,2003,אחורית,אוטומטית - טיפטרוניק,6,בנזין,6,2996,272,6700,32.6,2750,7.0,250,--,--,12.3,--,--,--,--,--,--,אין ציון,ABS + EBD + BAS,6,יש,יש,יש,0,0,--,0,0,0,--,--,--,--,--,--,--,--,--,--,482.0,185.5,137.4,278.0,300,--,1825,0,0,245/50R17,70,מקורית + שליטה מההגה,יש,אין,אין,--,אין,אין,--,--,אין,2,בקרת אקלים,1,1,יש,עור,יש  + זכרון,אין,--,קסנון,יש,יש,אין,אחוריים,אין,אין,יש,--,--,אין,אין,אין,אין,--,--,--,--,--,--,--,--,--,--,--,2X4,1,1,סדרה_6
44,ב.מ.וו,סדרה_6_קבריולה,,2009,2,4,--,7,--,--,--,2003,אחורית,אוטומטית - טיפטרוניק,6,בנזין,6,2996,272,6700,32.6,2750,7.0,250,--,--,12.3,--,--,--,--,--,14,אין ציון,ABS + EBD + BAS,6,יש,יש,יש,0,0,--,0,0,0,--,--,--,--,--,--,--,--,--,--,482.0,185.5,137.4,278.0,300,--,1825,0,0,245/50R17,70,מקורית + שליטה מההגה,יש,אין,אין,--,אין,אין,--,--,אין,2,בקרת אקלים,1,1,יש,עור,יש  + זכרון,אין,--,קסנון,יש,יש,אין,אחוריים,אין,אין,יש,--,--,אין,אין,אין,אין,--,--,--,--,--,--,--,--,--,--,--,2X4,1,1,סדרה_6
45,ב.מ.וו,סדרה_6_קבריולה,,2008,2,4,--,7,--,--,--,2003,אחורית,אוטומטית - טיפטרוניק,6,בנזין,8,4799,367,6300,50,3400,5.6,250,--,--,9.1,--,--,--,--,--,--,אין ציון,ABS + EBD + BAS,6,יש,יש,יש,0,0,--,0,0,0,--,--,--,--,--,--,--,--,--,--,482.0,185.5,137.4,278.0,300,--,1935,0,0,245/45R18,70,מקורית + שליטה מההגה,יש,אין,אין,--,אין,אין,--,--,אין,2,בקרת אקלים,1,1,יש,עור,יש  + זכרון,אין,--,קסנון,יש,יש,אין,אחוריים,אין,אין,יש,--,--,אין,אין,אין,אין,--,--,--,--,--,--,--,--,--,--,--,2X4,1,1,סדרה_6
46,ב.מ.וו,סדרה_6_קבריולה,,2007,2,4,--,7,--,--,--,2003,אחורית,אוטומטית - טיפטרוניק,6,בנזין,6,2996,272,6700,32.6,2750,7.0,250,--,--,12.3,--,--,--,--,--,--,אין ציון,ABS + EBD + BAS,6,יש,יש,יש,0,0,--,0,0,0,--,--,--,--,--,--,--,--,--,--,482.0,185.5,137.4,278.0,300,--,1825,0,0,245/50R17,70,מקורית + שליטה מההגה,יש,אין,אין,--,אין,אין,--,--,אין,2,בקרת אקלים,1,1,יש,עור,יש  + זכרון,אין,--,קסנון,יש,יש,אין,אחוריים,אין,אין,יש,--,--,אין,אין,אין,אין,--,--,--,--,--,--,--,--,--,--,--,2X4,1,1,סדרה_6
47,ב.מ.וו,סדרה_6_קבריולה,,2007,2,4,--,7,--,--,--,2003,אחורית,אוטומטית - טיפטרוניק,6,בנזין,8,4799,367,6300,50,3400,5.6,250,--,--,9.1,--,--,--,--,--,--,אין ציון,ABS + EBD + BAS,6,יש,יש,יש,0,0,--,0,0,0,--,--,--,--,--,--,--,--,--,--,482.0,185.5,137.4,278.0,300,--,1935,0,0,245/45R18,70,מקורית + שליטה מההגה,יש,אין,אין,--,אין,אין,--,--,אין,2,בקרת אקלים,1,1,יש,עור,יש  + זכרון,אין,--,קסנון,יש,יש,אין,אחוריים,אין,אין,יש,--,--,אין,אין,אין,אין,--,--,--,--,--,--,--,--,--,--,--,2X4,1,1,סדרה_6
48,ב.מ.וו,Z4,,2022,2,2,"589,000",7,14608,שלוש שנים,--,2018,אחורית,אוטומטית - טיפטרוניק,8,טורבו בנזין,6,2998,340,5000,50.1,1600,4.5,250,--,11.7,--,--,--,--,--,--,14,14,ABS + EBD + BAS,4,יש,יש,יש,1,1,יש,1,0,1,היגוי אקטיבי,היגוי אקטיבי,יש,אין,יש,אין,אין,אין,אין,--,432.4,186.4,130.4,247.0,281,--,1610,0,0,"ק' 255/35R19 , א' 275/35R19",52,מקורית + שליטה מההגה,יש,אין,יש,10.2,יש,כונן קשיח + USB+ AUX,Apple CarPlay,אין,אין,2,בקרת אקלים מפוצלת,0,1,כולל שמירת מרחק,עור,יש  + זכרון,מלפנים,אין,LED,אין,אין,אין,אחוריים + קדמיים,אחורית,יש,יש,יש,אין,כניסה + הנעה,יש,מראות צד + פנים,הגה בלבד,אין,יש,יש,יש,אין,יש,אין,אדפטיביים,אין,"נעילת דיפרנציאל אחורי אלקטרונית, בקרת שיגור, מערכת זיכרון לנסיעה לאחור למרחק של 50 מטרים, גג בד שחור נפתח חשמלית, מושבי ספורט, מערכת שמע Harman Kardon עם 12 רמקולים, ערכה לתיקון תקר, חבילת עיצוב חיצוני ופנימי",--,2X4,1,1,Z4
49,ב.מ.וו,Z4,SPORT,2022,2,2,"399,000",7,9896,שלוש שנים,--,2018,אחורית,אוטומטית - טיפטרוניק,8,טורבו בנזין,4,1998,197,4500,32.6,1450,6.6,240,--,--,14.0,--,--,--,--,--,11,11,ABS + EBD + BAS,4,יש,יש,יש,1,1,יש,1,0,1,היגוי אקטיבי,היגוי אקטיבי,יש,אין,יש,אין,אין,אין,אין,--,432.4,186.4,130.4,247.0,281,--,1495,0,0,"ק' 225/45R18 , א' 255/40R18",52,מקורית + שליטה מההגה,יש,אין,יש,10.2,יש,כונן קשיח + USB+ AUX,Apple CarPlay,אין,אין,2,בקרת אקלים,0,1,כולל שמירת מרחק,עור,אין,אין,אין,LED,אין,אין,אין,אחוריים + קדמיים,אחורית,יש,יש,יש,אין,הנעה בלבד,יש,מראות צד + פנים,הגה בלבד,אין,יש,יש,יש,אין,יש,אין,רגילים,אין,"נעילת דיפרנציאל אחורי אלקטרונית, בקרת שיגור, מערכת זיכרון לנסיעה לאחור למרחק של 50 מטרים, גג בד שחור נפתח חשמלית, מושבי ספורט, מערכת שמע משודרגת עם 10 רמקולים, ערכה לתיקון תקר, חבילת עיצוב חיצוני ופנימי",--,2X4,1,1,Z4
50,ב.מ.וו,Z4,,2022,2,2,"489,000",7,12128,שלוש שנים,--,2018,אחורית,אוטומטית - טיפטרוניק,8,טורבו בנזין,4,1998,258,5000,40.8,1550,5.4,250,--,--,13.5,--,--,--,--,--,13,13,ABS + EBD + BAS,4,יש,יש,יש,1,1,יש,1,0,1,היגוי אקטיבי,היגוי אקטיבי,יש,אין,יש,אין,אין,אין,אין,--,432.4,186.4,130.4,247.0,281,--,1505,0,0,"ק' 255/35R19 , א' 275/35R19",52,מקורית + שליטה מההגה,יש,אין,יש,10.2,יש,כונן קשיח + USB+ AUX,Apple CarPlay,אין,אין,2,בקרת אקלים,0,1,כולל שמירת מרחק,עור,יש  + זכרון,אין,אין,LED,אין,אין,אין,אחוריים + קדמיים,אחורית,יש,יש,יש,אין,כניסה + הנעה,יש,מראות צד + פנים,הגה בלבד,אין,יש,יש,יש,אין,יש,אין,רגילים,אין,"נעילת דיפרנציאל אחורי אלקטרונית, בקרת שיגור, מערכת זיכרון לנסיעה לאחור למרחק של 50 מטרים, גג בד שחור נפתח חשמלית, מושבי ספורט, מערכת שמע משודרגת עם 10 רמקולים, ערכה לתיקון תקר, חבילת עיצוב חיצוני ופנימי",--,2X4,1,1,Z4
51,ב.מ.וו,סדרה_2_גראן_קופה,,2022,4,5,"404,000",7,10020,--,--,2020,כפולה (4X4),אוטומטית - טיפטרוניק,8,טורבו בנזין,4,1998,306,5000,45.8,1750,4.8,250,--,--,12.8,--,--,--,--,--,14,אין ציון,ABS + EBD + BAS,6,יש,יש,יש,1,1,יש,1,1,1,היגוי אקטיבי,התרעה בלבד,יש,יש,יש,אין,אין,אין,אין,--,452.6,180.0,142.0,267.0,430,--,1687,0,0,235/35R19,50,מקורית + שליטה מההגה,יש,אין,יש,10.2,יש,USB,Apple CarPlay,אין,אין,4,בקרת אקלים + פתחי איוורור מאחור,גג שמש פנוראמי,1,כולל שמירת מרחק,עור,יש  + זכרון,אין,אין,LED,אין,יש,יש,אחוריים + קדמיים,אחורית,יש,יש,יש,אין,כניסה + הנעה,יש,מראות צד + פנים,הגה בלבד,אין,יש,יש,יש,יש + Auto Hold,יש,אין,רגילים,אין,"נעילת דיפרנציאל אלקטרונית, חבילת עיצוב M-Performance, ספוילר, פגושים ספורטיביים, גלגל הגה ספורטיבי, דושוות אלומיניום, דיפון תקרה שחור, גימורי אלומיניום חיצוניים, קליפרים בצבע כחול, מערכת זיכרון לתוואי הנסיעה לאחור למרחק של 50 מטרים, בקרת שיגור, מתלי M-Sport, הגה בעל יחס תגובה משתנה, מושבי ספורט, חלונות אחוריים כהים, מערכת שמע משודרגת עם 10 רמקולים, הפעלה קולית",--,4X4,1,1,קופה
