,index,tozeret_cd,tozar,kinuy_mishari,ramat_gimur,shnat_yitzur,degem_cd,kvuzat_agra_cd,nefah_manoa,mishkal_kolel,gova,hanaa_cd,hanaa_nm_x,automatic_ind,mispar_halonot_hashmal,halon_bagg_ind,galgaley_sagsoget_kala_ind,argaz_ind,merkav,sug_degem,delek_cd,delek_nm,mispar_dlatot,koah_sus,mispar_moshavim,bakarat_yatzivut_ind,kosher_grira_im_blamim,kosher_grira_bli_blamim,technologiat_hanaa_cd,technologiat_hanaa_nm,bakarat_stiya_menativ_ind,bakarat_stiya_menativ_makor_hatkana,nitur_merhak_milfanim_ind,nitur_merhak_milfanim_makor_hatkana,zihuy_beshetah_nistar_ind,bakarat_shyut_adaptivit_ind,zihuy_holchey_regel_ind,zihuy_holchey_regel_makor_hatkana,maarechet_ezer_labalam_ind,matzlemat_reverse_ind,hayshaney_lahatz_avir_batzmigim_ind,hayshaney_hagorot_ind,teura_automatit_benesiya_kadima_ind,shlita_automatit_beorot_gvohim_ind,shlita_automatit_beorot_gvohim_makor_hatkana,zihuy_matzav_hitkarvut_mesukenet_ind,zihuy_tamrurey_tnua_ind,zihuy_rechev_do_galgali,zihuy_tamrurey_tnua_makor_hatkana,bakarat_stiya_activ_s,blima_otomatit_nesia_leahor,bakarat_mehirut_isa,n_model,Unnamed: 0,make,model,fieldyear,fielddoors,fieldsitting,fieldprice,fieldgroupy,fieldcontinous_value,fieldguarantee,fieldchassis,fieldlaunch,fieldignition,fieldgearbox,fieldgear,fieldengine,fieldpiston,fieldcapacity,fieldpower,fieldloops,fieldmoment,fieldloopmoment,fieldacceleration,fieldspeed,fieldurban_consumption,fieldintercity_consumption,fieldconsumption,fieldelectricity_use,fieldbattery_capacity,fieldelectric_range,fieldhome_charging_time,fieldfast_charging_time,fieldpollution,fieldbreaking,fieldbrake,fieldairbag,fieldstability,fieldcenairbag,fieldizofix,fieldpressure_sensor,fieldbelt_warning,fieldautonomous_braking,fieldpedestrian_identification,fieldtwo_wheeler_identification,fieldadaptive_cruise_control,fieldlane_assist,fieldblind_spot,fieldrear_traffic,fieldrear_traffic_braking,fieldalert_fatigue,fieldhigh_beam_assist,fieldtraffic_sign_recognition,fieldcrossing_warning_open_door,fieldchild_rear_seat,fieldadditional_safety_equipment,fieldlength,fieldwidth,fieldheight,fieldwheel,fieldcargo,fieldchaircargo,fieldselfweight,fieldtowing_without_brakes,fieldtowing_with_brakes,fieldtire,fieldfuel,fieldaudio,fieldbluetooth,fielddisc_changer,fieldtouch_screen,fieldscreen_size,fieldgps,fieldaudio_connections,fieldconnectivity,fieldwireless_charging,fieldseat_screens,fieldwindows,fieldairconditioning,fieldsunroof,fieldhook,fieldrowing,fieldupholstery,fieldautochair,fieldhotchair,fieldmassage_seats,fieldlight,fieldfog,fieldrain,fielddark,fieldparking_sensors,fieldparking_camers,fieldautomatic_parking,fieldcomputer,fielddigital_cluster,fieldhead_up_display,fieldwithout_key,fieldfolding_mirrors,fieldinside_mirror,fieldleather,fieldheated_steering_wheel,fieldpaddle_shifters,fielddriving_mode,fieldstop_start,fieldelectric_handbrake,fieldambient_light,fieldhill_assist,fieldsuspension_dampers,fieldelectric_tailgate,fieldmore_equ,fieldprice_equ,hanaa_nm_y
105,13250,143,ב מ וו,740I,LUXURY,2013,68,7,2979,2505,,1.0,4X2,1,4,1,1,0,סדאן,P,1,בנזין,4,320,5,1,1975,750,,הנעה רגילה,0,,0,,0,0,0,,1,1,1,0,0,0,,0,0,0,,0,0,0,סדרה_7,494,ב.מ.וו,סדרה_7,2013,4,5,--,7,--,--,--,2008,אחורית,אוטומטית - טיפטרוניק,6,טורבו בנזין,6,2979,320,5800,45.9,1500,5.7,250,9.4,15.8,12.6,--,--,--,--,--,13,אין ציון,ABS + EBD + BAS,6,יש,יש,יש,1,1,--,0,0,1,--,--,--,--,--,--,--,--,--,--,521.9,190.2,148.1,321.0,--,--,1920,0,0,ק' - 245/45R19 א' - 275/40R19,80,מקורית + שליטה מההגה,יש,אין,אין,--,אין,USB + AUX,--,--,אין,4,בקרת אקלים + פתחי איוורור מאחור,1,1,כולל שמירת מרחק,עור,יש  + זכרון,אין,--,קסנון עם מנגנון הפניה בסיבוב,יש,יש,יש,אחוריים,אחורית,אין,יש,--,--,אין,יש,מראות צד + פנים,הגה בלבד,--,--,--,--,--,--,--,--,--,--,--,2X4
106,13420,143,ב מ וו,740I,LUXURY,2013,168,7,2979,2505,,1.0,4X2,1,4,1,1,0,סדאן,P,1,בנזין,4,320,5,1,1975,750,,הנעה רגילה,0,,0,,0,0,0,,1,1,1,0,0,0,,0,0,0,,0,0,0,סדרה_7,485,ב.מ.וו,סדרה_7,2013,4,5,--,7,--,--,--,2008,אחורית,אוטומטית - טיפטרוניק,6,טורבו בנזין,6,2979,320,5800,45.9,1500,5.7,250,9.4,15.8,12.6,--,--,--,--,--,13,אין ציון,ABS + EBD + BAS,6,יש,יש,יש,1,1,--,0,0,1,--,--,--,--,--,--,--,--,--,--,507.9,190.2,147.1,307.0,--,--,1900,0,0,ק' - 245/45R19 א' - 275/40R19,80,מקורית + שליטה מההגה,יש,אין,אין,--,אין,USB + AUX,--,--,אין,4,בקרת אקלים + פתחי איוורור מאחור,1,1,כולל שמירת מרחק,עור,יש  + זכרון,אין,--,קסנון עם מנגנון הפניה בסיבוב,יש,יש,יש,אחוריים,אחורית,אין,יש,--,--,אין,יש,מראות צד + פנים,הגה בלבד,--,--,--,--,--,--,--,--,--,--,--,2X4
107,13420,143,ב מ וו,740I,LUXURY,2013,168,7,2979,2505,,1.0,4X2,1,4,1,1,0,סדאן,P,1,בנזין,4,320,5,1,1975,750,,הנעה רגילה,0,,0,,0,0,0,,1,1,1,0,0,0,,0,0,0,,0,0,0,סדרה_7,494,ב.מ.וו,סדרה_7,2013,4,5,--,7,--,--,--,2008,אחורית,אוטומטית - טיפטרוניק,6,טורבו בנזין,6,2979,320,5800,45.9,1500,5.7,250,9.4,15.8,12.6,--,--,--,--,--,13,אין ציון,ABS + EBD + BAS,6,יש,יש,יש,1,1,--,0,0,1,--,--,--,--,--,--,--,--,--,--,521.9,190.2,148.1,321.0,--,--,1920,0,0,ק' - 245/45R19 א' - 275/40R19,80,מקורית + שליטה מההגה,יש,אין,אין,--,אין,USB + AUX,--,--,אין,4,בקרת אקלים + פתחי איוורור מאחור,1,1,כולל שמירת מרחק,עור,יש  + זכרון,אין,--,קסנון עם מנגנון הפניה בסיבוב,יש,יש,יש,אחוריים,אחורית,אין,יש,--,--,אין,יש,מראות צד + פנים,הגה בלבד,--,--,--,--,--,--,--,--,--,--,--,2X4
108,13251,143,ב מ וו,740I,LUXURY,2014,68,7,2979,2505,,1.0,4X2,1,4,1,1,0,סדאן,P,1,בנזין,4,320,5,1,1975,750,,הנעה רגילה,0,,0,,0,0,0,,1,1,1,0,0,0,,0,0,0,,0,0,0,סדרה_7,470,ב.מ.וו,סדרה_7,2014,4,5,--,7,--,--,--,2008,אחורית,אוטומטית - טיפטרוניק,6,טורבו בנזין,6,2979,320,5800,45.9,1500,5.7,250,9.4,15.8,12.6,--,--,--,--,--,13,אין ציון,ABS + EBD + BAS,6,יש,יש,יש,1,1,--,0,0,1,--,--,--,--,--,--,--,--,--,--,507.9,190.2,147.1,307.0,--,--,1900,0,0,ק' - 245/45R19 א' - 275/40R19,80,מקורית + שליטה מההגה,יש,אין,אין,--,אין,USB + AUX,--,--,אין,4,בקרת אקלים + פתחי איוורור מאחור,1,1,כולל שמירת מרחק,עור,יש  + זכרון,אין,--,קסנון עם מנגנון הפניה בסיבוב,יש,יש,יש,אחוריים,אחורית,אין,יש,--,--,אין,יש,מראות צד + פנים,הגה בלבד,--,--,--,--,--,--,--,--,--,--,--,2X4
109,13251,143,ב מ וו,740I,LUXURY,2014,68,7,2979,2505,,1.0,4X2,1,4,1,1,0,סדאן,P,1,בנזין,4,320,5,1,1975,750,,הנעה רגילה,0,,0,,0,0,0,,1,1,1,0,0,0,,0,0,0,,0,0,0,סדרה_7,479,ב.מ.וו,סדרה_7,2014,4,5,--,7,--,--,--,2008,אחורית,אוטומטית - טיפטרוניק,6,טורבו בנזין,6,2979,320,5800,45.9,1500,5.7,250,9.4,15.8,12.6,--,--,--,--,--,13,אין ציון,ABS + EBD + BAS,6,יש,יש,יש,1,1,--,0,0,1,--,--,--,--,--,--,--,--,--,--,521.9,190.2,148.1,321.0,--,--,1920,0,0,ק' - 245/45R19 א' - 275/40R19,80,מקורית + שליטה מההגה,יש,אין,אין,--,אין,USB + AUX,--,--,אין,4,בקרת אקלים + פתחי איוורור מאחור,1,1,כולל שמירת מרחק,עור,יש  + זכרון,אין,--,קסנון עם מנגנון הפניה בסיבוב,יש,יש,יש,אחוריים,אחורית,אין,יש,--,--,אין,יש,מראות צד + פנים,הגה בלבד,--,--,--,--,--,--,--,--,--,--,--,2X4
110,13421,143,ב מ וו,740I,LUXURY,2014,168,7,2979,2505,,1.0,4X2,1,4,1,1,0,סדאן,P,1,בנזין,4,320,5,1,1975,750,,הנעה רגילה,0,,0,,0,0,0,,1,1,1,0,0,0,,0,0,0,,0,0,0,סדרה_7,470,ב.מ.וו,סדרה_7,2014,4,5,--,7,--,--,--,2008,אחורית,אוטומטית - טיפטרוניק,6,טורבו בנזין,6,2979,320,5800,45.9,1500,5.7,250,9.4,15.8,12.6,--,--,--,--,--,13,אין ציון,ABS + EBD + BAS,6,יש,יש,יש,1,1,--,0,0,1,--,--,--,--,--,--,--,--,--,--,507.9,190.2,147.1,307.0,--,--,1900,0,0,ק' - 245/45R19 א' - 275/40R19,80,מקורית + שליטה מההגה,יש,אין,אין,--,אין,USB + AUX,--,--,אין,4,בקרת אקלים + פתחי איוורור מאחור,1,1,כולל שמירת מרחק,עור,יש  + זכרון,אין,--,קסנון עם מנגנון הפניה בסיבוב,יש,יש,יש,אחוריים,אחורית,אין,יש,--,--,אין,יש,מראות צד + פנים,הגה בלבד,--,--,--,--,--,--,--,--,--,--,--,2X4
111,13421,143,ב מ וו,740I,LUXURY,2014,168,7,2979,2505,,1.0,4X2,1,4,1,1,0,סדאן,P,1,בנזין,4,320,5,1,1975,750,,הנעה רגילה,0,,0,,0,0,0,,1,1,1,0,0,0,,0,0,0,,0,0,0,סדרה_7,479,ב.מ.וו,סדרה_7,2014,4,5,--,7,--,--,--,2008,אחורית,אוטומטית - טיפטרוניק,6,טורבו בנזין,6,2979,320,5800,45.9,1500,5.7,250,9.4,15.8,12.6,--,--,--,--,--,13,אין ציון,ABS + EBD + BAS,6,יש,יש,יש,1,1,--,0,0,1,--,--,--,--,--,--,--,--,--,--,521.9,190.2,148.1,321.0,--,--,1920,0,0,ק' - 245/45R19 א' - 275/40R19,80,מקורית + שליטה מההגה,יש,אין,אין,--,אין,USB + AUX,--,--,אין,4,בקרת אקלים + פתחי איוורור מאחור,1,1,כולל שמירת מרחק,עור,יש  + זכרון,אין,--,קסנון עם מנגנון הפניה בסיבוב,יש,יש,יש,אחוריים,אחורית,אין,יש,--,--,אין,יש,מראות צד + פנים,הגה בלבד,--,--,--,--,--,--,--,--,--,--,--,2X4
112,13253,143,ב מ וו,M5,,2013,69,7,4395,2410,,1.0,4X2,1,4,1,1,0,סדאן,P,1,בנזין,4,560,5,1,0,0,,הנעה רגילה,1,יצרן,0,,0,0,0,,1,1,1,0,0,0,,0,0,0,,0,0,0,M5,820,ב.מ.וו,M5,2013,4,5,--,7,--,--,--,2011,אחורית,אוטומטית - רובוטית כפולת מצמדים,7,טורבו בנזין,8,4395,560,6000,68,1500,4.4,250,7.1,13.2,10.1,--,--,--,--,--,15,אין ציון,ABS + EBD + BAS,6,יש,יש,יש,1,1,--,0,0,1,--,--,--,--,--,--,--,--,--,--,491.0,189.1,145.6,296.4,520,--,1945,0,0,"ק' 265/40R19 , א' 295/35R19",80,מקורית + שליטה מההגה,יש,אין,יש,--,אין,כונן קשיח + USB+ AUX,--,--,אין,4,בקרת אקלים מפוצלת,1,1,כולל שמירת מרחק,עור,יש  + זכרון,מלפנים,--,רגילים,אין,יש,יש,אחוריים + קדמיים,אין,אין,יש,--,--,הנעה בלבד,יש,מראות צד + פנים,הגה בלבד,--,--,--,--,--,--,--,--,--,--,מצלמת רוורס,2X4
113,13267,143,ב מ וו,328I,LUXURY,2013,77,7,1997,2070,,1.0,4X2,1,4,1,1,0,סטיישן,P,1,בנזין,5,245,5,1,750,745,,הנעה רגילה,0,,0,,0,0,0,,1,0,1,0,0,0,,0,0,0,,0,0,0,סדרה_3,152,ב.מ.וו,סדרה_3_סטיישן,2013,5,5,--,7,--,--,--,2011,אחורית,אוטומטית - טיפטרוניק,8,טורבו בנזין,4,1997,245,6500,35.7,1250,6.1,250,11.1,17.2,14.4,--,--,--,--,--,10,10,ABS + EBD + BAS,6,יש,יש,יש,0,1,--,0,0,0,--,--,--,--,--,--,--,--,--,--,462.4,181.1,143.4,281.0,495,1500,1610,0,0,225/50R17,60,מקורית + שליטה מההגה,יש,אין,אין,--,אין,USB + AUX,--,--,אין,4,בקרת אקלים מפוצלת,1,1,יש,בד משולב עור,יש  + זכרון,אין,--,קסנון,יש,יש,יש,אחוריים,אין,אין,יש,--,--,כניסה + הנעה,יש,מראות צד + פנים,הגה בלבד,--,--,--,--,--,--,--,--,--,--,--,2X4
114,13268,143,ב מ וו,328I,LUXURY,2014,77,7,1997,2070,,1.0,4X2,1,4,1,1,0,סטיישן,P,1,בנזין,5,245,5,1,750,745,,הנעה רגילה,0,,0,,0,0,0,,1,0,1,0,0,0,,0,0,0,,0,0,0,סדרה_3,151,ב.מ.וו,סדרה_3_סטיישן,2014,5,5,--,7,--,--,--,2011,אחורית,אוטומטית - טיפטרוניק,8,טורבו בנזין,4,1997,245,6500,35.7,1250,6.1,250,11.1,17.2,14.4,--,--,--,--,--,10,10,ABS + EBD + BAS,6,יש,יש,יש,1,1,--,0,0,0,--,--,--,--,--,--,--,--,--,--,462.4,181.1,143.4,281.0,495,1500,1610,0,0,225/50R17,60,מקורית + שליטה מההגה,יש,אין,אין,--,אין,USB + AUX,--,--,אין,4,בקרת אקלים מפוצלת,1,1,יש,בד משולב עור,יש  + זכרון,אין,--,קסנון,יש,יש,יש,אחוריים,אין,אין,יש,--,--,כניסה + הנעה,יש,מראות צד + פנים,הגה בלבד,--,--,--,--,--,--,--,--,--,--,--,2X4
115,13270,143,ב מ וו,535I,LUXURY,2013,78,7,2979,2420,,1.0,4X2,1,4,1,1,0,סטיישן,P,1,בנזין,5,306,5,1,1915,750,,הנעה רגילה,0,,0,,0,0,0,,1,1,1,0,0,0,,0,0,0,,0,0,0,סדרה_5,141,ב.מ.וו,סדרה_5_סטיישן,2013,5,5,--,7,--,--,--,2010,אחורית,אוטומטית - טיפטרוניק,8,טורבו בנזין,6,2979,306,5800,40.8,1200,6.1,250,8.4,15.3,11.7,--,--,--,--,--,13,13,ABS + EBD + BAS,6,יש,יש,יש,0,1,--,0,0,1,--,--,--,--,--,--,--,--,--,--,490.7,186.0,146.2,296.8,560,1670,1770,0,0,225/55R17,70,מקורית + שליטה מההגה,יש,אין,אין,--,אין,USB + AUX,--,--,אין,4,בקרת אקלים מפוצלת,1,1,כולל שמירת מרחק,עור,יש  + זכרון,אין,--,קסנון,יש,יש,יש,אחוריים,אחורית,אין,יש,--,--,הנעה בלבד,יש,מראות צד + פנים,אין,--,--,--,--,--,--,--,--,--,--,"מערכת אזהרת סטיה מנתיב, יציאות מיזוג מאחור",2X4
116,13271,143,ב מ וו,M6,,2013,79,7,4395,2350,,1.0,4X2,1,2,0,1,0,קופה,P,1,בנזין,2,560,4,1,0,0,,הנעה רגילה,1,יצרן,0,,0,0,0,,1,1,1,0,0,0,,0,0,0,,0,0,0,M6,6,ב.מ.וו,M6,2013,2,4,--,7,--,--,--,2011,אחורית,אוטומטית - טיפטרוניק,8,טורבו בנזין,8,4395,560,6000,69.3,1500,4.2,250,7.1,13.1,10.1,--,--,--,--,--,15,אין ציון,ABS + EBD + BAS,6,יש,יש,יש,1,1,--,0,0,0,--,--,--,--,--,--,--,--,--,--,0.0,0.0,0.0,0.0,--,--,--,0,0,--,--,מקורית + שליטה מההגה,יש,אין,יש,--,אין,USB,--,--,אופציונלי,2,בקרת אקלים מפוצלת,1,1,יש,עור,יש  + זכרון,מלפנים,--,קסנון,יש,יש,יש,אחוריים + קדמיים,אחורית,אין,יש,--,--,כניסה + הנעה,יש,מראות צד + פנים,יש,--,--,--,--,--,--,--,--,--,--,"גלגל הגה מחומם, חבילת עיצוב M, מושבי ספורט, אוורור למושבים הקדמיים, מערכת עזר לחניה, תצוגה עילית של לוח המחוונים על השמשה הקדמית, מערכת ראיית לילה  ",2X4
117,13272,143,ב מ וו,M5,,2007,80,7,4999,2770,,1.0,4X2,0,4,1,1,0,סדאן,P,1,בנזין,4,507,5,1,0,0,,הנעה רגילה,0,,0,,0,0,0,,0,0,0,0,0,0,,0,0,0,,0,0,0,M5,822,ב.מ.וו,M5,2007,4,5,--,7,--,--,--,2005,אחורית,אוטומטית - רובוטית מצמד יחיד,7,בנזין,10,4999,507,7750,53,6100,4.7,250,--,--,7,--,--,--,--,--,--,--,ABS + EBD + BAS,8,יש,יש,יש,0,0,--,0,0,0,--,--,--,--,--,--,--,--,--,--,486.0,185.0,147.0,289.0,500,--,1890,0,0,285/35 ZR19,70,מקורית + שליטה מההגה,טלפון אינטגרלי,אין,אין,--,אין,אין,--,--,אין,4,בקרת אקלים + פתחי איוורור מאחור,1,1,יש,עור,יש  - כוונון מלא,אין,--,"קסנון, כולל אור גבוה (בי-קסנון)",יש,יש,יש,אחוריים,אין,אין,יש,--,--,אין,יש,אופציונלי,אין,--,--,--,--,--,--,--,--,--,--,--,2X4
118,13275,143,ב מ וו,M5,,2007,82,7,4999,2770,,1.0,4X2,0,4,1,1,0,סדאן,P,1,בנזין,4,507,5,1,0,0,,הנעה רגילה,0,,0,,0,0,0,,0,0,0,0,0,0,,0,0,0,,0,0,0,M5,822,ב.מ.וו,M5,2007,4,5,--,7,--,--,--,2005,אחורית,אוטומטית - רובוטית מצמד יחיד,7,בנזין,10,4999,507,7750,53,6100,4.7,250,--,--,7,--,--,--,--,--,--,--,ABS + EBD + BAS,8,יש,יש,יש,0,0,--,0,0,0,--,--,--,--,--,--,--,--,--,--,486.0,185.0,147.0,289.0,500,--,1890,0,0,285/35 ZR19,70,מקורית + שליטה מההגה,טלפון אינטגרלי,אין,אין,--,אין,אין,--,--,אין,4,בקרת אקלים + פתחי איוורור מאחור,1,1,יש,עור,יש  - כוונון מלא,אין,--,"קסנון, כולל אור גבוה (בי-קסנון)",יש,יש,יש,אחוריים,אין,אין,יש,--,--,אין,יש,אופציונלי,אין,--,--,--,--,--,--,--,--,--,--,--,2X4
119,13276,143,ב מ וו,M5,,2008,82,7,4999,2770,,1.0,4X2,0,4,1,1,0,סדאן,P,1,בנזין,4,507,5,1,0,0,,הנעה רגילה,0,,0,,0,0,0,,0,0,0,0,0,0,,0,0,0,,0,0,0,M5,823,ב.מ.וו,M5,2008,4,5,--,7,--,--,--,2005,אחורית,אוטומטית - רובוטית מצמד יחיד,7,בנזין,10,4999,507,7750,53,6100,4.7,250,--,--,7,--,--,--,--,--,--,--,ABS + EBD + BAS,8,יש,יש,יש,0,0,--,0,0,0,--,--,--,--,--,--,--,--,--,--,486.0,185.0,147.0,289.0,500,--,1890,0,0,285/35 ZR19,70,מקורית + שליטה מההגה,טלפון אינטגרלי,אין,אין,--,אין,אין,--,--,אין,4,בקרת אקלים + פתחי איוורור מאחור,1,1,יש,עור,יש  - כוונון מלא,אין,--,"קסנון, כולל אור גבוה (בי-קסנון)",יש,יש,יש,אחוריים,אין,אין,יש,--,--,אין,יש,אופציונלי,אין,--,--,--,--,--,--,--,--,--,--,--,2X4
120,13277,143,ב מ וו,M5,,2009,82,7,4999,2770,,1.0,4X2,0,4,1,1,0,סדאן,P,1,בנזין,4,507,5,1,0,0,,הנעה רגילה,0,,0,,0,0,0,,0,0,0,0,0,0,,0,0,0,,0,0,0,M5,821,ב.מ.וו,M5,2009,4,5,--,7,--,--,--,2005,אחורית,אוטומטית - רובוטית מצמד יחיד,7,בנזין,10,4999,507,7750,53,6100,4.7,250,--,--,7,--,--,--,--,--,15,15,ABS + EBD + BAS,8,יש,יש,יש,0,0,--,0,0,0,--,--,--,--,--,--,--,--,--,--,486.0,185.0,147.0,289.0,500,--,1890,0,0,285/35 ZR19,70,מקורית + שליטה מההגה,טלפון אינטגרלי,אין,אין,--,אין,אין,--,--,אין,4,בקרת אקלים + פתחי איוורור מאחור,1,1,יש,עור,יש  - כוונון מלא,אין,--,"קסנון, כולל אור גבוה (בי-קסנון)",יש,יש,יש,אחוריים,אין,אין,יש,--,--,אין,יש,אופציונלי,אין,--,--,--,--,--,--,--,--,--,--,--,2X4
121,13287,143,ב מ וו,316I,LUXURY,2013,89,6,1598,1955,,1.0,4X2,1,4,1,1,0,סדאן,P,1,בנזין,4,136,5,1,750,695,,הנעה רגילה,0,,0,,0,0,0,,1,0,1,0,0,0,,0,0,0,,0,0,0,סדרה_3,610,ב.מ.וו,סדרה_3,2013,4,5,--,6,--,--,--,2012,אחורית,אוטומטית - טיפטרוניק,8,טורבו בנזין,4,1598,136,4350,22.4,1350,9.2,210,13.1,20.4,16.9,--,--,--,--,--,6,6,ABS + EBD + BAS,6,יש,יש,יש,0,1,--,0,0,0,--,--,--,--,--,--,--,--,--,--,462.4,181.1,142.9,281.0,480,--,1405,0,0,205/60R16,60,מקורית + שליטה מההגה,יש,אין,אין,--,אין,USB + AUX,--,--,אין,4,בקרת אקלים,1,1,יש,בד משולב עור,יש  + זכרון,אין,--,קסנון,יש,יש,יש,אין,אין,אין,יש,--,--,כניסה + הנעה,יש,מראות צד + פנים,הגה בלבד,--,--,--,--,--,--,--,--,--,--,--,2X4
122,13404,143,ב מ וו,316I,LUXURY,2013,162,6,1598,1955,,1.0,4X2,1,4,1,1,0,סדאן,P,1,בנזין,4,136,5,1,750,695,,הנעה רגילה,0,,0,,0,0,0,,1,0,1,0,0,0,,0,0,0,,0,0,0,סדרה_3,610,ב.מ.וו,סדרה_3,2013,4,5,--,6,--,--,--,2012,אחורית,אוטומטית - טיפטרוניק,8,טורבו בנזין,4,1598,136,4350,22.4,1350,9.2,210,13.1,20.4,16.9,--,--,--,--,--,6,6,ABS + EBD + BAS,6,יש,יש,יש,0,1,--,0,0,0,--,--,--,--,--,--,--,--,--,--,462.4,181.1,142.9,281.0,480,--,1405,0,0,205/60R16,60,מקורית + שליטה מההגה,יש,אין,אין,--,אין,USB + AUX,--,--,אין,4,בקרת אקלים,1,1,יש,בד משולב עור,יש  + זכרון,אין,--,קסנון,יש,יש,יש,אין,אין,אין,יש,--,--,כניסה + הנעה,יש,מראות צד + פנים,הגה בלבד,--,--,--,--,--,--,--,--,--,--,--,2X4
123,13288,143,ב מ וו,316I,LUXURY,2014,89,6,1598,1955,,1.0,4X2,1,4,1,1,0,סדאן,P,1,בנזין,4,136,5,1,750,695,,הנעה רגילה,0,,0,,0,0,0,,1,0,1,0,0,0,,0,0,0,,0,0,0,סדרה_3,626,ב.מ.וו,סדרה_3,2014,4,5,--,6,--,--,--,2012,אחורית,אוטומטית - טיפטרוניק,8,טורבו בנזין,4,1598,136,4350,22.4,1350,9.2,210,13.1,20.4,16.9,--,--,--,--,--,6,6,ABS + EBD + BAS,6,יש,יש,יש,1,1,--,0,0,0,--,--,--,--,--,--,--,--,--,--,462.4,181.1,142.9,281.0,480,--,1405,0,0,205/60R16,60,מקורית + שליטה מההגה,יש,אין,אין,--,אין,USB + AUX,--,--,אין,4,בקרת אקלים,1,1,יש,בד משולב עור,יש  + זכרון,אין,--,קסנון,יש,יש,יש,אין,אין,אין,יש,--,--,כניסה + הנעה,יש,מראות צד + פנים,הגה בלבד,--,--,--,--,--,--,--,--,--,--,--,2X4
124,13405,143,ב מ וו,316I,LUXURY,2014,162,6,1598,1955,,1.0,4X2,1,4,1,1,0,סדאן,P,1,בנזין,4,136,5,1,750,695,,הנעה רגילה,0,,0,,0,0,0,,1,0,1,0,0,0,,0,0,0,,0,0,0,סדרה_3,626,ב.מ.וו,סדרה_3,2014,4,5,--,6,--,--,--,2012,אחורית,אוטומטית - טיפטרוניק,8,טורבו בנזין,4,1598,136,4350,22.4,1350,9.2,210,13.1,20.4,16.9,--,--,--,--,--,6,6,ABS + EBD + BAS,6,יש,יש,יש,1,1,--,0,0,0,--,--,--,--,--,--,--,--,--,--,462.4,181.1,142.9,281.0,480,--,1405,0,0,205/60R16,60,מקורית + שליטה מההגה,יש,אין,אין,--,אין,USB + AUX,--,--,אין,4,בקרת אקלים,1,1,יש,בד משולב עור,יש  + זכרון,אין,--,קסנון,יש,יש,יש,אין,אין,אין,יש,--,--,כניסה + הנעה,יש,מראות צד + פנים,הגה בלבד,--,--,--,--,--,--,--,--,--,--,--,2X4
125,13293,143,ב מ וו,316I,BUSINESS,2013,93,6,1598,1955,,1.0,4X2,1,4,1,1,0,סדאן,P,1,בנזין,4,136,5,1,750,695,,הנעה רגילה,0,,0,,0,0,0,,1,0,1,0,0,0,,0,0,0,,0,0,0,סדרה_3,621,ב.מ.וו,סדרה_3,2013,4,5,--,6,--,--,--,2012,אחורית,אוטומטית - טיפטרוניק,8,טורבו בנזין,4,1598,136,4350,22.4,1350,9.2,210,13.1,20.4,16.9,--,--,--,--,--,6,6,ABS + EBD + BAS,6,יש,יש,יש,0,1,--,0,0,0,--,--,--,--,--,--,--,--,--,--,462.4,181.1,142.9,281.0,480,--,1405,0,0,205/60R16,60,מקורית + שליטה מההגה,יש,אין,אין,--,אין,USB + AUX,--,--,אין,4,בקרת אקלים,1,1,יש,בד משולב עור,אין,אין,--,רגילים,יש,יש,יש,אין,אין,אין,יש,--,--,הנעה בלבד,אין,אין,הגה בלבד,--,--,--,--,--,--,--,--,--,--,--,2X4
126,13401,143,ב מ וו,316I,BUSINESS,2013,159,6,1598,1955,,1.0,4X2,1,4,1,1,0,סדאן,P,1,בנזין,4,136,5,1,750,695,,הנעה רגילה,0,,0,,0,0,0,,1,0,1,0,0,0,,0,0,0,,0,0,0,סדרה_3,621,ב.מ.וו,סדרה_3,2013,4,5,--,6,--,--,--,2012,אחורית,אוטומטית - טיפטרוניק,8,טורבו בנזין,4,1598,136,4350,22.4,1350,9.2,210,13.1,20.4,16.9,--,--,--,--,--,6,6,ABS + EBD + BAS,6,יש,יש,יש,0,1,--,0,0,0,--,--,--,--,--,--,--,--,--,--,462.4,181.1,142.9,281.0,480,--,1405,0,0,205/60R16,60,מקורית + שליטה מההגה,יש,אין,אין,--,אין,USB + AUX,--,--,אין,4,בקרת אקלים,1,1,יש,בד משולב עור,אין,אין,--,רגילים,יש,יש,יש,אין,אין,אין,יש,--,--,הנעה בלבד,אין,אין,הגה בלבד,--,--,--,--,--,--,--,--,--,--,--,2X4
