,tozeret_cd,degem_cd,shnat_yitzur,tozar,kinuy_mishari,ramat_gimur,make,model,fieldchassis,fieldignition,fieldgearbox,fieldgear,fieldengine,fieldpiston,fieldloops,fieldmoment,fieldloopmoment,fieldacceleration,fieldspeed,fieldurban_consumption,fieldintercity_consumption,fieldconsumption,fieldelectricity_use,fieldbattery_capacity,fieldelectric_range,fieldhome_charging_time,fieldfast_charging_time,fieldairbag,fieldstability,fieldcenairbag,fieldizofix,fieldpressure_sensor,fieldbelt_warning,fieldautonomous_braking,fieldpedestrian_identification,fieldtwo_wheeler_identification,fieldadaptive_cruise_control,fieldlane_assist,fieldblind_spot,fieldrear_traffic,fieldrear_traffic_braking,fieldalert_fatigue,fieldhigh_beam_assist,fieldtraffic_sign_recognition,fieldcrossing_warning_open_door,fieldchild_rear_seat,fieldadditional_safety_equipment,fieldlength,fieldwidth,fieldheight,fieldwheel,fieldcargo,fieldchaircargo,fieldselfweight,fieldtire,fieldfuel,fieldaudio,fieldbluetooth,fielddisc_changer,fieldtouch_screen,fieldscreen_size,fieldgps,fieldaudio_connections,fieldconnectivity,fieldwireless_charging,fieldseat_screens,fieldwindows,fieldairconditioning,fieldsunroof,fieldhook,fieldrowing,fieldupholstery,fieldautochair,fieldhotchair,fieldmassage_seats,fieldlight,fieldfog,fieldrain,fielddark,fieldparking_sensors,fieldparking_camers,fieldautomatic_parking,fieldcomputer,fielddigital_cluster,fieldhead_up_display,fieldwithout_key,fieldfolding_mirrors,fieldinside_mirror,fieldleather,fieldheated_steering_wheel,fieldpaddle_shifters,fielddriving_mode,fieldstop_start,fieldelectric_handbrake,fieldambient_light,fieldhill_assist,fieldsuspension_dampers,fieldelectric_tailgate,fieldmore_equ
26,722,104,2015,ב מ וו,X5 XDRIVE 30D,LUXURY,ב.מ.וו,X6,אחודה,כפולה (4X4),אוטומטית - טיפטרוניק,8,טורבו דיזל,6,4000,57.1,1500,6.7,230,14.7,17.9,16.7,--,--,--,--,--,6,יש,יש,יש,1,1,אין,0,0,0,אין,אין,אין,אין,אין,יש,אין,אין,אין,--,490.9,198.9,170.2,293.3,550,1525,2140,"ק' 275/40R20 , א' 315/35R20",85,מקורית + שליטה מההגה,יש,אין,יש,10.2,אין,כונן קשיח + USB+ AUX,אין,אין,אין,4,בקרת אקלים + פתחי איוורור מאחור,1,1,יש,עור,יש  + זכרון,אין,אין,קסנון,יש,יש,יש,אחוריים + קדמיים,היקפיות,אין,יש,אין,אין,כניסה + הנעה,יש,מראות צד + פנים,יש,אין,יש,יש,יש,אין,יש,יש,רגילים,יש,"תיבת הילוכים והגה בכיול ספורטיבי, הגה מתכוונן חשמלית, סגירת ואקום לדלתות, מקלט טלוויזיה, מסילות גג, מערכת שמע משודרגת מתוצרת ""Harman Kardon"" עם 16 רמקולים, גימורי עץ"
27,722,104,2015,ב מ וו,X5 XDRIVE 30D,LUXURY,ב.מ.וו,X5,אחודה,כפולה (4X4),אוטומטית - טיפטרוניק,8,טורבו דיזל,6,4000,57.1,1500,6.9,230,14,17.5,16.1,--,--,--,--,--,6,יש,יש,יש,1,1,--,0,0,0,--,--,--,--,--,--,--,--,--,--,488.6,193.8,176.2,293.3,650,1870,2145,255/50R19,85,מקורית + שליטה מההגה,יש,אין,יש,--,אין,USB + AUX,--,--,אין,4,בקרת אקלים מפוצלת,גג שמש פנוראמי,1,יש,עור,יש  + זכרון,אין,--,"קסנון, כולל אור גבוה (בי-קסנון)",יש,יש,יש,אחוריים + קדמיים,אחורית,אין,יש,--,--,כניסה + הנעה,יש,מראות צד + פנים,הגה בלבד,--,--,--,--,--,--,--,--,--,--
28,722,115,2015,ב מ וו,X6 XDRIVE 30D,LUXURY,ב.מ.וו,X6,אחודה,כפולה (4X4),אוטומטית - טיפטרוניק,8,טורבו דיזל,6,4000,57.1,1500,6.7,230,14.7,17.9,16.7,--,--,--,--,--,6,יש,יש,יש,1,1,אין,0,0,0,אין,אין,אין,אין,אין,יש,אין,אין,אין,--,490.9,198.9,170.2,293.3,550,1525,2140,"ק' 275/40R20 , א' 315/35R20",85,מקורית + שליטה מההגה,יש,אין,יש,10.2,אין,כונן קשיח + USB+ AUX,אין,אין,אין,4,בקרת אקלים + פתחי איוורור מאחור,1,1,יש,עור,יש  + זכרון,אין,אין,קסנון,יש,יש,יש,אחוריים + קדמיים,היקפיות,אין,יש,אין,אין,כניסה + הנעה,יש,מראות צד + פנים,יש,אין,יש,יש,יש,אין,יש,יש,רגילים,יש,"תיבת הילוכים והגה בכיול ספורטיבי, הגה מתכוונן חשמלית, סגירת ואקום לדלתות, מקלט טלוויזיה, מסילות גג, מערכת שמע משודרגת מתוצרת ""Harman Kardon"" עם 16 רמקולים, גימורי עץ"
29,722,115,2015,ב מ וו,X6 XDRIVE 30D,LUXURY,ב.מ.וו,X5,אחודה,כפולה (4X4),אוטומטית - טיפטרוניק,8,טורבו דיזל,6,4000,57.1,1500,6.9,230,14,17.5,16.1,--,--,--,--,--,6,יש,יש,יש,1,1,--,0,0,0,--,--,--,--,--,--,--,--,--,--,488.6,193.8,176.2,293.3,650,1870,2145,255/50R19,85,מקורית + שליטה מההגה,יש,אין,יש,--,אין,USB + AUX,--,--,אין,4,בקרת אקלים מפוצלת,גג שמש פנוראמי,1,יש,עור,יש  + זכרון,אין,--,"קסנון, כולל אור גבוה (בי-קסנון)",יש,יש,יש,אחוריים + קדמיים,אחורית,אין,יש,--,--,כניסה + הנעה,יש,מראות צד + פנים,הגה בלבד,--,--,--,--,--,--,--,--,--,--
30,722,25,2016,ב מ וו,X5 XDRIVE 40E,EXCLUSIVE,ב.מ.וו,X5,אחודה,כפולה (4X4),אוטומטית - טיפטרוניק,8,היברידי נטען (בנזין),4,5000,45.9,1250,6.8,210,--,--,29.4,--,--,--,--,--,6,יש,יש,יש,1,1,--,0,0,1,--,--,--,--,--,--,--,--,--,--,488.6,193.8,176.2,293.3,500,1720,2305,"ק' - 275/40R20, א' - 315/35R20",85,מקורית + שליטה מההגה,יש,אין,יש,--,יש,USB + AUX,--,--,אין,4,בקרת אקלים + פתחי איוורור מאחור,גג שמש פנוראמי,1,כולל שמירת מרחק,עור,יש  + זכרון,אין,--,קסנון,יש,יש,יש,אחוריים + קדמיים,אחורית,אין,יש,--,--,כניסה + הנעה,יש,מראות צד + פנים,הגה בלבד,--,--,--,--,--,--,--,--,--,--
31,722,206,2016,ב מ וו,X5 XDRIVE 40E,EXCLUSIVE,ב.מ.וו,X5,אחודה,כפולה (4X4),אוטומטית - טיפטרוניק,8,היברידי נטען (בנזין),4,5000,45.9,1250,6.8,210,--,--,29.4,--,--,--,--,--,6,יש,יש,יש,1,1,--,0,0,1,--,--,--,--,--,--,--,--,--,--,488.6,193.8,176.2,293.3,500,1720,2305,"ק' - 275/40R20, א' - 315/35R20",85,מקורית + שליטה מההגה,יש,אין,יש,--,יש,USB + AUX,--,--,אין,4,בקרת אקלים + פתחי איוורור מאחור,גג שמש פנוראמי,1,כולל שמירת מרחק,עור,יש  + זכרון,אין,--,קסנון,יש,יש,יש,אחוריים + קדמיים,אחורית,אין,יש,--,--,כניסה + הנעה,יש,מראות צד + פנים,הגה בלבד,--,--,--,--,--,--,--,--,--,--
32,722,25,2017,ב מ וו,X5 XDRIVE 40E,EXCLUSIVE,ב.מ.וו,X5,אחודה,כפולה (4X4),אוטומטית - טיפטרוניק,8,היברידי נטען (בנזין),4,5000,45.9,1250,6.8,210,--,--,29.4,--,--,--,--,--,6,יש,יש,יש,1,1,--,0,0,1,--,--,--,--,--,--,--,--,--,--,488.6,193.8,176.2,293.3,500,1720,2305,"ק' - 275/40R20, א' - 315/35R20",85,מקורית + שליטה מההגה,יש,אין,יש,--,יש,USB + AUX,--,--,אין,4,בקרת אקלים + פתחי איוורור מאחור,גג שמש פנוראמי,1,כולל שמירת מרחק,עור,יש  + זכרון,אין,--,קסנון,יש,יש,יש,אחוריים + קדמיים,אחורית,אין,יש,--,--,כניסה + הנעה,יש,מראות צד + פנים,הגה בלבד,--,--,--,--,--,--,--,--,--,--
33,722,206,2017,ב מ וו,X5 XDRIVE 40E,EXCLUSIVE,ב.מ.וו,X5,אחודה,כפולה (4X4),אוטומטית - טיפטרוניק,8,היברידי נטען (בנזין),4,5000,45.9,1250,6.8,210,--,--,29.4,--,--,--,--,--,6,יש,יש,יש,1,1,--,0,0,1,--,--,--,--,--,--,--,--,--,--,488.6,193.8,176.2,293.3,500,1720,2305,"ק' - 275/40R20, א' - 315/35R20",85,מקורית + שליטה מההגה,יש,אין,יש,--,יש,USB + AUX,--,--,אין,4,בקרת אקלים + פתחי איוורור מאחור,גג שמש פנוראמי,1,כולל שמירת מרחק,עור,יש  + זכרון,אין,--,קסנון,יש,יש,יש,אחוריים + קדמיים,אחורית,אין,יש,--,--,כניסה + הנעה,יש,מראות צד + פנים,הגה בלבד,--,--,--,--,--,--,--,--,--,--
34,722,1035,2017,ב מ וו,X5 M5OD,EXCLUSIVE,ב.מ.וו,X5,אחודה,כפולה (4X4),אוטומטית - טיפטרוניק,8,טורבו דיזל,6,4000,75.4,2000,5.3,250,13.1,16.1,14.9,--,--,--,--,--,6,יש,יש,יש,1,1,--,0,0,0,--,--,--,--,--,--,--,--,--,--,488.6,193.8,176.2,293.3,650,1870,2145,"ק' - 275/40R20, א' - 315/35R20",85,מקורית + שליטה מההגה,יש,אין,יש,--,אין,USB + AUX,--,--,אין,4,בקרת אקלים מפוצלת,גג שמש פנוראמי,1,יש,עור,יש  + זכרון,אין,--,"קסנון, כולל אור גבוה (בי-קסנון)",יש,יש,יש,אחוריים + קדמיים,אחורית,אין,יש,--,--,כניסה + הנעה,יש,מראות צד + פנים,הגה בלבד,--,--,--,--,--,--,--,--,--,--
35,722,198,2017,ב מ וו,X5 M50D,EXCLUSIVE,ב.מ.וו,X5,אחודה,כפולה (4X4),אוטומטית - טיפטרוניק,8,טורבו דיזל,6,4000,75.4,2000,5.3,250,13.1,16.1,14.9,--,--,--,--,--,6,יש,יש,יש,1,1,--,0,0,0,--,--,--,--,--,--,--,--,--,--,488.6,193.8,176.2,293.3,650,1870,2145,"ק' - 275/40R20, א' - 315/35R20",85,מקורית + שליטה מההגה,יש,אין,יש,--,אין,USB + AUX,--,--,אין,4,בקרת אקלים מפוצלת,גג שמש פנוראמי,1,יש,עור,יש  + זכרון,אין,--,"קסנון, כולל אור גבוה (בי-קסנון)",יש,יש,יש,אחוריים + קדמיים,אחורית,אין,יש,--,--,כניסה + הנעה,יש,מראות צד + פנים,הגה בלבד,--,--,--,--,--,--,--,--,--,--
36,722,227,2017,ב מ וו,X5 M50D,EXCLUSIVE,ב.מ.וו,X5,אחודה,כפולה (4X4),אוטומטית - טיפטרוניק,8,טורבו דיזל,6,4000,75.4,2000,5.3,250,13.1,16.1,14.9,--,--,--,--,--,6,יש,יש,יש,1,1,--,0,0,0,--,--,--,--,--,--,--,--,--,--,488.6,193.8,176.2,293.3,650,1870,2145,"ק' - 275/40R20, א' - 315/35R20",85,מקורית + שליטה מההגה,יש,אין,יש,--,אין,USB + AUX,--,--,אין,4,בקרת אקלים מפוצלת,גג שמש פנוראמי,1,יש,עור,יש  + זכרון,אין,--,"קסנון, כולל אור גבוה (בי-קסנון)",יש,יש,יש,אחוריים + קדמיים,אחורית,אין,יש,--,--,כניסה + הנעה,יש,מראות צד + פנים,הגה בלבד,--,--,--,--,--,--,--,--,--,--
37,722,230,2017,ב מ וו,X6 M50D,EXCLUSIVE,ב.מ.וו,X5,אחודה,כפולה (4X4),אוטומטית - טיפטרוניק,8,טורבו דיזל,6,4000,75.4,2000,5.3,250,13.1,16.1,14.9,--,--,--,--,--,6,יש,יש,יש,1,1,--,0,0,0,--,--,--,--,--,--,--,--,--,--,488.6,193.8,176.2,293.3,650,1870,2145,"ק' - 275/40R20, א' - 315/35R20",85,מקורית + שליטה מההגה,יש,אין,יש,--,אין,USB + AUX,--,--,אין,4,בקרת אקלים מפוצלת,גג שמש פנוראמי,1,יש,עור,יש  + זכרון,אין,--,"קסנון, כולל אור גבוה (בי-קסנון)",יש,יש,יש,אחוריים + קדמיים,אחורית,אין,יש,--,--,כניסה + הנעה,יש,מראות צד + פנים,הגה בלבד,--,--,--,--,--,--,--,--,--,--
38,722,234,2017,ב מ וו,X6 M50D,EXCLUSIVE,ב.מ.וו,X5,אחודה,כפולה (4X4),אוטומטית - טיפטרוניק,8,טורבו דיזל,6,4000,75.4,2000,5.3,250,13.1,16.1,14.9,--,--,--,--,--,6,יש,יש,יש,1,1,--,0,0,0,--,--,--,--,--,--,--,--,--,--,488.6,193.8,176.2,293.3,650,1870,2145,"ק' - 275/40R20, א' - 315/35R20",85,מקורית + שליטה מההגה,יש,אין,יש,--,אין,USB + AUX,--,--,אין,4,בקרת אקלים מפוצלת,גג שמש פנוראמי,1,יש,עור,יש  + זכרון,אין,--,"קסנון, כולל אור גבוה (בי-קסנון)",יש,יש,יש,אחוריים + קדמיים,אחורית,אין,יש,--,--,כניסה + הנעה,יש,מראות צד + פנים,הגה בלבד,--,--,--,--,--,--,--,--,--,--
39,722,243,2017,ב מ וו,X5 M50D,EXCLUSIVE,ב.מ.וו,X5,אחודה,כפולה (4X4),אוטומטית - טיפטרוניק,8,טורבו דיזל,6,4000,75.4,2000,5.3,250,13.1,16.1,14.9,--,--,--,--,--,6,יש,יש,יש,1,1,--,0,0,0,--,--,--,--,--,--,--,--,--,--,488.6,193.8,176.2,293.3,650,1870,2145,"ק' - 275/40R20, א' - 315/35R20",85,מקורית + שליטה מההגה,יש,אין,יש,--,אין,USB + AUX,--,--,אין,4,בקרת אקלים מפוצלת,גג שמש פנוראמי,1,יש,עור,יש  + זכרון,אין,--,"קסנון, כולל אור גבוה (בי-קסנון)",יש,יש,יש,אחוריים + קדמיים,אחורית,אין,יש,--,--,כניסה + הנעה,יש,מראות צד + פנים,הגה בלבד,--,--,--,--,--,--,--,--,--,--
40,722,252,2017,ב מ וו,X5 M50D,EXCLUSIVE,ב.מ.וו,X5,אחודה,כפולה (4X4),אוטומטית - טיפטרוניק,8,טורבו דיזל,6,4000,75.4,2000,5.3,250,13.1,16.1,14.9,--,--,--,--,--,6,יש,יש,יש,1,1,--,0,0,0,--,--,--,--,--,--,--,--,--,--,488.6,193.8,176.2,293.3,650,1870,2145,"ק' - 275/40R20, א' - 315/35R20",85,מקורית + שליטה מההגה,יש,אין,יש,--,אין,USB + AUX,--,--,אין,4,בקרת אקלים מפוצלת,גג שמש פנוראמי,1,יש,עור,יש  + זכרון,אין,--,"קסנון, כולל אור גבוה (בי-קסנון)",יש,יש,יש,אחוריים + קדמיים,אחורית,אין,יש,--,--,כניסה + הנעה,יש,מראות צד + פנים,הגה בלבד,--,--,--,--,--,--,--,--,--,--
41,143,3,2012,ב מ וו,640I,,ב.מ.וו,סדרה_6_קופה,--,אחורית,אוטומטית - טיפטרוניק,8,טורבו בנזין,6,5800,45.9,1300,5.4,250,9.6,16.3,12.9,--,--,--,--,--,6,יש,יש,יש,1,1,--,0,0,0,--,--,--,--,--,--,--,--,--,--,0.0,0.0,0.0,0.0,--,--,--,--,--,מקורית + שליטה מההגה,יש,אין,יש,--,אין,USB,--,--,אופציונלי,2,בקרת אקלים מפוצלת,1,1,יש,עור,יש  + זכרון,אופציונלי,--,קסנון,יש,יש,יש,אחוריים + קדמיים,אחורית,אין,יש,--,--,כניסה + הנעה,יש,מראות צד + פנים,יש,--,--,--,--,--,--,--,--,--,--
42,143,3,2012,ב מ וו,640I,,ב.מ.וו,סדרה_6_קבריולה,--,אחורית,אוטומטית - טיפטרוניק,8,טורבו בנזין,6,5800,45,1200,5.7,250,9.1,16.1,12.9,--,--,--,--,--,4,יש,יש,יש,1,1,--,0,0,0,--,--,--,--,--,--,--,--,--,--,0.0,0.0,0.0,0.0,--,--,--,--,--,מקורית + שליטה מההגה,יש,אין,יש,--,אין,USB + AUX,--,--,אין,2,בקרת אקלים מפוצלת,0,1,יש,עור,יש  + זכרון,מלפנים,--,קסנון,יש,יש,יש,אחוריים + קדמיים,אחורית,אין,יש,--,--,כניסה + הנעה,יש,מראות צד + פנים,יש,--,--,--,--,--,--,--,--,--,--
43,143,2491,2012,ב מ וו,640I,,ב.מ.וו,סדרה_6_קופה,--,אחורית,אוטומטית - טיפטרוניק,8,טורבו בנזין,6,5800,45.9,1300,5.4,250,9.6,16.3,12.9,--,--,--,--,--,6,יש,יש,יש,1,1,--,0,0,0,--,--,--,--,--,--,--,--,--,--,0.0,0.0,0.0,0.0,--,--,--,--,--,מקורית + שליטה מההגה,יש,אין,יש,--,אין,USB,--,--,אופציונלי,2,בקרת אקלים מפוצלת,1,1,יש,עור,יש  + זכרון,אופציונלי,--,קסנון,יש,יש,יש,אחוריים + קדמיים,אחורית,אין,יש,--,--,כניסה + הנעה,יש,מראות צד + פנים,יש,--,--,--,--,--,--,--,--,--,--
44,143,2491,2012,ב מ וו,640I,,ב.מ.וו,סדרה_6_קבריולה,--,אחורית,אוטומטית - טיפטרוניק,8,טורבו בנזין,6,5800,45,1200,5.7,250,9.1,16.1,12.9,--,--,--,--,--,4,יש,יש,יש,1,1,--,0,0,0,--,--,--,--,--,--,--,--,--,--,0.0,0.0,0.0,0.0,--,--,--,--,--,מקורית + שליטה מההגה,יש,אין,יש,--,אין,USB + AUX,--,--,אין,2,בקרת אקלים מפוצלת,0,1,יש,עור,יש  + זכרון,מלפנים,--,קסנון,יש,יש,יש,אחוריים + קדמיים,אחורית,אין,יש,--,--,כניסה + הנעה,יש,מראות צד + פנים,יש,--,--,--,--,--,--,--,--,--,--
45,143,3,2013,ב מ וו,640I,,ב.מ.וו,סדרה_6_קופה,--,אחורית,אוטומטית - טיפטרוניק,8,טורבו בנזין,6,5800,45.9,1300,5.4,250,9.6,16.3,12.9,--,--,--,--,--,6,יש,יש,יש,1,1,--,0,0,0,--,--,--,--,--,--,--,--,--,--,489.4,189.4,136.9,285.5,460,--,1735,"ק' - 245/40R19, א' - 275/35R19",70,מקורית + שליטה מההגה,יש,אין,יש,--,אין,USB,--,--,אופציונלי,2,בקרת אקלים מפוצלת,1,1,יש,עור,יש  + זכרון,אופציונלי,--,קסנון,יש,יש,יש,אחוריים + קדמיים,אחורית,אין,יש,--,--,כניסה + הנעה,יש,מראות צד + פנים,יש,--,--,--,--,--,--,--,--,--,--
46,143,3,2013,ב מ וו,640I,,ב.מ.וו,סדרה_6_קבריולה,--,אחורית,אוטומטית - טיפטרוניק,8,טורבו בנזין,6,5800,45,1200,5.7,250,9.1,16.1,12.9,--,--,--,--,--,4,יש,יש,יש,1,1,--,0,0,0,--,--,--,--,--,--,--,--,--,--,489.4,189.4,136.5,296.8,300,--,2290,"ק' - 245/40R19, א' - 275/35R19",70,מקורית + שליטה מההגה,יש,אין,יש,--,אין,USB + AUX,--,--,אין,2,בקרת אקלים מפוצלת,0,1,יש,עור,יש  + זכרון,מלפנים,--,קסנון,יש,יש,יש,אחוריים + קדמיים,אחורית,אין,יש,--,--,כניסה + הנעה,יש,מראות צד + פנים,יש,--,--,--,--,--,--,--,--,--,--
47,143,2491,2013,ב מ וו,640I,,ב.מ.וו,סדרה_6_קופה,--,אחורית,אוטומטית - טיפטרוניק,8,טורבו בנזין,6,5800,45.9,1300,5.4,250,9.6,16.3,12.9,--,--,--,--,--,6,יש,יש,יש,1,1,--,0,0,0,--,--,--,--,--,--,--,--,--,--,489.4,189.4,136.9,285.5,460,--,1735,"ק' - 245/40R19, א' - 275/35R19",70,מקורית + שליטה מההגה,יש,אין,יש,--,אין,USB,--,--,אופציונלי,2,בקרת אקלים מפוצלת,1,1,יש,עור,יש  + זכרון,אופציונלי,--,קסנון,יש,יש,יש,אחוריים + קדמיים,אחורית,אין,יש,--,--,כניסה + הנעה,יש,מראות צד + פנים,יש,--,--,--,--,--,--,--,--,--,--
48,143,2491,2013,ב מ וו,640I,,ב.מ.וו,סדרה_6_קבריולה,--,אחורית,אוטומטית - טיפטרוניק,8,טורבו בנזין,6,5800,45,1200,5.7,250,9.1,16.1,12.9,--,--,--,--,--,4,יש,יש,יש,1,1,--,0,0,0,--,--,--,--,--,--,--,--,--,--,489.4,189.4,136.5,296.8,300,--,2290,"ק' - 245/40R19, א' - 275/35R19",70,מקורית + שליטה מההגה,יש,אין,יש,--,אין,USB + AUX,--,--,אין,2,בקרת אקלים מפוצלת,0,1,יש,עור,יש  + זכרון,מלפנים,--,קסנון,יש,יש,יש,אחוריים + קדמיים,אחורית,אין,יש,--,--,כניסה + הנעה,יש,מראות צד + פנים,יש,--,--,--,--,--,--,--,--,--,--
49,143,6,2012,ב מ וו,328I,BUSINESS,ב.מ.וו,סדרה_3,--,אחורית,אוטומטית - טיפטרוניק,8,בנזין,4,6500,35.7,1250,6.1,250,12.1,19.2,15.8,--,--,--,--,--,6,יש,יש,יש,0,1,--,0,0,0,--,--,--,--,--,--,--,--,--,--,462.4,181.1,142.9,281.0,480,--,1453,קדמיים:  225/50R17 אחוריים: 255/45R17,60,מקורית + שליטה מההגה,יש,אין,אין,--,אין,USB + AUX,--,--,אין,4,בקרת אקלים,1,1,יש,בד משולב עור,אין,אין,--,רגילים,יש,יש,יש,אין,אין,אין,יש,--,--,הנעה בלבד,אין,אין,הגה בלבד,--,--,--,--,--,--,--,--,--,--
50,143,6,2012,ב מ וו,328I,BUSINESS,ב.מ.וו,סדרה_5,--,אחורית,אוטומטית - טיפטרוניק,8,טורבו בנזין,4,5000,37.5,1250,6.3,250,11.3,18.5,14.9,--,--,--,--,--,6,יש,יש,יש,1,1,--,0,0,1,--,--,--,--,--,--,--,--,--,--,489.9,186.0,146.4,296.8,520,--,1695,225/55R17,70,מקורית + שליטה מההגה,יש,אין,אין,--,אין,USB + AUX,--,--,אין,4,בקרת אקלים מפוצלת,1,1,כולל שמירת מרחק,בד משולב עור,יש  + זכרון,אין,--,רגילים,יש,יש,יש,אין,אין,אין,יש,--,--,הנעה בלבד,יש,מראות צד + פנים,הגה בלבד,--,--,--,--,--,--,--,--,--,--
51,143,12,2012,ב מ וו,528I,BUSINESS,ב.מ.וו,סדרה_3,--,אחורית,אוטומטית - טיפטרוניק,8,בנזין,4,6500,35.7,1250,6.1,250,12.1,19.2,15.8,--,--,--,--,--,6,יש,יש,יש,0,1,--,0,0,0,--,--,--,--,--,--,--,--,--,--,462.4,181.1,142.9,281.0,480,--,1453,קדמיים:  225/50R17 אחוריים: 255/45R17,60,מקורית + שליטה מההגה,יש,אין,אין,--,אין,USB + AUX,--,--,אין,4,בקרת אקלים,1,1,יש,בד משולב עור,אין,אין,--,רגילים,יש,יש,יש,אין,אין,אין,יש,--,--,הנעה בלבד,אין,אין,הגה בלבד,--,--,--,--,--,--,--,--,--,--
52,143,12,2012,ב מ וו,528I,BUSINESS,ב.מ.וו,סדרה_5,--,אחורית,אוטומטית - טיפטרוניק,8,טורבו בנזין,4,5000,37.5,1250,6.3,250,11.3,18.5,14.9,--,--,--,--,--,6,יש,יש,יש,1,1,--,0,0,1,--,--,--,--,--,--,--,--,--,--,489.9,186.0,146.4,296.8,520,--,1695,225/55R17,70,מקורית + שליטה מההגה,יש,אין,אין,--,אין,USB + AUX,--,--,אין,4,בקרת אקלים מפוצלת,1,1,כולל שמירת מרחק,בד משולב עור,יש  + זכרון,אין,--,רגילים,יש,יש,יש,אין,אין,אין,יש,--,--,הנעה בלבד,יש,מראות צד + פנים,הגה בלבד,--,--,--,--,--,--,--,--,--,--
53,143,6,2013,ב מ וו,328I,BUSINESS,ב.מ.וו,סדרה_3,--,אחורית,אוטומטית - טיפטרוניק,8,טורבו בנזין,4,6500,35.7,1250,6.1,250,12.1,19.2,15.8,--,--,--,--,--,6,יש,יש,יש,0,1,--,0,0,0,--,--,--,--,--,--,--,--,--,--,462.4,181.1,142.9,281.0,480,--,1453,קדמיים:  225/50R17 אחוריים: 255/45R17,60,מקורית + שליטה מההגה,יש,אין,אין,--,אין,USB + AUX,--,--,אין,4,בקרת אקלים,1,1,יש,בד משולב עור,אין,אין,--,רגילים,יש,יש,יש,אין,אין,אין,יש,--,--,הנעה בלבד,אין,אין,הגה בלבד,--,--,--,--,--,--,--,--,--,--
