,tozar,kinuy_mishari,shnat_yitzur,tozeret_cd,degem_cd
751,אאודי,A3 SEDAN,2017,990,137
752,אאודי,A3 SEDAN,2018,990,120
753,אאודי,A3 SEDAN,2018,990,134
754,אאודי,A3 SEDAN,2018,990,135
755,אאודי,A3 SEDAN,2018,990,137
756,אאודי,A3 SEDAN,2018,990,148
757,אאודי,A3 SEDAN,2018,990,150
758,אאודי,A3 SEDAN,2018,990,152
759,אאודי,A3 SEDAN,2019,19,888
760,אאודי,A3 SEDAN,2019,19,889
761,אאודי,A3 SEDAN,2019,19,894
762,אאודי,A3 SEDAN,2019,19,924
763,אאודי,A3 SEDAN,2019,19,925
764,אאודי,A3 SEDAN,2019,19,952
765,אאודי,A3 SEDAN,2019,990,154
766,אאודי,A3 SEDAN,2019,990,155
767,אאודי,A3 SEDAN,2019,990,158
768,אאודי,A3 SEDAN,2020,19,894
769,אאודי,A3 SEDAN,2020,19,952
770,אאודי,A3 SEDAN,2020,19,977
771,אאודי,A3 SEDAN,2020,19,979
772,אאודי,A3 SEDAN,2021,19,979
773,אאודי,A3 SEDAN,2021,19,1063
774,אאודי,A3 SEDAN,2021,19,1067
775,אאודי,A3 SEDAN,2021,19,1069
776,אאודי,A3 SEDAN,2022,19,1063
777,אאודי,A3 SEDAN,2022,19,1069
778,אאודי,A3 SEDAN,2022,19,1108
779,אאודי,A3 SEDAN,2022,19,1114
780,אאודי,A3 SEDAN,2022,19,1119
781,אאודי,A3 SPORT,2017,990,112
782,אאודי,A3 SPORT,2017,990,116
783,אאודי,A3 SPORT SEDAN,2017,990,118
784,אאודי,A3 SPORTBACK,2005,19,40
785,אאודי,A3 SPORTBACK,2005,19,1390
786,אאודי,A3 SPORTBACK,2006,19,40
787,אאודי,A3 SPORTBACK,2006,19,1390
788,אאודי,A3 SPORTBACK,2007,19,40
789,אאודי,A3 SPORTBACK,2007,19,1390
790,אאודי,A3 SPORTBACK,2007,19,2201
791,אאודי,A3 SPORTBACK,2008,19,2271
792,אאודי,A3 SPORTBACK,2008,19,2281
793,אאודי,A3 SPORTBACK,2008,19,2371
794,אאודי,A3 SPORTBACK,2008,19,2381
795,אאודי,A3 SPORTBACK,2008,19,2391
796,אאודי,A3 SPORTBACK,2008,19,2401
797,אאודי,A3 SPORTBACK,2008,19,2411
798,אאודי,A3 SPORTBACK,2008,19,2421
799,אאודי,A3 SPORTBACK,2009,19,2271
800,אאודי,A3 SPORTBACK,2009,19,2281
801,אאודי,A3 SPORTBACK,2009,19,2371
802,אאודי,A3 SPORTBACK,2009,19,2381
803,אאודי,A3 SPORTBACK,2009,19,2391
804,אאודי,A3 SPORTBACK,2009,19,2401
805,אאודי,A3 SPORTBACK,2009,19,2411
806,אאודי,A3 SPORTBACK,2009,19,2421
807,אאודי,A3 SPORTBACK,2012,19,68
808,אאודי,A3 SPORTBACK,2012,19,69
809,אאודי,A3 SPORTBACK,2012,19,73
810,אאודי,A3 SPORTBACK,2013,19,68
811,אאודי,A3 SPORTBACK,2013,19,69
812,אאודי,A3 SPORTBACK,2013,19,73
813,אאודי,A3 SPORTBACK,2016,19,669
814,אאודי,A3 SPORTBACK,2016,19,685
815,אאודי,A3 SPORTBACK,2017,19,669
816,אאודי,A3 SPORTBACK,2017,19,685
817,אאודי,A3 SPORTBACK,2017,19,767
818,אאודי,A3 SPORTBACK,2017,19,768
819,אאודי,A3 SPORTBACK,2017,19,772
820,אאודי,A3 SPORTBACK,2017,19,774
821,אאודי,A3 SPORTBACK,2017,19,775
822,אאודי,A3 SPORTBACK,2017,19,777
823,אאודי,A3 SPORTBACK,2017,19,778
824,אאודי,A3 SPORTBACK,2017,19,782
825,אאודי,A3 SPORTBACK,2017,19,795
826,אאודי,A3 SPORTBACK,2017,19,804
827,אאודי,A3 SPORTBACK,2018,19,685
828,אאודי,A3 SPORTBACK,2018,19,768
829,אאודי,A3 SPORTBACK,2018,19,772
830,אאודי,A3 SPORTBACK,2018,19,775
831,אאודי,A3 SPORTBACK,2018,19,777
832,אאודי,A3 SPORTBACK,2018,19,778
833,אאודי,A3 SPORTBACK,2018,19,782
834,אאודי,A3 SPORTBACK,2018,19,795
835,אאודי,A3 SPORTBACK,2018,19,804
836,אאודי,A3 SPORTBACK,2018,19,842
837,אאודי,A3 SPORTBACK,2018,19,845
838,אאודי,A3 SPORTBACK,2018,19,850
839,אאודי,A3 SPORTBACK,2018,19,870
840,אאודי,A3 SPORTBACK,2018,19,873
841,אאודי,A3 SPORTBACK,2018,19,879
842,אאודי,A3 SPORTBACK,2019,19,775
843,אאודי,A3 SPORTBACK,2019,19,778
844,אאודי,A3 SPORTBACK,2019,19,870
845,אאודי,A3 SPORTBACK,2019,19,873
846,אאודי,A3 SPORTBACK,2019,19,879
847,אאודי,A3 SPORTBACK,2019,19,887
848,אאודי,A3 SPORTBACK,2019,19,906
849,אאודי,A3 SPORTBACK,2019,19,907
850,אאודי,A3 SPORTBACK,2019,19,914
851,אאודי,A3 SPORTBACK,2019,19,919
852,אאודי,A3 SPORTBACK,2019,19,929
853,אאודי,A3 SPORTBACK,2019,19,942
854,אאודי,A3 SPORTBACK,2019,19,949
855,אאודי,A3 SPORTBACK,2019,19,954
856,אאודי,A3 SPORTBACK,2020,19,887
857,אאודי,A3 SPORTBACK,2020,19,906
858,אאודי,A3 SPORTBACK,2020,19,914
859,אאודי,A3 SPORTBACK,2020,19,929
860,אאודי,A3 SPORTBACK,2020,19,942
861,אאודי,A3 SPORTBACK,2020,19,949
862,אאודי,A3 SPORTBACK,2020,19,954
863,אאודי,A3 SPORTBACK,2020,19,969
864,אאודי,A3 SPORTBACK,2020,19,970
865,אאודי,A3 SPORTBACK,2020,19,972
866,אאודי,A3 SPORTBACK,2020,19,978
867,אאודי,A3 SPORTBACK,2020,19,986
868,אאודי,A3 SPORTBACK,2020,19,987
869,אאודי,A3 SPORTBACK,2020,19,988
870,אאודי,A3 SPORTBACK,2020,19,989
871,אאודי,A3 SPORTBACK,2020,19,995
872,אאודי,A3 SPORTBACK,2020,19,1000
873,אאודי,A3 SPORTBACK,2020,19,1001
874,אאודי,A3 SPORTBACK,2020,19,1002
875,אאודי,A3 SPORTBACK,2020,19,1003
876,אאודי,A3 SPORTBACK,2020,19,1004
877,אאודי,A3 SPORTBACK,2020,19,1005
878,אאודי,A3 SPORTBACK,2020,19,1006
879,אאודי,A3 SPORTBACK,2021,19,969
880,אאודי,A3 SPORTBACK,2021,19,970
881,אאודי,A3 SPORTBACK,2021,19,972
882,אאודי,A3 SPORTBACK,2021,19,978
883,אאודי,A3 SPORTBACK,2021,19,986
884,אאודי,A3 SPORTBACK,2021,19,987
885,אאודי,A3 SPORTBACK,2021,19,988
886,אאודי,A3 SPORTBACK,2021,19,989
887,אאודי,A3 SPORTBACK,2021,19,995
888,אאודי,A3 SPORTBACK,2021,19,1000
889,אאודי,A3 SPORTBACK,2021,19,1001
890,אאודי,A3 SPORTBACK,2021,19,1003
891,אאודי,A3 SPORTBACK,2021,19,1004
892,אאודי,A3 SPORTBACK,2021,19,1005
893,אאודי,A3 SPORTBACK,2021,19,1006
894,אאודי,A3 SPORTBACK,2021,19,1012
895,אאודי,A3 SPORTBACK,2021,19,1015
896,אאודי,A3 SPORTBACK,2021,19,1022
897,אאודי,A3 SPORTBACK,2021,19,1023
898,אאודי,A3 SPORTBACK,2021,19,1024
899,אאודי,A3 SPORTBACK,2021,19,1025
900,אאודי,A3 SPORTBACK,2021,19,1026
901,אאודי,A3 SPORTBACK,2021,19,1028
902,אאודי,A3 SPORTBACK,2021,19,1029
903,אאודי,A3 SPORTBACK,2021,19,1031
904,אאודי,A3 SPORTBACK,2021,19,1032
905,אאודי,A3 SPORTBACK,2021,19,1033
906,אאודי,A3 SPORTBACK,2021,19,1034
907,אאודי,A3 SPORTBACK,2021,19,1037
908,אאודי,A3 SPORTBACK,2021,19,1045
909,אאודי,A3 SPORTBACK,2021,19,1048
910,אאודי,A3 SPORTBACK,2021,19,1049
911,אאודי,A3 SPORTBACK,2021,19,1065
912,אאודי,A3 SPORTBACK,2021,19,1068
913,אאודי,A3 SPORTBACK,2021,19,1070
914,אאודי,A3 SPORTBACK,2021,19,1073
915,אאודי,A3 SPORTBACK,2021,19,1085
916,אאודי,A3 SPORTBACK,2021,19,1086
917,אאודי,A3 SPORTBACK,2021,19,1089
918,אאודי,A3 SPORTBACK,2022,19,1015
919,אאודי,A3 SPORTBACK,2022,19,1028
920,אאודי,A3 SPORTBACK,2022,19,1033
921,אאודי,A3 SPORTBACK,2022,19,1065
922,אאודי,A3 SPORTBACK,2022,19,1068
923,אאודי,A3 SPORTBACK,2022,19,1070
924,אאודי,A3 SPORTBACK,2022,19,1073
925,אאודי,A3 SPORTBACK,2022,19,1085
926,אאודי,A3 SPORTBACK,2022,19,1086
927,אאודי,A3 SPORTBACK,2022,19,1089
928,אאודי,A3 SPORTBACK,2022,19,1099
929,אאודי,A3 SPORTBACK,2022,19,1102
930,אאודי,A3 SPORTBACK,2022,19,1106
931,אאודי,A3 SPORTBACK,2022,19,1117
932,אאודי,A3 SPORTBACK,2022,19,1132
933,אאודי,A4,2004,19,11
934,אאודי,A4,2004,19,21
935,אאודי,A4,2004,19,181
936,אאודי,A4,2004,19,191
937,אאודי,A4,2004,19,201
938,אאודי,A4,2004,19,211
939,אאודי,A4,2004,19,221
940,אאודי,A4,2004,19,281
941,אאודי,A4,2004,19,291
942,אאודי,A4,2004,19,701
943,אאודי,A4,2004,19,801
944,אאודי,A4,2004,19,991
945,אאודי,A4,2004,19,1101
946,אאודי,A4,2004,19,1180
947,אאודי,A4,2004,19,1181
948,אאודי,A4,2004,19,1190
949,אאודי,A4,2004,19,1191
950,אאודי,A4,2004,19,1410
951,אאודי,A4,2004,19,3541
952,אאודי,A4,2004,19,3551
953,אאודי,A4,2005,19,11
954,אאודי,A4,2005,19,50
955,אאודי,A4,2005,19,60
956,אאודי,A4,2005,19,181
957,אאודי,A4,2005,19,191
958,אאודי,A4,2005,19,201
959,אאודי,A4,2005,19,211
960,אאודי,A4,2005,19,221
961,אאודי,A4,2005,19,281
962,אאודי,A4,2005,19,291
963,אאודי,A4,2005,19,701
964,אאודי,A4,2005,19,801
965,אאודי,A4,2005,19,1180
966,אאודי,A4,2005,19,1181
967,אאודי,A4,2005,19,1190
968,אאודי,A4,2005,19,1191
969,אאודי,A4,2005,19,1410
970,אאודי,A4,2005,19,1681
971,אאודי,A4,2005,19,1691
972,אאודי,A4,2005,19,1701
973,אאודי,A4,2005,19,1711
974,אאודי,A4,2005,19,1721
975,אאודי,A4,2005,19,1731
976,אאודי,A4,2005,19,3521
977,אאודי,A4,2005,19,3541
978,אאודי,A4,2005,19,3551
979,אאודי,A4,2006,19,50
980,אאודי,A4,2006,19,60
981,אאודי,A4,2006,19,70
982,אאודי,A4,2006,19,80
983,אאודי,A4,2006,19,130
984,אאודי,A4,2006,19,140
985,אאודי,A4,2006,19,181
986,אאודי,A4,2006,19,191
987,אאודי,A4,2006,19,291
988,אאודי,A4,2006,19,1651
989,אאודי,A4,2006,19,1661
990,אאודי,A4,2006,19,1681
991,אאודי,A4,2006,19,1691
992,אאודי,A4,2006,19,1701
993,אאודי,A4,2006,19,1711
994,אאודי,A4,2006,19,1721
995,אאודי,A4,2006,19,1731
996,אאודי,A4,2006,19,1841
997,אאודי,A4,2006,19,1851
998,אאודי,A4,2006,19,2621
999,אאודי,A4,2006,19,2631
1000,אאודי,A4,2007,19,50
1001,אאודי,A4,2007,19,52
1002,אאודי,A4,2007,19,60
1003,אאודי,A4,2007,19,62
1004,אאודי,A4,2007,19,70
1005,אאודי,A4,2007,19,72
1006,אאודי,A4,2007,19,80
1007,אאודי,A4,2007,19,82
1008,אאודי,A4,2007,19,180
1009,אאודי,A4,2007,19,190
1010,אאודי,A4,2007,19,210
1011,אאודי,A4,2007,19,212
1012,אאודי,A4,2007,19,1341
1013,אאודי,A4,2007,19,1342
1014,אאודי,A4,2007,19,1471
1015,אאודי,A4,2007,19,1472
1016,אאודי,A4,2007,19,1651
1017,אאודי,A4,2007,19,1652
1018,אאודי,A4,2007,19,1661
1019,אאודי,A4,2007,19,1662
1020,אאודי,A4,2007,19,1681
1021,אאודי,A4,2007,19,1682
1022,אאודי,A4,2007,19,1691
1023,אאודי,A4,2007,19,1692
1024,אאודי,A4,2007,19,1701
1025,אאודי,A4,2007,19,1702
1026,אאודי,A4,2007,19,1711
1027,אאודי,A4,2007,19,1712
1028,אאודי,A4,2007,19,1721
1029,אאודי,A4,2007,19,1722
1030,אאודי,A4,2007,19,1731
1031,אאודי,A4,2007,19,1732
1032,אאודי,A4,2007,19,1841
1033,אאודי,A4,2007,19,1842
1034,אאודי,A4,2007,19,1851
1035,אאודי,A4,2007,19,1852
1036,אאודי,A4,2007,19,2001
1037,אאודי,A4,2008,19,52
1038,אאודי,A4,2008,19,62
1039,אאודי,A4,2008,19,72
1040,אאודי,A4,2008,19,82
1041,אאודי,A4,2008,19,212
1042,אאודי,A4,2008,19,280
1043,אאודי,A4,2008,19,310
1044,אאודי,A4,2008,19,1342
1045,אאודי,A4,2008,19,1472
1046,אאודי,A4,2008,19,1652
1047,אאודי,A4,2008,19,1682
1048,אאודי,A4,2008,19,1692
1049,אאודי,A4,2008,19,1702
1050,אאודי,A4,2008,19,1712
1051,אאודי,A4,2008,19,1722
1052,אאודי,A4,2008,19,1732
1053,אאודי,A4,2008,19,1842
1054,אאודי,A4,2008,19,1852
1055,אאודי,A4,2008,19,2001
1056,אאודי,A4,2008,19,2061
1057,אאודי,A4,2008,19,2071
1058,אאודי,A4,2008,19,2081
1059,אאודי,A4,2008,19,2091
1060,אאודי,A4,2008,19,2101
1061,אאודי,A4,2008,19,2111
1062,אאודי,A4,2008,19,2251
1063,אאודי,A4,2008,19,2261
1064,אאודי,A4,2008,19,2461
1065,אאודי,A4,2008,19,2471
1066,אאודי,A4,2009,19,280
1067,אאודי,A4,2009,19,310
1068,אאודי,A4,2009,19,2061
1069,אאודי,A4,2009,19,2071
1070,אאודי,A4,2009,19,2081
1071,אאודי,A4,2009,19,2091
1072,אאודי,A4,2009,19,2101
1073,אאודי,A4,2009,19,2111
1074,אאודי,A4,2009,19,2251
1075,אאודי,A4,2009,19,2261
1076,אאודי,A4,2009,19,2461
1077,אאודי,A4,2009,19,2471
1078,אאודי,A4,2009,19,2681
1079,אאודי,A4,2009,19,2781
1080,אאודי,A4,2009,19,2791
1081,אאודי,A4,2010,19,2251
1082,אאודי,A4,2010,19,2261
1083,אאודי,A4,2010,19,2461
1084,אאודי,A4,2010,19,2681
1085,אאודי,A4,2010,19,2781
1086,אאודי,A4,2010,19,2791
1087,אאודי,A4,2011,19,2251
1088,אאודי,A4,2011,19,2261
1089,אאודי,A4,2011,19,2681
1090,אאודי,A4,2011,19,2781
1091,אאודי,A4,2011,19,2791
1092,אאודי,A4,2012,19,77
1093,אאודי,A4,2012,19,78
1094,אאודי,A4,2012,19,79
1095,אאודי,A4,2012,19,119
1096,אאודי,A4,2012,19,2251
1097,אאודי,A4,2012,19,2681
1098,אאודי,A4,2012,19,2781
1099,אאודי,A4,2012,19,2791
1100,אאודי,A4,2013,19,135
1101,אאודי,A4,2013,19,136
1102,אאודי,A4,2013,19,137
1103,אאודי,A4,2013,19,139
1104,אאודי,A4,2013,19,143
1105,אאודי,A4,2013,19,144
1106,אאודי,A4,2013,19,164
1107,אאודי,A4,2013,19,174
1108,אאודי,A4,2013,19,175
1109,אאודי,A4,2013,19,223
1110,אאודי,A4,2013,19,224
1111,אאודי,A4,2013,19,225
1112,אאודי,A4,2013,19,255
1113,אאודי,A4,2013,19,256
1114,אאודי,A4,2013,19,257
1115,אאודי,A4,2013,19,277
1116,אאודי,A4,2013,19,278
1117,אאודי,A4,2013,19,279
1118,אאודי,A4,2014,19,136
1119,אאודי,A4,2014,19,143
1120,אאודי,A4,2014,19,164
1121,אאודי,A4,2014,19,224
1122,אאודי,A4,2014,19,255
1123,אאודי,A4,2014,19,256
1124,אאודי,A4,2014,19,277
1125,אאודי,A4,2014,19,279
1126,אאודי,A4,2014,19,304
1127,אאודי,A4,2014,19,305
1128,אאודי,A4,2014,19,306
1129,אאודי,A4,2014,19,307
1130,אאודי,A4,2014,19,308
1131,אאודי,A4,2014,19,309
1132,אאודי,A4,2014,19,312
1133,אאודי,A4,2014,19,313
1134,אאודי,A4,2014,19,383
1135,אאודי,A4,2014,19,419
1136,אאודי,A4,2014,19,420
1137,אאודי,A4,2014,19,423
1138,אאודי,A4,2014,19,424
1139,אאודי,A4,2014,19,425
1140,אאודי,A4,2014,19,426
1141,אאודי,A4,2014,19,427
1142,אאודי,A4,2014,19,428
1143,אאודי,A4,2015,19,304
1144,אאודי,A4,2015,19,305
1145,אאודי,A4,2015,19,306
1146,אאודי,A4,2015,19,308
1147,אאודי,A4,2015,19,309
1148,אאודי,A4,2015,19,419
1149,אאודי,A4,2015,19,420
1150,אאודי,A4,2015,19,423
1151,אאודי,A4,2015,19,424
1152,אאודי,A4,2015,19,425
1153,אאודי,A4,2015,19,426
1154,אאודי,A4,2015,19,427
1155,אאודי,A4,2015,19,428
1156,אאודי,A4,2015,19,489
1157,אאודי,A4,2015,19,509
1158,אאודי,A4,2015,19,512
1159,אאודי,A4,2015,19,557
1160,אאודי,A4,2015,19,558
1161,אאודי,A4,2015,19,559
1162,אאודי,A4,2015,19,560
1163,אאודי,A4,2015,19,562
1164,אאודי,A4,2015,19,568
1165,אאודי,A4,2015,19,569
1166,אאודי,A4,2015,19,570
1167,אאודי,A4,2015,19,572
1168,אאודי,A4,2015,19,573
1169,אאודי,A4,2016,19,423
1170,אאודי,A4,2016,19,509
1171,אאודי,A4,2016,19,557
1172,אאודי,A4,2016,19,558
1173,אאודי,A4,2016,19,559
1174,אאודי,A4,2016,19,562
1175,אאודי,A4,2016,19,568
1176,אאודי,A4,2016,19,569
1177,אאודי,A4,2016,19,570
1178,אאודי,A4,2016,19,572
1179,אאודי,A4,2016,19,573
1180,אאודי,A4,2016,19,575
1181,אאודי,A4,2016,19,589
1182,אאודי,A4,2016,19,593
1183,אאודי,A4,2016,19,596
1184,אאודי,A4,2016,19,597
1185,אאודי,A4,2016,19,598
1186,אאודי,A4,2016,19,607
1187,אאודי,A4,2016,19,609
1188,אאודי,A4,2016,19,612
1189,אאודי,A4,2016,19,624
1190,אאודי,A4,2016,19,629
1191,אאודי,A4,2016,19,634
1192,אאודי,A4,2016,19,635
1193,אאודי,A4,2016,19,636
1194,אאודי,A4,2016,19,637
1195,אאודי,A4,2016,19,643
1196,אאודי,A4,2016,19,644
1197,אאודי,A4,2016,19,670
1198,אאודי,A4,2016,19,672
1199,אאודי,A4,2016,19,690
1200,אאודי,A4,2016,19,692
1201,אאודי,A4,2016,19,693
1202,אאודי,A4,2016,551,69
1203,אאודי,A4,2017,19,557
1204,אאודי,A4,2017,19,558
1205,אאודי,A4,2017,19,559
1206,אאודי,A4,2017,19,562
1207,אאודי,A4,2017,19,568
1208,אאודי,A4,2017,19,569
1209,אאודי,A4,2017,19,570
1210,אאודי,A4,2017,19,572
1211,אאודי,A4,2017,19,573
1212,אאודי,A4,2017,19,575
1213,אאודי,A4,2017,19,593
1214,אאודי,A4,2017,19,596
1215,אאודי,A4,2017,19,597
1216,אאודי,A4,2017,19,598
1217,אאודי,A4,2017,19,607
1218,אאודי,A4,2017,19,609
1219,אאודי,A4,2017,19,612
1220,אאודי,A4,2017,19,624
1221,אאודי,A4,2017,19,629
1222,אאודי,A4,2017,19,634
1223,אאודי,A4,2017,19,635
1224,אאודי,A4,2017,19,636
1225,אאודי,A4,2017,19,637
1226,אאודי,A4,2017,19,643
1227,אאודי,A4,2017,19,644
1228,אאודי,A4,2017,19,670
1229,אאודי,A4,2017,19,672
1230,אאודי,A4,2017,19,690
1231,אאודי,A4,2017,19,692
1232,אאודי,A4,2017,19,693
1233,אאודי,A4,2017,19,704
1234,אאודי,A4,2017,19,705
1235,אאודי,A4,2017,19,710
1236,אאודי,A4,2017,19,714
1237,אאודי,A4,2017,19,716
1238,אאודי,A4,2017,19,739
1239,אאודי,A4,2017,19,744
1240,אאודי,A4,2017,19,745
1241,אאודי,A4,2017,19,783
1242,אאודי,A4,2017,19,800
1243,אאודי,A4,2017,19,802
1244,אאודי,A4,2017,19,818
1245,אאודי,A4,2017,19,819
1246,אאודי,A4,2018,19,704
1247,אאודי,A4,2018,19,714
1248,אאודי,A4,2018,19,744
1249,אאודי,A4,2018,19,745
1250,אאודי,A4,2018,19,783
1251,אאודי,A4,2018,19,800
1252,אאודי,A4,2018,19,802
1253,אאודי,A4,2018,19,819
1254,אאודי,A4,2018,19,836
1255,אאודי,A4,2018,19,838
1256,אאודי,A4,2018,19,847
1257,אאודי,A4,2018,19,852
1258,אאודי,A4,2018,19,855
1259,אאודי,A4,2018,19,860
1260,אאודי,A4,2018,19,869
1261,אאודי,A4,2019,19,838
1262,אאודי,A4,2019,19,855
1263,אאודי,A4,2019,19,860
1264,אאודי,A4,2019,19,897
1265,אאודי,A4,2019,19,917
1266,אאודי,A4,2019,19,926
1267,אאודי,A4,2019,19,928
1268,אאודי,A4,2019,19,932
1269,אאודי,A4,2019,19,933
1270,אאודי,A4,2019,19,944
1271,אאודי,A4,2019,19,947
1272,אאודי,A4,2019,19,959
1273,אאודי,A4,2020,19,897
1274,אאודי,A4,2020,19,944
1275,אאודי,A4,2020,19,947
1276,אאודי,A4,2020,19,959
1277,אאודי,A4,2020,19,962
1278,אאודי,A4,2020,19,963
1279,אאודי,A4,2020,19,975
1280,אאודי,A4,2020,19,982
1281,אאודי,A4,2020,19,990
1282,אאודי,A4,2020,19,993
1283,אאודי,A4,2020,19,994
1284,אאודי,A4,2020,19,1007
1285,אאודי,A4,2021,19,944
1286,אאודי,A4,2021,19,947
1287,אאודי,A4,2021,19,959
1288,אאודי,A4,2021,19,975
1289,אאודי,A4,2021,19,982
1290,אאודי,A4,2021,19,990
1291,אאודי,A4,2021,19,994
1292,אאודי,A4,2021,19,1007
1293,אאודי,A4,2021,19,1039
1294,אאודי,A4,2021,19,1064
1295,אאודי,A4,2021,19,1084
1296,אאודי,A4,2022,19,975
1297,אאודי,A4,2022,19,990
1298,אאודי,A4,2022,19,1039
1299,אאודי,A4,2022,19,1064
1300,אאודי,A4,2022,19,1084
1301,אאודי,A4,2022,19,1093
1302,אאודי,A4,2022,19,1137
1303,אאודי,A5,2007,19,2021
1304,אאודי,A5,2007,19,2031
1305,אאודי,A5,2008,19,2021
1306,אאודי,A5,2008,19,2031
1307,אאודי,A5,2008,19,2121
1308,אאודי,A5,2008,19,2131
1309,אאודי,A5,2008,19,2171
1310,אאודי,A5,2008,19,2181
1311,אאודי,A5,2008,19,2531
1312,אאודי,A5,2008,19,2541
1313,אאודי,A5,2009,19,2171
1314,אאודי,A5,2009,19,2181
1315,אאודי,A5,2009,19,2531
1316,אאודי,A5,2009,19,2541
1317,אאודי,A5,2010,19,2171
1318,אאודי,A5,2010,19,2181
1319,אאודי,A5,2010,19,2531
1320,אאודי,A5,2010,19,3421
1321,אאודי,A5,2011,19,18
1322,אאודי,A5,2011,19,19
1323,אאודי,A5,2011,19,2171
1324,אאודי,A5,2011,19,2181
1325,אאודי,A5,2011,19,3421
1326,אאודי,A5,2011,990,1
1327,אאודי,A5,2011,990,2
1328,אאודי,A5,2012,19,18
1329,אאודי,A5,2012,19,19
1330,אאודי,A5,2012,19,28
1331,אאודי,A5,2012,19,84
1332,אאודי,A5,2012,19,85
1333,אאודי,A5,2012,19,86
1334,אאודי,A5,2012,19,87
1335,אאודי,A5,2012,19,88
1336,אאודי,A5,2012,19,89
1337,אאודי,A5,2012,19,92
1338,אאודי,A5,2012,19,93
1339,אאודי,A5,2012,19,94
1340,אאודי,A5,2012,19,95
1341,אאודי,A5,2012,19,96
1342,אאודי,A5,2012,19,97
1343,אאודי,A5,2012,19,98
1344,אאודי,A5,2012,19,99
1345,אאודי,A5,2012,19,126
1346,אאודי,A5,2012,19,2171
1347,אאודי,A5,2012,19,2181
1348,אאודי,A5,2013,19,88
1349,אאודי,A5,2013,19,126
1350,אאודי,A5,2013,19,156
1351,אאודי,A5,2013,19,163
1352,אאודי,A5,2013,19,166
1353,אאודי,A5,2013,19,185
1354,אאודי,A5,2013,19,189
1355,אאודי,A5,2013,19,193
1356,אאודי,A5,2013,19,194
1357,אאודי,A5,2013,19,195
1358,אאודי,A5,2013,19,196
1359,אאודי,A5,2013,19,197
1360,אאודי,A5,2013,19,199
1361,אאודי,A5,2013,19,217
1362,אאודי,A5,2013,19,218
1363,אאודי,A5,2013,19,219
1364,אאודי,A5,2013,19,258
1365,אאודי,A5,2013,19,259
1366,אאודי,A5,2013,19,262
1367,אאודי,A5,2013,19,265
1368,אאודי,A5,2013,19,266
1369,אאודי,A5,2013,19,267
1370,אאודי,A5,2013,19,269
1371,אאודי,A5,2013,19,272
1372,אאודי,A5,2013,19,273
1373,אאודי,A5,2013,19,274
1374,אאודי,A5,2013,19,275
1375,אאודי,A5,2013,19,276
1376,אאודי,A5,2013,19,282
1377,אאודי,A5,2013,19,284
1378,אאודי,A5,2014,19,156
1379,אאודי,A5,2014,19,163
1380,אאודי,A5,2014,19,193
