tozar,kinuy_mishari,shnat_yitzur,tozeret_cd,degem_cd
Audi,A3 SPORTBACK,2019,19,954
Audi,A3 SPORTBACK,2020,19,887
Audi,A3 SPORTBACK,2020,19,906
Audi,A3 SPORTBACK,2020,19,914
Audi,A3 SPORTBACK,2020,19,929
Audi,A3 SPORTBACK,2020,19,942
Audi,A3 SPORTBACK,2020,19,949
Audi,A3 SPORTBACK,2020,19,954
Audi,A3 SPORTBACK,2020,19,969
Audi,A3 SPORTBACK,2020,19,970
Audi,A3 SPORTBACK,2020,19,972
Audi,A3 SPORTBACK,2020,19,978
Audi,A3 SPORTBACK,2020,19,986
Audi,A3 SPORTBACK,2020,19,987
Audi,A3 SPORTBACK,2020,19,988
Audi,A3 SPORTBACK,2020,19,989
Audi,A3 SPORTBACK,2020,19,995
Audi,A3 SPORTBACK,2020,19,1000
Audi,A3 SPORTBACK,2020,19,1001
Audi,A3 SPORTBACK,2020,19,1002
Audi,A3 SPORTBACK,2020,19,1003
Audi,A3 SPORTBACK,2020,19,1004
Audi,A3 SPORTBACK,2020,19,1005
Audi,A3 SPORTBACK,2020,19,1006
Audi,A3 SPORTBACK,2021,19,969
Audi,A3 SPORTBACK,2021,19,970
Audi,A3 SPORTBACK,2021,19,972
Audi,A3 SPORTBACK,2021,19,978
Audi,A3 SPORTBACK,2021,19,986
Audi,A3 SPORTBACK,2021,19,987
Audi,A3 SPORTBACK,2021,19,988
Audi,A3 SPORTBACK,2021,19,989
Audi,A3 SPORTBACK,2021,19,995
Audi,A3 SPORTBACK,2021,19,1000
Audi,A3 SPORTBACK,2021,19,1001
Audi,A3 SPORTBACK,2021,19,1003
Audi,A3 SPORTBACK,2021,19,1004
Audi,A3 SPORTBACK,2021,19,1005
Audi,A3 SPORTBACK,2021,19,1006
Audi,A3 SPORTBACK,2021,19,1012
Audi,A3 SPORTBACK,2021,19,1015
Audi,A3 SPORTBACK,2021,19,1022
Audi,A3 SPORTBACK,2021,19,1023
Audi,A3 SPORTBACK,2021,19,1024
Audi,A3 SPORTBACK,2021,19,1025
Audi,A3 SPORTBACK,2021,19,1026
Audi,A3 SPORTBACK,2021,19,1028
Audi,A3 SPORTBACK,2021,19,1029
Audi,A3 SPORTBACK,2021,19,1031
Audi,A3 SPORTBACK,2021,19,1032
Audi,A3 SPORTBACK,2021,19,1033
Audi,A3 SPORTBACK,2021,19,1034
Audi,A3 SPORTBACK,2021,19,1037
Audi,A3 SPORTBACK,2021,19,1045
Audi,A3 SPORTBACK,2021,19,1048
Audi,A3 SPORTBACK,2021,19,1049
Audi,A3 SPORTBACK,2021,19,1065
Audi,A3 SPORTBACK,2021,19,1068
Audi,A3 SPORTBACK,2021,19,1070
Audi,A3 SPORTBACK,2021,19,1073
Audi,A3 SPORTBACK,2021,19,1085
Audi,A3 SPORTBACK,2021,19,1086
Audi,A3 SPORTBACK,2021,19,1089
Audi,A3 SPORTBACK,2022,19,1015
Audi,A3 SPORTBACK,2022,19,1028
Audi,A3 SPORTBACK,2022,19,1033
Audi,A3 SPORTBACK,2022,19,1065
Audi,A3 SPORTBACK,2022,19,1068
Audi,A3 SPORTBACK,2022,19,1070
Audi,A3 SPORTBACK,2022,19,1073
Audi,A3 SPORTBACK,2022,19,1085
Audi,A3 SPORTBACK,2022,19,1086
Audi,A3 SPORTBACK,2022,19,1089
Audi,A3 SPORTBACK,2022,19,1099
Audi,A3 SPORTBACK,2022,19,1102
Audi,A3 SPORTBACK,2022,19,1106
Audi,A3 SPORTBACK,2022,19,1117
Audi,A3 SPORTBACK,2022,19,1132
Audi,A4,2004,19,11
Audi,A4,2004,19,21
Audi,A4,2004,19,181
Audi,A4,2004,19,191
Audi,A4,2004,19,201
Audi,A4,2004,19,211
Audi,A4,2004,19,221
Audi,A4,2004,19,281
Audi,A4,2004,19,291
Audi,A4,2004,19,701
Audi,A4,2004,19,801
Audi,A4,2004,19,991
Audi,A4,2004,19,1101
Audi,A4,2004,19,1180
Audi,A4,2004,19,1181
Audi,A4,2004,19,1190
Audi,A4,2004,19,1191
Audi,A4,2004,19,1410
Audi,A4,2004,19,3541
Audi,A4,2004,19,3551
Audi,A4,2005,19,11
Audi,A4,2005,19,50
Audi,A4,2005,19,60
Audi,A4,2005,19,181
Audi,A4,2005,19,191
Audi,A4,2005,19,201
Audi,A4,2005,19,211
Audi,A4,2005,19,221
Audi,A4,2005,19,281
Audi,A4,2005,19,291
Audi,A4,2005,19,701
Audi,A4,2005,19,801
Audi,A4,2005,19,1180
Audi,A4,2005,19,1181
Audi,A4,2005,19,1190
Audi,A4,2005,19,1191
Audi,A4,2005,19,1410
Audi,A4,2005,19,1681
Audi,A4,2005,19,1691
Audi,A4,2005,19,1701
Audi,A4,2005,19,1711
Audi,A4,2005,19,1721
Audi,A4,2005,19,1731
Audi,A4,2005,19,3521
Audi,A4,2005,19,3541
Audi,A4,2005,19,3551
Audi,A4,2006,19,50
Audi,A4,2006,19,60
Audi,A4,2006,19,70
Audi,A4,2006,19,80
Audi,A4,2006,19,130
Audi,A4,2006,19,140
Audi,A4,2006,19,181
Audi,A4,2006,19,191
Audi,A4,2006,19,291
Audi,A4,2006,19,1651
Audi,A4,2006,19,1661
Audi,A4,2006,19,1681
Audi,A4,2006,19,1691
Audi,A4,2006,19,1701
Audi,A4,2006,19,1711
Audi,A4,2006,19,1721
Audi,A4,2006,19,1731
Audi,A4,2006,19,1841
Audi,A4,2006,19,1851
Audi,A4,2006,19,2621
Audi,A4,2006,19,2631
Audi,A4,2007,19,50
Audi,A4,2007,19,52
Audi,A4,2007,19,60
Audi,A4,2007,19,62
Audi,A4,2007,19,70
Audi,A4,2007,19,72
Audi,A4,2007,19,80
Audi,A4,2007,19,82
Audi,A4,2007,19,180
Audi,A4,2007,19,190
Audi,A4,2007,19,210
Audi,A4,2007,19,212
Audi,A4,2007,19,1341
Audi,A4,2007,19,1342
Audi,A4,2007,19,1471
Audi,A4,2007,19,1472
Audi,A4,2007,19,1651
Audi,A4,2007,19,1652
Audi,A4,2007,19,1661
Audi,A4,2007,19,1662
Audi,A4,2007,19,1681
Audi,A4,2007,19,1682
Audi,A4,2007,19,1691
Audi,A4,2007,19,1692
Audi,A4,2007,19,1701
Audi,A4,2007,19,1702
Audi,A4,2007,19,1711
Audi,A4,2007,19,1712
Audi,A4,2007,19,1721
Audi,A4,2007,19,1722
Audi,A4,2007,19,1731
Audi,A4,2007,19,1732
Audi,A4,2007,19,1841
Audi,A4,2007,19,1842
Audi,A4,2007,19,1851
Audi,A4,2007,19,1852
Audi,A4,2007,19,2001
Audi,A4,2008,19,52
Audi,A4,2008,19,62
Audi,A4,2008,19,72
Audi,A4,2008,19,82
Audi,A4,2008,19,212
Audi,A4,2008,19,280
Audi,A4,2008,19,310
Audi,A4,2008,19,1342
Audi,A4,2008,19,1472
Audi,A4,2008,19,1652
Audi,A4,2008,19,1682
Audi,A4,2008,19,1692
Audi,A4,2008,19,1702
Audi,A4,2008,19,1712
Audi,A4,2008,19,1722
Audi,A4,2008,19,1732
Audi,A4,2008,19,1842
Audi,A4,2008,19,1852
Audi,A4,2008,19,2001
Audi,A4,2008,19,2061
Audi,A4,2008,19,2071
Audi,A4,2008,19,2081
Audi,A4,2008,19,2091
Audi,A4,2008,19,2101
Audi,A4,2008,19,2111
Audi,A4,2008,19,2251
Audi,A4,2008,19,2261
Audi,A4,2008,19,2461
Audi,A4,2008,19,2471
Audi,A4,2009,19,280
Audi,A4,2009,19,310
Audi,A4,2009,19,2061
Audi,A4,2009,19,2071
Audi,A4,2009,19,2081
Audi,A4,2009,19,2091
Audi,A4,2009,19,2101
Audi,A4,2009,19,2111
Audi,A4,2009,19,2251
Audi,A4,2009,19,2261
Audi,A4,2009,19,2461
Audi,A4,2009,19,2471
Audi,A4,2009,19,2681
Audi,A4,2009,19,2781
Audi,A4,2009,19,2791
Audi,A4,2010,19,2251
Audi,A4,2010,19,2261
Audi,A4,2010,19,2461
Audi,A4,2010,19,2681
Audi,A4,2010,19,2781
Audi,A4,2010,19,2791
Audi,A4,2011,19,2251
Audi,A4,2011,19,2261
Audi,A4,2011,19,2681
Audi,A4,2011,19,2781
Audi,A4,2011,19,2791
Audi,A4,2012,19,77
Audi,A4,2012,19,78
Audi,A4,2012,19,79
Audi,A4,2012,19,119
Audi,A4,2012,19,2251
Audi,A4,2012,19,2681
Audi,A4,2012,19,2781
Audi,A4,2012,19,2791
Audi,A4,2013,19,135
Audi,A4,2013,19,136
Audi,A4,2013,19,137
Audi,A4,2013,19,139
Audi,A4,2013,19,143
Audi,A4,2013,19,144
Audi,A4,2013,19,164
Audi,A4,2013,19,174
Audi,A4,2013,19,175
Audi,A4,2013,19,223
Audi,A4,2013,19,224
Audi,A4,2013,19,225
Audi,A4,2013,19,255
Audi,A4,2013,19,256
Audi,A4,2013,19,257
Audi,A4,2013,19,277
Audi,A4,2013,19,278
Audi,A4,2013,19,279
Audi,A4,2014,19,136
Audi,A4,2014,19,143
Audi,A4,2014,19,164
Audi,A4,2014,19,224
Audi,A4,2014,19,255
Audi,A4,2014,19,256
Audi,A4,2014,19,277
Audi,A4,2014,19,279
Audi,A4,2014,19,304
Audi,A4,2014,19,305
Audi,A4,2014,19,306
Audi,A4,2014,19,307
Audi,A4,2014,19,308
Audi,A4,2014,19,309
Audi,A4,2014,19,312
Audi,A4,2014,19,313
Audi,A4,2014,19,383
Audi,A4,2014,19,419
Audi,A4,2014,19,420
Audi,A4,2014,19,423
Audi,A4,2014,19,424
Audi,A4,2014,19,425
Audi,A4,2014,19,426
Audi,A4,2014,19,427
Audi,A4,2014,19,428
Audi,A4,2015,19,304
Audi,A4,2015,19,305
Audi,A4,2015,19,306
Audi,A4,2015,19,308
Audi,A4,2015,19,309
Audi,A4,2015,19,419
Audi,A4,2015,19,420
Audi,A4,2015,19,423
Audi,A4,2015,19,424
Audi,A4,2015,19,425
Audi,A4,2015,19,426
Audi,A4,2015,19,427
Audi,A4,2015,19,428
Audi,A4,2015,19,489
Audi,A4,2015,19,509
Audi,A4,2015,19,512
Audi,A4,2015,19,557
Audi,A4,2015,19,558
Audi,A4,2015,19,559
Audi,A4,2015,19,560
Audi,A4,2015,19,562
Audi,A4,2015,19,568
Audi,A4,2015,19,569
Audi,A4,2015,19,570
Audi,A4,2015,19,572
Audi,A4,2015,19,573
Audi,A4,2016,19,423
Audi,A4,2016,19,509
Audi,A4,2016,19,557
Audi,A4,2016,19,558
Audi,A4,2016,19,559
Audi,A4,2016,19,562
Audi,A4,2016,19,568
Audi,A4,2016,19,569
Audi,A4,2016,19,570
Audi,A4,2016,19,572
Audi,A4,2016,19,573
Audi,A4,2016,19,575
Audi,A4,2016,19,589
Audi,A4,2016,19,593
Audi,A4,2016,19,596
Audi,A4,2016,19,597
Audi,A4,2016,19,598
Audi,A4,2016,19,607
Audi,A4,2016,19,609
Audi,A4,2016,19,612
Audi,A4,2016,19,624
Audi,A4,2016,19,629
Audi,A4,2016,19,634
Audi,A4,2016,19,635
Audi,A4,2016,19,636
Audi,A4,2016,19,637
Audi,A4,2016,19,643
Audi,A4,2016,19,644
Audi,A4,2016,19,670
Audi,A4,2016,19,672
Audi,A4,2016,19,690
Audi,A4,2016,19,692
Audi,A4,2016,19,693
Audi,A4,2016,551,69
Audi,A4,2017,19,557
Audi,A4,2017,19,558
Audi,A4,2017,19,559
Audi,A4,2017,19,562
Audi,A4,2017,19,568
Audi,A4,2017,19,569
Audi,A4,2017,19,570
Audi,A4,2017,19,572
Audi,A4,2017,19,573
Audi,A4,2017,19,575
Audi,A4,2017,19,593
Audi,A4,2017,19,596
Audi,A4,2017,19,597
Audi,A4,2017,19,598
Audi,A4,2017,19,607
Audi,A4,2017,19,609
Audi,A4,2017,19,612
Audi,A4,2017,19,624
Audi,A4,2017,19,629
Audi,A4,2017,19,634
Audi,A4,2017,19,635
Audi,A4,2017,19,636
Audi,A4,2017,19,637
Audi,A4,2017,19,643
Audi,A4,2017,19,644
Audi,A4,2017,19,670
Audi,A4,2017,19,672
Audi,A4,2017,19,690
Audi,A4,2017,19,692
Audi,A4,2017,19,693
Audi,A4,2017,19,704
Audi,A4,2017,19,705
Audi,A4,2017,19,710
Audi,A4,2017,19,714
Audi,A4,2017,19,716
Audi,A4,2017,19,739
Audi,A4,2017,19,744
Audi,A4,2017,19,745
Audi,A4,2017,19,783
Audi,A4,2017,19,800
Audi,A4,2017,19,802
Audi,A4,2017,19,818
Audi,A4,2017,19,819
Audi,A4,2018,19,704
Audi,A4,2018,19,714
Audi,A4,2018,19,744
Audi,A4,2018,19,745
Audi,A4,2018,19,783
Audi,A4,2018,19,800
Audi,A4,2018,19,802
Audi,A4,2018,19,819
Audi,A4,2018,19,836
Audi,A4,2018,19,838
Audi,A4,2018,19,847
Audi,A4,2018,19,852
Audi,A4,2018,19,855
Audi,A4,2018,19,860
Audi,A4,2018,19,869
Audi,A4,2019,19,838
Audi,A4,2019,19,855
Audi,A4,2019,19,860
Audi,A4,2019,19,897
Audi,A4,2019,19,917
Audi,A4,2019,19,926
Audi,A4,2019,19,928
Audi,A4,2019,19,932
Audi,A4,2019,19,933
Audi,A4,2019,19,944
Audi,A4,2019,19,947
Audi,A4,2019,19,959
Audi,A4,2020,19,897
Audi,A4,2020,19,944
Audi,A4,2020,19,947
Audi,A4,2020,19,959
Audi,A4,2020,19,962
Audi,A4,2020,19,963
Audi,A4,2020,19,975
Audi,A4,2020,19,982
Audi,A4,2020,19,990
Audi,A4,2020,19,993
Audi,A4,2020,19,994
Audi,A4,2020,19,1007
Audi,A4,2021,19,944
Audi,A4,2021,19,947
Audi,A4,2021,19,959
Audi,A4,2021,19,975
Audi,A4,2021,19,982
Audi,A4,2021,19,990
Audi,A4,2021,19,994
Audi,A4,2021,19,1007
Audi,A4,2021,19,1039
Audi,A4,2021,19,1064
Audi,A4,2021,19,1084
Audi,A4,2022,19,975
Audi,A4,2022,19,990
Audi,A4,2022,19,1039
Audi,A4,2022,19,1064
Audi,A4,2022,19,1084
Audi,A4,2022,19,1093
Audi,A4,2022,19,1137
Audi,A5,2007,19,2021
Audi,A5,2007,19,2031
Audi,A5,2008,19,2021
Audi,A5,2008,19,2031
Audi,A5,2008,19,2121
Audi,A5,2008,19,2131
Audi,A5,2008,19,2171
Audi,A5,2008,19,2181
Audi,A5,2008,19,2531
Audi,A5,2008,19,2541
Audi,A5,2009,19,2171
Audi,A5,2009,19,2181
Audi,A5,2009,19,2531
Audi,A5,2009,19,2541
Audi,A5,2010,19,2171
Audi,A5,2010,19,2181
Audi,A5,2010,19,2531
Audi,A5,2010,19,3421
Audi,A5,2011,19,18
Audi,A5,2011,19,19
Audi,A5,2011,19,2171
Audi,A5,2011,19,2181
Audi,A5,2011,19,3421
Audi,A5,2011,990,1
Audi,A5,2011,990,2
Audi,A5,2012,19,18
Audi,A5,2012,19,19
Audi,A5,2012,19,28
Audi,A5,2012,19,84
Audi,A5,2012,19,85
Audi,A5,2012,19,86
Audi,A5,2012,19,87
Audi,A5,2012,19,88
Audi,A5,2012,19,89
Audi,A5,2012,19,92
Audi,A5,2012,19,93
Audi,A5,2012,19,94
Audi,A5,2012,19,95
Audi,A5,2012,19,96
Audi,A5,2012,19,97
Audi,A5,2012,19,98
Audi,A5,2012,19,99
Audi,A5,2012,19,126
Audi,A5,2012,19,2171
Audi,A5,2012,19,2181
Audi,A5,2013,19,88
Audi,A5,2013,19,126
Audi,A5,2013,19,156
Audi,A5,2013,19,163
Audi,A5,2013,19,166
Audi,A5,2013,19,185
Audi,A5,2013,19,189
Audi,A5,2013,19,193
Audi,A5,2013,19,194
Audi,A5,2013,19,195
Audi,A5,2013,19,196
Audi,A5,2013,19,197
Audi,A5,2013,19,199
Audi,A5,2013,19,217
Audi,A5,2013,19,218
Audi,A5,2013,19,219
Audi,A5,2013,19,258
Audi,A5,2013,19,259
Audi,A5,2013,19,262
Audi,A5,2013,19,265
Audi,A5,2013,19,266
Audi,A5,2013,19,267
Audi,A5,2013,19,269
Audi,A5,2013,19,272
Audi,A5,2013,19,273
Audi,A5,2013,19,274
Audi,A5,2013,19,275
Audi,A5,2013,19,276
Audi,A5,2013,19,282
Audi,A5,2013,19,284
Audi,A5,2014,19,156
Audi,A5,2014,19,163
Audi,A5,2014,19,193
Audi,A5,2014,19,258
Audi,A5,2014,19,266
Audi,A5,2014,19,272
Audi,A5,2014,19,275
Audi,A5,2014,19,314
Audi,A5,2014,19,315
Audi,A5,2014,19,316
Audi,A5,2014,19,317
Audi,A5,2014,19,318
Audi,A5,2014,19,319
Audi,A5,2014,19,322
Audi,A5,2014,19,323
Audi,A5,2014,19,327
Audi,A5,2014,19,328
Audi,A5,2014,19,329
Audi,A5,2014,19,332
Audi,A5,2014,19,333
Audi,A5,2014,19,334
Audi,A5,2014,19,335
Audi,A5,2014,19,336
Audi,A5,2014,19,337
Audi,A5,2014,19,338
Audi,A5,2014,19,339
Audi,A5,2014,19,342
Audi,A5,2014,19,343
Audi,A5,2014,19,346
Audi,A5,2014,19,399
Audi,A5,2014,19,403
Audi,A5,2014,19,429
Audi,A5,2014,19,430
Audi,A5,2014,19,433
Audi,A5,2014,19,434
Audi,A5,2014,19,435
Audi,A5,2014,19,436
Audi,A5,2014,19,437
Audi,A5,2014,19,438
Audi,A5,2014,19,439
Audi,A5,2014,19,440
Audi,A5,2014,19,442
Audi,A5,2014,19,443
Audi,A5,2014,19,444
Audi,A5,2014,19,468
Audi,A5,2015,19,314
Audi,A5,2015,19,318
Audi,A5,2015,19,322
Audi,A5,2015,19,328
Audi,A5,2015,19,335
Audi,A5,2015,19,339
Audi,A5,2015,19,429
Audi,A5,2015,19,430
Audi,A5,2015,19,433
Audi,A5,2015,19,434
Audi,A5,2015,19,435
Audi,A5,2015,19,436
Audi,A5,2015,19,437
Audi,A5,2015,19,438
Audi,A5,2015,19,439
Audi,A5,2015,19,440
Audi,A5,2015,19,442
Audi,A5,2015,19,443
Audi,A5,2015,19,444
Audi,A5,2015,19,468
Audi,A5,2015,19,519
Audi,A5,2015,19,528
Audi,A5,2016,19,468
Audi,A5,2016,19,590
Audi,A5,2017,19,468
Audi,A5,2017,19,590
Audi,A5,2017,19,695
Audi,A5,2017,19,696
Audi,A5,2017,19,697
Audi,A5,2017,19,698
Audi,A5,2017,19,702
Audi,A5,2017,19,713
Audi,A5,2017,19,719
Audi,A5,2017,19,725
Audi,A5,2017,19,726
Audi,A5,2017,19,727
Audi,A5,2017,19,728
Audi,A5,2017,19,729
Audi,A5,2017,19,732
Audi,A5,2017,19,733
Audi,A5,2017,19,734
Audi,A5,2017,19,746
Audi,A5,2018,19,695
Audi,A5,2018,19,698
Audi,A5,2018,19,726
Audi,A5,2018,19,728
Audi,A5,2018,19,732
Audi,A5,2018,19,733
Audi,A5,2018,19,734
Audi,A5,2018,19,746
Audi,A5,2018,19,843
Audi,A5,2018,19,853
Audi,A5,2018,19,856
Audi,A5,2018,19,857
Audi,A5,2018,19,858
Audi,A5,2019,19,856
Audi,A5  SPORTBACK,2020,19,976
Audi,A5 CABRIO,2021,19,1088
Audi,A5 CABRIO,2022,19,1088
Audi,A5 CABRIOLET,2009,19,2881
Audi,A5 CABRIOLLET,2021,19,1021
Audi,A5 COUPE,2013,19,158
Audi,A5 COUPE,2013,19,159
Audi,A5 COUPE,2013,19,162
Audi,A5 COUPE,2013,19,167
Audi,A5 COUPE,2013,19,168
Audi,A5 COUPE,2013,19,214
Audi,A5 COUPE,2013,19,215
Audi,A5 COUPE,2013,19,216
Audi,A5 COUPE,2014,19,159
Audi,A5 COUPE,2014,19,215
Audi,A5 COUPE,2017,19,776
Audi,A5 COUPE,2017,19,812
Audi,A5 COUPE,2017,19,817
Audi,A5 COUPE,2018,19,812
Audi,A5 COUPE,2018,19,817
Audi,A5 COUPE,2018,19,874
Audi,A5 COUPE,2019,19,874
Audi,A5 COUPE,2019,19,890
Audi,A5 COUPE,2019,19,892
Audi,A5 COUPE,2019,19,893
Audi,A5 COUPE,2020,19,890
Audi,A5 COUPE,2020,19,892
Audi,A5 COUPE,2020,19,1008
Audi,A5 COUPE,2021,19,1008
Audi,A5 COUPE,2022,19,1008
Audi,A5 SPORTBACK,2009,19,2841
Audi,A5 SPORTBACK,2009,19,2851
Audi,A5 SPORTBACK,2009,19,2861
Audi,A5 SPORTBACK,2009,19,2871
Audi,A5 SPORTBACK,2017,19,796
Audi,A5 SPORTBACK,2017,19,797
Audi,A5 SPORTBACK,2017,19,809
Audi,A5 SPORTBACK,2017,19,827
Audi,A5 SPORTBACK,2018,19,796
Audi,A5 SPORTBACK,2018,19,797
Audi,A5 SPORTBACK,2018,19,809
Audi,A5 SPORTBACK,2018,19,827
Audi,A5 SPORTBACK,2018,19,840
Audi,A5 SPORTBACK,2018,19,846
Audi,A5 SPORTBACK,2018,19,854
Audi,A5 SPORTBACK,2019,19,840
Audi,A5 SPORTBACK,2019,19,846
Audi,A5 SPORTBACK,2019,19,909
Audi,A5 SPORTBACK,2019,19,912
Audi,A5 SPORTBACK,2019,19,913
Audi,A5 SPORTBACK,2019,19,918
Audi,A5 SPORTBACK,2019,19,922
Audi,A5 SPORTBACK,2019,19,939
Audi,A5 SPORTBACK,2020,19,912
Audi,A5 SPORTBACK,2020,19,918
Audi,A5 SPORTBACK,2020,19,980
Audi,A5 SPORTBACK,2020,19,999
Audi,A5 SPORTBACK,2021,19,980
Audi,A5 SPORTBACK,2021,19,999
Audi,A5 SPORTBACK,2021,19,1046
Audi,A5 SPORTBACK,2022,19,980
Audi,A5 SPORTBACK,2022,19,999
Audi,A5 SPORTBACK,2022,19,1046
Audi,A5 SPORTBACK,2022,19,1100
Audi,A6,2004,19,51
Audi,A6,2004,19,61
Audi,A6,2004,19,101
Audi,A6,2004,19,111
Audi,A6,2004,19,131
Audi,A6,2004,19,161
Audi,A6,2004,19,241
Audi,A6,2004,19,251
Audi,A6,2004,19,271
Audi,A6,2004,19,381
Audi,A6,2004,19,391
Audi,A6,2004,19,1491
Audi,A6,2004,19,1501
Audi,A6,2005,19,1541
Audi,A6,2005,19,1551
Audi,A6,2005,19,1561
Audi,A6,2005,19,1571
Audi,A6,2005,19,1581
Audi,A6,2006,19,1541
Audi,A6,2006,19,1551
Audi,A6,2006,19,1561
Audi,A6,2006,19,1571
Audi,A6,2006,19,1581
Audi,A6,2006,19,1601
Audi,A6,2006,19,1611
Audi,A6,2006,19,1821
Audi,A6,2006,19,1831
Audi,A6,2006,19,1861
Audi,A6,2006,19,1871
Audi,A6,2007,19,1541
Audi,A6,2007,19,1542
Audi,A6,2007,19,1551
Audi,A6,2007,19,1571
Audi,A6,2007,19,1572
Audi,A6,2007,19,1581
Audi,A6,2007,19,1582
Audi,A6,2007,19,1821
Audi,A6,2007,19,1822
Audi,A6,2007,19,1831
Audi,A6,2007,19,1832
Audi,A6,2007,19,1861
Audi,A6,2007,19,1862
Audi,A6,2007,19,1871
Audi,A6,2007,19,1872
Audi,A6,2007,19,1881
Audi,A6,2007,19,1882
Audi,A6,2007,19,1891
Audi,A6,2007,19,1892
Audi,A6,2007,19,1941
Audi,A6,2007,19,1951
Audi,A6,2007,19,2011
Audi,A6,2008,19,1542
Audi,A6,2008,19,1572
Audi,A6,2008,19,1582
Audi,A6,2008,19,1822
Audi,A6,2008,19,1832
Audi,A6,2008,19,1862
Audi,A6,2008,19,1872
Audi,A6,2008,19,1892
Audi,A6,2008,19,1941
Audi,A6,2008,19,1951
Audi,A6,2008,19,2011
Audi,A6,2008,19,2481
Audi,A6,2008,19,2491
Audi,A6,2008,19,2501
Audi,A6,2008,19,2511
Audi,A6,2008,19,2521
Audi,A6,2009,19,1542
Audi,A6,2009,19,1572
Audi,A6,2009,19,1582
Audi,A6,2009,19,1892
Audi,A6,2009,19,1951
Audi,A6,2009,19,2481
Audi,A6,2009,19,2491
Audi,A6,2009,19,2501
Audi,A6,2009,19,2511
Audi,A6,2009,19,2521
Audi,A6,2009,19,2551
Audi,A6,2009,19,2561
Audi,A6,2009,19,2571
Audi,A6,2009,19,2591
Audi,A6,2010,19,2481
Audi,A6,2010,19,2491
Audi,A6,2010,19,2521
Audi,A6,2010,19,2551
Audi,A6,2010,19,2561
Audi,A6,2010,19,2571
Audi,A6,2010,19,2591
Audi,A6,2010,19,3471
Audi,A6,2011,19,8
Audi,A6,2011,19,9
Audi,A6,2011,19,13
Audi,A6,2011,19,14
Audi,A6,2011,19,15
Audi,A6,2011,19,16
Audi,A6,2011,19,17
Audi,A6,2011,19,24
Audi,A6,2011,19,26
Audi,A6,2011,19,27
Audi,A6,2011,19,2481
Audi,A6,2011,19,2491
Audi,A6,2011,19,2521
Audi,A6,2011,19,2551
Audi,A6,2011,19,2561
Audi,A6,2011,19,2571
Audi,A6,2011,19,2591
Audi,A6,2012,19,9
Audi,A6,2012,19,13
Audi,A6,2012,19,16
Audi,A6,2012,19,17
Audi,A6,2012,19,26
Audi,A6,2012,19,27
Audi,A6,2012,19,29
Audi,A6,2012,19,33
Audi,A6,2012,19,106
Audi,A6,2012,19,107
Audi,A6,2013,19,9
Audi,A6,2013,19,13
Audi,A6,2013,19,26
Audi,A6,2013,19,27
Audi,A6,2013,19,106
Audi,A6,2013,19,107
Audi,A6,2013,19,183
Audi,A6,2013,19,184
Audi,A6,2013,19,203
Audi,A6,2014,19,13
Audi,A6,2014,19,26
Audi,A6,2014,19,27
Audi,A6,2014,19,106
Audi,A6,2014,19,348
Audi,A6,2014,19,349
Audi,A6,2014,19,352
Audi,A6,2014,19,353
Audi,A6,2014,19,354
Audi,A6,2014,19,355
Audi,A6,2014,19,384
Audi,A6,2014,19,386
Audi,A6,2014,19,387
Audi,A6,2014,19,388
Audi,A6,2014,19,389
Audi,A6,2014,19,459
Audi,A6,2014,19,478
Audi,A6,2014,19,483
Audi,A6,2014,19,484
Audi,A6,2014,19,485
Audi,A6,2014,19,486
Audi,A6,2014,19,487
Audi,A6,2014,19,488
Audi,A6,2015,19,348
Audi,A6,2015,19,349
Audi,A6,2015,19,354
Audi,A6,2015,19,386
Audi,A6,2015,19,388
Audi,A6,2015,19,389
Audi,A6,2015,19,478
Audi,A6,2015,19,483
Audi,A6,2015,19,484
Audi,A6,2015,19,485
Audi,A6,2015,19,486
Audi,A6,2015,19,487
Audi,A6,2015,19,488
Audi,A6,2015,19,495
Audi,A6,2015,19,496
Audi,A6,2015,19,505
Audi,A6,2015,19,506
Audi,A6,2015,19,507
Audi,A6,2015,19,513
Audi,A6,2015,19,514
Audi,A6,2016,19,483
Audi,A6,2016,19,484
Audi,A6,2016,19,485
Audi,A6,2016,19,486
Audi,A6,2016,19,487
Audi,A6,2016,19,488
Audi,A6,2016,19,496
Audi,A6,2016,19,506
Audi,A6,2016,19,595
Audi,A6,2016,19,602
Audi,A6,2016,19,614
Audi,A6,2016,19,618
Audi,A6,2016,19,623
Audi,A6,2017,19,483
Audi,A6,2017,19,484
Audi,A6,2017,19,485
Audi,A6,2017,19,486
Audi,A6,2017,19,487
Audi,A6,2017,19,488
Audi,A6,2017,19,496
Audi,A6,2017,19,506
Audi,A6,2017,19,595
Audi,A6,2017,19,602
Audi,A6,2017,19,614
Audi,A6,2017,19,618
Audi,A6,2017,19,623
Audi,A6,2017,19,753
Audi,A6,2017,19,763
Audi,A6,2017,19,803
Audi,A6,2017,19,828
Audi,A6,2018,19,487
Audi,A6,2018,19,506
Audi,A6,2018,19,595
Audi,A6,2018,19,753
Audi,A6,2018,19,763
Audi,A6,2018,19,803
Audi,A6,2018,19,828
Audi,A6,2018,19,875
Audi,A6,2018,19,876
Audi,A6,2019,19,753
Audi,A6,2019,19,763
Audi,A6,2019,19,875
Audi,A6,2019,19,876
Audi,A6,2019,19,883
